  QueueTimes | ServiceTimes | SojournTimes
       0.669 |        1.246 |        1.914
       0.556 |        1.250 |        1.806
       1.206 |        1.138 |        2.344
       2.137 |        1.120 |        3.257
       0.283 |        1.124 |        1.407
       0.230 |        1.197 |        1.427
       0.348 |        1.100 |        1.448
       0.287 |        1.117 |        1.404
       0.327 |        1.116 |        1.443
       0.321 |        1.153 |        1.474
       0.324 |        1.132 |        1.456
       0.258 |        1.115 |        1.374
       0.227 |        1.248 |        1.475
       0.777 |        1.085 |        1.861
       0.302 |        1.169 |        1.471
       0.890 |        1.102 |        1.992
       0.262 |        1.123 |        1.386
       0.325 |        1.195 |        1.520
       0.282 |        1.130 |        1.412
       0.256 |        1.226 |        1.482
       0.339 |        1.290 |        1.630
       1.484 |        1.120 |        2.604
       1.912 |        1.182 |        3.094
       1.479 |        1.115 |        2.594
       2.372 |        1.101 |        3.473
       0.765 |        1.089 |        1.854
       0.819 |        1.154 |        1.973
       0.384 |        1.163 |        1.548
       0.256 |        1.125 |        1.381
       0.289 |        1.154 |        1.443
       0.482 |        1.078 |        1.560
       0.312 |        1.180 |        1.492
       0.341 |        1.137 |        1.478
       0.506 |        1.183 |        1.689
       0.608 |        1.232 |        1.839
       1.688 |        1.072 |        2.759
       2.750 |        1.148 |        3.898
       1.311 |        1.112 |        2.424
       2.358 |        1.139 |        3.498
       1.646 |        1.049 |        2.695
       2.262 |        1.092 |        3.354
       1.041 |        1.144 |        2.186
       1.939 |        1.064 |        3.003
       1.876 |        1.021 |        2.897
       0.313 |        1.127 |        1.440
       0.217 |        1.174 |        1.391
       0.922 |        1.067 |        1.989
       0.350 |        1.168 |        1.518
       0.254 |        1.172 |        1.426
       0.343 |        1.133 |        1.476
       0.248 |        1.225 |        1.473
       0.407 |        1.092 |        1.499
       0.419 |        1.228 |        1.646
       1.450 |        1.146 |        2.596
       1.438 |        1.034 |        2.471
       0.333 |        1.109 |        1.442
       0.213 |        1.252 |        1.466
       1.228 |        1.054 |        2.282
       0.271 |        1.145 |        1.417
       0.938 |        1.044 |        1.981
       0.500 |        1.137 |        1.637
       0.740 |        1.138 |        1.878
       1.505 |        1.102 |        2.607
       0.532 |        1.167 |        1.699
       1.697 |        1.045 |        2.742
       0.494 |        1.296 |        1.790
       1.434 |        1.206 |        2.640
       1.602 |        1.112 |        2.714
       2.572 |        1.045 |        3.617
       0.157 |        1.294 |        1.451
       1.357 |        1.101 |        2.458
       2.101 |        1.028 |        3.129
       0.241 |        1.194 |        1.435
       1.012 |        1.115 |        2.127
       1.681 |        1.124 |        2.805
       1.095 |        1.214 |        2.309
       1.642 |        1.063 |        2.705
       2.532 |        1.086 |        3.618
       1.654 |        1.088 |        2.742
       1.417 |        1.062 |        2.479
       0.300 |        1.178 |        1.478
       0.183 |        1.287 |        1.470
       1.030 |        1.055 |        2.085
       0.377 |        1.178 |        1.555
       0.309 |        1.096 |        1.405
       0.439 |        1.122 |        1.561
       0.207 |        1.083 |        1.290
       0.249 |        1.122 |        1.371
       0.306 |        1.130 |        1.436
       0.251 |        1.119 |        1.370
       0.258 |        1.186 |        1.444
       0.966 |        1.108 |        2.074
       1.500 |        1.099 |        2.599
       0.247 |        1.078 |        1.324
       0.246 |        1.148 |        1.394
       0.596 |        1.072 |        1.667
       0.410 |        1.162 |        1.571
       0.770 |        1.128 |        1.898
       1.373 |        1.033 |        2.406
       0.201 |        1.149 |        1.350
       1.073 |        1.094 |        2.166
       1.160 |        1.049 |        2.209
       0.404 |        1.122 |        1.526
       0.725 |        1.057 |        1.781
       0.274 |        1.142 |        1.416
       0.574 |        1.067 |        1.641
       0.219 |        1.227 |        1.447
       0.474 |        1.078 |        1.551
       0.275 |        1.242 |        1.516
       1.135 |        1.109 |        2.244
       0.888 |        1.090 |        1.978
       0.796 |        1.076 |        1.872
       0.333 |        1.157 |        1.490
       0.282 |        1.191 |        1.473
       0.641 |        1.185 |        1.826
       1.780 |        1.106 |        2.886
       0.605 |        1.134 |        1.739
       1.596 |        1.105 |        2.701
       0.921 |        1.083 |        2.004
       1.752 |        1.021 |        2.774
       0.229 |        1.177 |        1.406
       0.746 |        1.070 |        1.815
       0.263 |        1.209 |        1.473
       0.757 |        1.139 |        1.896
       1.884 |        1.101 |        2.985
       0.240 |        1.110 |        1.350
       0.250 |        1.182 |        1.432
       1.216 |        1.063 |        2.279
       0.344 |        1.157 |        1.500
       0.273 |        1.162 |        1.434
       1.416 |        1.139 |        2.555
       1.274 |        1.107 |        2.382
       0.221 |        1.137 |        1.358
       0.327 |        1.176 |        1.503
       0.360 |        1.180 |        1.540
       0.228 |        1.355 |        1.583
       0.311 |        1.161 |        1.472
       0.283 |        1.150 |        1.433
       0.584 |        1.183 |        1.767
       0.688 |        1.146 |        1.834
       1.770 |        1.114 |        2.884
       1.404 |        1.067 |        2.471
       0.257 |        1.093 |        1.349
       0.247 |        1.147 |        1.394
       0.342 |        1.158 |        1.501
       0.298 |        1.164 |        1.461
       1.258 |        1.158 |        2.416
       0.293 |        1.166 |        1.459
       0.282 |        1.150 |        1.432
       0.264 |        1.205 |        1.469
       0.965 |        1.064 |        2.029
       0.271 |        1.132 |        1.403
       0.282 |        1.119 |        1.402
       0.297 |        1.188 |        1.486
       0.387 |        1.087 |        1.473
       0.173 |        1.124 |        1.297
       0.265 |        1.174 |        1.438
       0.378 |        1.085 |        1.463
       0.301 |        1.128 |        1.430
       0.272 |        1.192 |        1.464
       0.494 |        1.100 |        1.594
       0.305 |        1.146 |        1.450
       0.249 |        1.112 |        1.361
       0.223 |        1.252 |        1.475
       0.995 |        1.205 |        2.199
       1.367 |        1.098 |        2.465
       0.266 |        1.173 |        1.439
       0.363 |        1.153 |        1.515
       0.275 |        1.159 |        1.434
       0.242 |        1.171 |        1.413
       1.340 |        1.076 |        2.417
       0.282 |        1.203 |        1.485
       0.754 |        1.106 |        1.860
       0.265 |        1.189 |        1.454
       1.419 |        1.099 |        2.519
       0.722 |        1.105 |        1.827
       0.613 |        1.103 |        1.716
       0.278 |        1.236 |        1.514
       1.382 |        1.185 |        2.567
       1.806 |        1.117 |        2.923
       2.510 |        1.102 |        3.612
       1.571 |        1.160 |        2.731
       0.860 |        1.230 |        2.090
       2.042 |        1.128 |        3.170
       3.267 |        1.052 |        4.320
       2.755 |        1.122 |        3.877
       1.457 |        1.049 |        2.506
       0.231 |        1.160 |        1.392
       0.216 |        1.180 |        1.396
       0.473 |        1.143 |        1.615
       0.264 |        1.125 |        1.389
       0.234 |        1.231 |        1.465
       1.506 |        1.110 |        2.615
       1.118 |        1.078 |        2.196
       0.329 |        1.354 |        1.683
       1.524 |        1.166 |        2.689
       2.544 |        1.154 |        3.699
       3.549 |        1.088 |        4.637
       2.043 |        1.127 |        3.170
       0.322 |        1.132 |        1.455
       0.267 |        1.219 |        1.486
       1.383 |        1.205 |        2.588
       1.194 |        1.171 |        2.365
       1.994 |        1.042 |        3.035
       3.051 |        1.049 |        4.100
       0.252 |        1.126 |        1.378
       0.203 |        1.247 |        1.451
       1.044 |        1.160 |        2.203
       0.849 |        1.214 |        2.063
       1.597 |        1.150 |        2.747
       2.503 |        1.111 |        3.614
       2.604 |        1.067 |        3.671
       2.017 |        1.032 |        3.049
       0.285 |        1.172 |        1.456
       0.839 |        1.084 |        1.924
       0.321 |        1.129 |        1.450
       0.256 |        1.123 |        1.380
       0.308 |        1.157 |        1.465
       0.255 |        1.130 |        1.385
       0.221 |        1.166 |        1.387
       0.385 |        1.109 |        1.495
       0.728 |        1.071 |        1.798
       0.241 |        1.170 |        1.411
       0.249 |        1.174 |        1.423
       0.231 |        1.219 |        1.449
       1.062 |        1.070 |        2.132
       0.252 |        1.122 |        1.374
       0.311 |        1.160 |        1.470
       0.266 |        1.124 |        1.390
       0.258 |        1.161 |        1.419
       0.270 |        1.226 |        1.496
       1.068 |        1.213 |        2.281
       1.797 |        1.081 |        2.878
       2.586 |        1.155 |        3.741
       1.358 |        1.256 |        2.614
       2.428 |        1.221 |        3.649
       2.774 |        1.114 |        3.887
       2.981 |        1.143 |        4.124
       3.006 |        1.119 |        4.125
       2.193 |        1.039 |        3.232
       2.901 |        1.056 |        3.958
       0.283 |        1.169 |        1.452
       0.322 |        1.170 |        1.493
       0.586 |        1.099 |        1.684
       0.254 |        1.170 |        1.423
       0.454 |        1.149 |        1.603
       0.178 |        1.188 |        1.366
       0.928 |        1.077 |        2.004
       0.258 |        1.136 |        1.394
       1.006 |        1.108 |        2.114
       0.979 |        1.075 |        2.054
       0.228 |        1.140 |        1.369
       0.293 |        1.157 |        1.450
       0.219 |        1.142 |        1.361
       0.288 |        1.133 |        1.421
       0.257 |        1.191 |        1.448
       0.280 |        1.291 |        1.571
       1.597 |        1.062 |        2.660
       2.249 |        1.113 |        3.362
       0.847 |        1.101 |        1.948
       0.336 |        1.104 |        1.441
       0.350 |        1.221 |        1.570
       0.999 |        1.108 |        2.108
       0.886 |        1.118 |        2.004
       0.942 |        1.092 |        2.034
       0.481 |        1.129 |        1.610
       0.343 |        1.092 |        1.435
       0.311 |        1.207 |        1.518
       0.810 |        1.063 |        1.874
       0.237 |        1.099 |        1.336
       0.225 |        1.142 |        1.367
       0.413 |        1.094 |        1.507
       0.223 |        1.250 |        1.473
       1.197 |        1.138 |        2.334
       2.246 |        1.030 |        3.276
       2.785 |        1.024 |        3.809
       0.294 |        1.202 |        1.496
       1.197 |        1.159 |        2.356
       1.266 |        1.067 |        2.333
       1.963 |        1.066 |        3.029
       1.027 |        1.062 |        2.089
       0.243 |        1.204 |        1.447
       1.181 |        1.126 |        2.308
       2.286 |        1.049 |        3.335
       1.834 |        1.020 |        2.854
       0.233 |        1.329 |        1.562
       1.559 |        1.136 |        2.695
       2.302 |        1.090 |        3.391
       3.406 |        1.063 |        4.469
       2.719 |        1.049 |        3.768
       0.224 |        1.118 |        1.342
       0.667 |        1.222 |        1.889
       0.244 |        1.238 |        1.483
       1.480 |        1.067 |        2.547
       0.253 |        1.187 |        1.439
       0.546 |        1.132 |        1.678
       0.469 |        1.132 |        1.601
       0.931 |        1.055 |        1.986
       0.215 |        1.096 |        1.311
       0.229 |        1.215 |        1.444
       0.279 |        1.147 |        1.426
       0.178 |        1.168 |        1.347
       0.889 |        1.103 |        1.992
       0.286 |        1.133 |        1.419
       0.278 |        1.175 |        1.453
       0.906 |        1.131 |        2.037
       1.268 |        1.182 |        2.449
       1.431 |        1.051 |        2.482
       0.287 |        1.135 |        1.422
       0.236 |        1.286 |        1.521
       0.462 |        1.168 |        1.630
       0.188 |        1.110 |        1.298
       0.344 |        1.156 |        1.500
       0.344 |        1.218 |        1.562
       0.966 |        1.160 |        2.126
       1.471 |        1.046 |        2.517
       0.266 |        1.188 |        1.454
       0.888 |        1.075 |        1.962
       0.300 |        1.170 |        1.470
       0.680 |        1.146 |        1.826
       0.711 |        1.071 |        1.783
       0.292 |        1.159 |        1.450
       1.045 |        1.094 |        2.138
       0.581 |        1.237 |        1.818
       1.648 |        1.120 |        2.769
       2.578 |        1.288 |        3.866
       2.041 |        1.196 |        3.237
       2.812 |        1.194 |        4.006
       3.252 |        1.096 |        4.348
       4.205 |        1.079 |        5.283
       4.152 |        1.111 |        5.263
       4.667 |        1.097 |        5.764
       3.975 |        1.041 |        5.016
       3.630 |        1.192 |        4.822
       1.361 |        1.194 |        2.555
       1.834 |        1.080 |        2.913
       2.731 |        1.059 |        3.790
       0.268 |        1.110 |        1.378
       0.289 |        1.178 |        1.467
       0.496 |        1.119 |        1.615
       0.260 |        1.157 |        1.417
       0.302 |        1.133 |        1.435
       0.273 |        1.240 |        1.513
       1.399 |        1.207 |        2.606
       1.299 |        1.253 |        2.552
       2.325 |        1.220 |        3.545
       2.909 |        1.117 |        4.027
       3.270 |        1.082 |        4.351
       4.292 |        1.128 |        5.420
       4.611 |        1.076 |        5.687
       4.285 |        1.047 |        5.332
       0.265 |        1.152 |        1.417
       0.271 |        1.145 |        1.416
       0.529 |        1.190 |        1.719
       1.342 |        1.122 |        2.464
       1.323 |        1.179 |        2.501
       0.948 |        1.067 |        2.015
       0.261 |        1.209 |        1.470
       0.986 |        1.115 |        2.100
       1.873 |        1.152 |        3.025
       1.216 |        1.129 |        2.345
       1.654 |        1.049 |        2.703
       0.214 |        1.122 |        1.336
       0.223 |        1.163 |        1.386
       0.258 |        1.169 |        1.427
       0.234 |        1.156 |        1.390
       0.461 |        1.121 |        1.582
       0.265 |        1.144 |        1.409
       0.187 |        1.116 |        1.303
       0.242 |        1.202 |        1.444
       0.919 |        1.096 |        2.015
       0.282 |        1.083 |        1.364
       0.265 |        1.168 |        1.433
       0.254 |        1.148 |        1.401
       0.229 |        1.213 |        1.443
       0.239 |        1.150 |        1.390
       0.504 |        1.143 |        1.647
       0.246 |        1.205 |        1.450
       0.248 |        1.218 |        1.466
       1.057 |        1.090 |        2.147
       0.278 |        1.141 |        1.419
       0.322 |        1.274 |        1.596
       1.286 |        1.179 |        2.465
       2.121 |        1.034 |        3.155
       0.294 |        1.131 |        1.425
       0.510 |        1.181 |        1.691
       1.416 |        1.120 |        2.536
       1.298 |        1.069 |        2.367
       0.269 |        1.141 |        1.410
       0.260 |        1.128 |        1.388
       0.336 |        1.138 |        1.474
       0.287 |        1.195 |        1.482
       0.845 |        1.151 |        1.996
       0.858 |        1.208 |        2.066
       1.877 |        1.156 |        3.033
       2.016 |        1.034 |        3.050
       2.943 |        1.083 |        4.026
       0.755 |        1.236 |        1.991
       1.455 |        1.051 |        2.506
       0.253 |        1.128 |        1.381
       0.665 |        1.149 |        1.814
       0.735 |        1.069 |        1.804
       0.227 |        1.130 |        1.357
       0.446 |        1.249 |        1.694
       0.623 |        1.143 |        1.766
       0.805 |        1.130 |        1.936
       0.754 |        1.113 |        1.867
       0.835 |        1.140 |        1.975
       0.488 |        1.091 |        1.579
       0.311 |        1.146 |        1.456
       0.313 |        1.103 |        1.416
       0.255 |        1.104 |        1.359
       0.281 |        1.218 |        1.499
       0.373 |        1.099 |        1.471
       0.513 |        1.249 |        1.761
       0.860 |        1.129 |        1.989
       1.328 |        1.081 |        2.409
       0.273 |        1.205 |        1.479
       0.699 |        1.119 |        1.818
       0.232 |        1.157 |        1.389
       1.084 |        1.147 |        2.232
       1.197 |        1.172 |        2.369
       1.773 |        1.134 |        2.907
       1.646 |        1.072 |        2.717
       1.871 |        1.065 |        2.935
       0.302 |        1.122 |        1.424
       0.254 |        1.157 |        1.411
       0.264 |        1.153 |        1.417
       0.280 |        1.185 |        1.465
       0.740 |        1.081 |        1.821
       0.254 |        1.252 |        1.506
       1.659 |        1.147 |        2.806
       2.598 |        1.156 |        3.754
       2.338 |        1.131 |        3.469
       2.459 |        1.125 |        3.584
       1.977 |        1.072 |        3.049
       2.884 |        1.043 |        3.927
       0.292 |        1.152 |        1.444
       0.226 |        1.170 |        1.396
       0.868 |        1.083 |        1.951
       0.458 |        1.224 |        1.683
       1.534 |        1.191 |        2.725
       1.686 |        1.061 |        2.747
       2.749 |        1.068 |        3.817
       0.267 |        1.132 |        1.399
       0.293 |        1.139 |        1.432
       0.371 |        1.143 |        1.514
       0.293 |        1.124 |        1.417
       0.240 |        1.447 |        1.687
       1.433 |        1.157 |        2.589
       0.291 |        1.609 |        1.900
       1.156 |        1.693 |        2.849
       2.629 |        1.270 |        3.899
       3.467 |        1.181 |        4.648
       3.592 |        1.281 |        4.874
       0.173 |        2.152 |        2.324
       1.613 |        1.426 |        3.039
       2.813 |        1.091 |        3.904
       0.294 |        1.208 |        1.501
       0.305 |        1.329 |        1.634
       1.466 |        1.070 |        2.536
       0.237 |        1.235 |        1.471
       1.165 |        1.130 |        2.294
       1.030 |        1.095 |        2.125
       0.706 |        1.099 |        1.805
       0.298 |        1.132 |        1.430
       0.286 |        1.204 |        1.490
       0.295 |        1.148 |        1.443
       0.505 |        1.117 |        1.622
       0.322 |        1.159 |        1.480
       0.255 |        1.142 |        1.396
       0.248 |        1.235 |        1.483
       1.213 |        1.121 |        2.334
       1.854 |        1.040 |        2.895
       0.284 |        1.207 |        1.491
       1.504 |        1.095 |        2.599
       0.819 |        1.074 |        1.893
       0.240 |        1.123 |        1.363
       0.399 |        1.097 |        1.496
       0.222 |        1.114 |        1.336
       0.257 |        1.128 |        1.385
       0.377 |        1.239 |        1.615
       1.297 |        1.530 |        2.828
       2.006 |        1.156 |        3.161
       3.110 |        1.098 |        4.208
       4.180 |        1.202 |        5.382
       5.192 |        1.247 |        6.439
       5.555 |        1.063 |        6.618
       4.486 |        1.067 |        5.553
       4.396 |        1.063 |        5.458
       5.412 |        1.112 |        6.523
       5.719 |        1.081 |        6.800
       2.848 |        1.034 |        3.882
       2.636 |        1.046 |        3.682
       0.227 |        1.164 |        1.391
       0.709 |        1.085 |        1.795
       0.238 |        1.169 |        1.407
       1.170 |        1.056 |        2.226
       0.278 |        1.162 |        1.440
       0.379 |        1.126 |        1.505
       0.798 |        1.115 |        1.913
       0.731 |        1.169 |        1.900
       1.418 |        1.130 |        2.547
       1.347 |        1.090 |        2.437
       0.994 |        1.087 |        2.080
       0.755 |        1.077 |        1.832
       0.221 |        1.177 |        1.398
       0.397 |        1.131 |        1.528
       0.475 |        1.162 |        1.637
       0.640 |        1.148 |        1.788
       1.344 |        1.038 |        2.382
       0.224 |        1.139 |        1.362
       0.241 |        1.238 |        1.478
       0.218 |        1.149 |        1.367
       0.365 |        1.089 |        1.455
       0.225 |        1.145 |        1.370
       0.253 |        1.233 |        1.486
       1.699 |        1.123 |        2.822
       0.516 |        1.327 |        1.843
       1.905 |        1.089 |        2.994
       2.674 |        1.076 |        3.750
       3.382 |        1.085 |        4.467
       2.468 |        1.099 |        3.567
       1.812 |        1.039 |        2.851
       0.332 |        1.138 |        1.470
       0.276 |        1.200 |        1.476
       0.615 |        1.085 |        1.699
       0.248 |        1.209 |        1.457
       1.410 |        1.279 |        2.689
       1.660 |        1.088 |        2.748
       2.730 |        1.290 |        4.020
       3.444 |        1.181 |        4.625
       2.855 |        1.052 |        3.908
       3.356 |        1.090 |        4.446
       4.379 |        1.051 |        5.430
       2.389 |        1.036 |        3.425
       0.302 |        1.312 |        1.614
       1.264 |        1.148 |        2.411
       2.132 |        1.100 |        3.232
       2.244 |        1.100 |        3.344
       0.650 |        1.163 |        1.813
       1.522 |        1.227 |        2.749
       1.526 |        1.116 |        2.642
       2.027 |        1.178 |        3.205
       1.012 |        1.311 |        2.323
       2.195 |        1.170 |        3.365
       2.312 |        1.075 |        3.387
       2.563 |        1.089 |        3.651
       0.512 |        1.159 |        1.671
       0.539 |        1.180 |        1.718
       1.561 |        1.048 |        2.608
       0.204 |        1.132 |        1.336
       0.314 |        1.160 |        1.474
       0.237 |        1.256 |        1.493
       1.271 |        1.101 |        2.372
       1.699 |        1.067 |        2.766
       0.464 |        1.135 |        1.599
       0.306 |        1.151 |        1.456
       0.183 |        1.167 |        1.350
       0.699 |        1.134 |        1.833
       0.931 |        1.090 |        2.021
       0.260 |        1.199 |        1.460
       1.211 |        1.217 |        2.428
       1.385 |        1.222 |        2.607
       2.039 |        1.099 |        3.138
       2.059 |        1.058 |        3.117
       0.284 |        1.157 |        1.441
       0.564 |        1.139 |        1.703
       0.964 |        1.137 |        2.101
       0.994 |        1.138 |        2.132
       0.821 |        1.069 |        1.890
       0.280 |        1.129 |        1.409
       0.277 |        1.135 |        1.413
       0.289 |        1.132 |        1.422
       0.303 |        1.162 |        1.466
       0.194 |        1.207 |        1.402
       0.711 |        1.078 |        1.789
       0.280 |        1.147 |        1.426
       0.254 |        1.175 |        1.429
       0.715 |        1.066 |        1.781
       0.248 |        1.125 |        1.373
       0.291 |        1.158 |        1.449
       0.600 |        1.092 |        1.692
       0.336 |        1.109 |        1.444
       0.220 |        1.123 |        1.343
       0.250 |        1.180 |        1.430
       0.348 |        1.109 |        1.457
       0.282 |        1.103 |        1.385
       0.293 |        1.152 |        1.445
       0.273 |        1.190 |        1.463
       1.395 |        1.057 |        2.452
       0.261 |        1.139 |        1.400
       0.270 |        1.192 |        1.462
       1.055 |        1.069 |        2.124
       0.405 |        1.092 |        1.497
       0.251 |        1.206 |        1.457
       0.243 |        1.256 |        1.500
       1.433 |        1.092 |        2.524
       1.914 |        1.058 |        2.973
       0.229 |        1.112 |        1.341
       0.278 |        1.250 |        1.528
       0.283 |        1.174 |        1.457
       1.147 |        1.121 |        2.268
       0.448 |        1.267 |        1.715
       2.380 |        1.154 |        3.534
       2.387 |        1.292 |        3.679
       2.979 |        1.259 |        4.238
       2.793 |        1.101 |        3.894
       3.603 |        1.101 |        4.704
       4.563 |        1.113 |        5.676
       5.096 |        1.219 |        6.316
       5.208 |        1.092 |        6.300
       3.269 |        1.053 |        4.322
       4.195 |        1.115 |        5.310
       4.287 |        1.164 |        5.451
       2.654 |        1.334 |        3.987
       2.501 |        1.080 |        3.581
       3.059 |        1.101 |        4.160
       3.773 |        1.061 |        4.834
       4.848 |        1.060 |        5.907
       3.621 |        1.047 |        4.668
       0.267 |        1.139 |        1.406
       0.240 |        1.317 |        1.557
       1.000 |        1.145 |        2.145
       1.574 |        1.066 |        2.640
       0.256 |        1.140 |        1.396
       0.436 |        1.177 |        1.614
       0.231 |        1.109 |        1.340
       0.348 |        1.182 |        1.529
       0.279 |        1.100 |        1.379
       0.316 |        1.155 |        1.471
       0.247 |        1.144 |        1.391
       0.250 |        1.163 |        1.414
       0.323 |        1.262 |        1.585
       1.543 |        1.095 |        2.638
       1.890 |        1.045 |        2.935
       0.247 |        1.237 |        1.484
       1.308 |        1.093 |        2.401
       1.960 |        1.043 |        3.004
       0.216 |        1.271 |        1.487
       1.228 |        1.062 |        2.290
       0.312 |        1.086 |        1.398
       0.284 |        1.160 |        1.444
       0.389 |        1.149 |        1.538
       1.238 |        1.061 |        2.299
       0.269 |        1.143 |        1.412
       0.221 |        1.148 |        1.368
       0.237 |        1.256 |        1.492
       1.307 |        1.086 |        2.393
       2.398 |        1.042 |        3.439
       0.254 |        1.201 |        1.455
       1.065 |        1.134 |        2.199
       2.228 |        1.213 |        3.441
       1.768 |        1.142 |        2.910
       2.485 |        1.066 |        3.551
       2.686 |        1.032 |        3.719
       0.321 |        1.139 |        1.459
       0.267 |        1.234 |        1.501
       0.260 |        1.217 |        1.477
       1.255 |        1.064 |        2.319
       0.220 |        1.115 |        1.336
       0.303 |        1.327 |        1.630
       1.599 |        1.408 |        3.008
       2.240 |        1.270 |        3.510
       3.118 |        1.097 |        4.215
       3.695 |        1.095 |        4.790
       4.531 |        1.165 |        5.697
       5.233 |        1.091 |        6.324
       5.611 |        1.136 |        6.747
       3.840 |        1.252 |        5.092
       4.474 |        1.367 |        5.841
       3.886 |        1.227 |        5.113
       4.081 |        1.150 |        5.231
       5.255 |        1.141 |        6.396
       6.314 |        1.044 |        7.358
       5.701 |        1.033 |        6.734
       6.499 |        1.047 |        7.546
       6.244 |        1.086 |        7.330
       5.943 |        1.074 |        7.017
       2.071 |        1.075 |        3.146
       0.574 |        1.192 |        1.765
       1.035 |        1.066 |        2.101
       0.338 |        1.195 |        1.533
       0.330 |        1.161 |        1.490
       0.464 |        1.150 |        1.614
       1.286 |        1.080 |        2.366
       0.248 |        1.088 |        1.336
       0.294 |        1.170 |        1.465
       0.307 |        1.164 |        1.471
       0.544 |        1.140 |        1.684
       0.433 |        1.147 |        1.580
       0.888 |        1.087 |        1.975
       0.276 |        1.173 |        1.449
       0.270 |        1.222 |        1.492
       1.170 |        1.069 |        2.239
       0.293 |        1.143 |        1.436
       0.217 |        1.152 |        1.368
       0.415 |        1.146 |        1.561
       0.697 |        1.115 |        1.813
       0.200 |        1.170 |        1.370
       1.372 |        1.081 |        2.453
       0.212 |        1.142 |        1.354
       0.524 |        1.099 |        1.623
       0.308 |        1.163 |        1.471
       0.601 |        1.120 |        1.721
       0.847 |        1.157 |        2.005
       1.147 |        1.149 |        2.296
       1.350 |        1.113 |        2.462
       1.165 |        1.094 |        2.260
       0.246 |        1.121 |        1.367
       0.392 |        1.247 |        1.639
       1.060 |        1.214 |        2.274
       1.706 |        1.070 |        2.777
       2.672 |        1.052 |        3.723
       0.337 |        1.152 |        1.489
       0.580 |        1.221 |        1.801
       0.571 |        1.324 |        1.895
       1.651 |        1.115 |        2.766
       2.498 |        1.068 |        3.566
       3.170 |        1.067 |        4.236
       0.353 |        1.091 |        1.444
       0.240 |        1.192 |        1.432
       1.192 |        1.148 |        2.340
       0.263 |        1.186 |        1.449
       1.403 |        1.051 |        2.454
       0.263 |        1.160 |        1.423
       0.242 |        1.125 |        1.366
       0.266 |        1.168 |        1.434
       0.755 |        1.085 |        1.840
       0.232 |        1.137 |        1.369
       0.649 |        1.105 |        1.754
       0.294 |        1.186 |        1.480
       0.301 |        1.184 |        1.484
       0.290 |        1.145 |        1.435
       0.233 |        1.177 |        1.410
       0.709 |        1.081 |        1.790
       0.234 |        1.160 |        1.393
       0.224 |        1.150 |        1.374
       0.279 |        1.138 |        1.417
