  QueueTimes | ServiceTimes | SojournTimes
       0.298 |        2.284 |        2.582
       0.277 |        2.229 |        2.505
       0.274 |        1.598 |        1.872
       0.220 |        0.906 |        1.126
       0.228 |        0.696 |        0.925
       0.185 |        0.736 |        0.921
       0.235 |        0.522 |        0.757
       0.224 |        2.078 |        2.301
       0.240 |        0.713 |        0.954
       0.171 |        0.504 |        0.675
       0.295 |        0.727 |        1.022
       0.151 |        3.200 |        3.351
       0.269 |        0.644 |        0.913
       0.261 |        0.580 |        0.841
       0.204 |        0.576 |        0.780
       0.147 |        0.594 |        0.741
       0.222 |        2.588 |        2.810
       0.214 |        0.473 |        0.687
       0.227 |        0.811 |        1.038
       0.222 |        0.433 |        0.655
       0.211 |        0.634 |        0.845
       0.199 |        0.632 |        0.831
       0.190 |        3.232 |        3.423
       0.255 |        0.675 |        0.931
       0.235 |        0.804 |        1.039
       0.217 |        1.546 |        1.764
       0.222 |        0.705 |        0.926
       0.909 |        0.736 |        1.645
       0.191 |        2.513 |        2.704
       0.209 |        1.453 |        1.662
       0.220 |        1.165 |        1.385
       0.180 |        0.451 |        0.631
       0.227 |        1.701 |        1.929
       0.150 |        0.535 |        0.684
       0.218 |        1.071 |        1.289
       0.211 |        1.039 |        1.250
       0.185 |        0.659 |        0.844
       0.192 |        0.779 |        0.971
       0.236 |        0.801 |        1.037
       0.187 |        2.787 |        2.975
       0.158 |        0.485 |        0.644
       0.169 |        0.468 |        0.637
       0.204 |        1.507 |        1.711
       0.210 |        1.231 |        1.441
       0.226 |        0.618 |        0.844
       0.157 |        1.117 |        1.274
       0.226 |        2.352 |        2.578
       0.202 |        0.922 |        1.124
       0.166 |        0.383 |        0.549
       0.181 |        0.599 |        0.780
       0.244 |        1.855 |        2.099
       0.223 |        0.523 |        0.746
       0.225 |        0.701 |        0.926
       0.195 |        1.321 |        1.516
       0.181 |        0.415 |        0.596
       0.203 |        2.021 |        2.224
       0.181 |        0.470 |        0.651
       0.205 |        0.623 |        0.828
       0.157 |        1.830 |        1.987
       0.143 |        0.696 |        0.839
       0.240 |        1.327 |        1.567
       0.153 |        1.548 |        1.701
       0.133 |        0.850 |        0.983
       0.148 |        1.831 |        1.979
       0.167 |        0.711 |        0.878
       0.190 |        0.533 |        0.723
       0.190 |        1.492 |        1.681
       0.293 |        0.473 |        0.766
       0.160 |        0.952 |        1.112
       0.200 |        1.665 |        1.865
       0.251 |        3.163 |        3.414
       0.226 |        0.732 |        0.958
       0.266 |        0.475 |        0.741
       0.224 |        0.557 |        0.782
       0.258 |        0.480 |        0.738
       0.327 |        0.836 |        1.162
       0.318 |        1.101 |        1.420
       0.272 |        2.555 |        2.828
       0.254 |        0.452 |        0.706
       0.215 |        1.404 |        1.619
       0.210 |        0.997 |        1.207
       0.222 |        1.799 |        2.020
       0.215 |        0.688 |        0.903
       0.252 |        0.872 |        1.124
       0.197 |        1.931 |        2.128
       0.244 |        0.773 |        1.017
       0.284 |        1.112 |        1.396
       0.191 |        1.136 |        1.327
       0.204 |        0.526 |        0.729
       0.214 |        1.028 |        1.242
       0.219 |        1.111 |        1.330
       0.227 |        0.827 |        1.054
       0.222 |        3.342 |        3.564
       0.280 |        0.496 |        0.775
       0.226 |        2.011 |        2.237
       0.247 |        2.537 |        2.784
       0.242 |        1.397 |        1.639
       0.271 |        0.756 |        1.027
       0.284 |        1.635 |        1.919
       0.222 |        1.341 |        1.562
       0.201 |        0.735 |        0.936
       0.285 |        3.543 |        3.828
       0.241 |        0.535 |        0.776
       0.237 |        1.568 |        1.805
       0.161 |        0.519 |        0.680
       0.255 |        2.492 |        2.746
       0.245 |        2.386 |        2.631
       0.224 |        1.937 |        2.161
       0.265 |        0.517 |        0.782
       0.200 |        0.636 |        0.836
       0.203 |        1.114 |        1.317
       0.209 |        0.647 |        0.856
       0.233 |        0.908 |        1.141
       0.197 |        2.048 |        2.246
       0.248 |        0.587 |        0.835
       0.266 |        3.292 |        3.558
       0.238 |        0.478 |        0.716
       0.186 |        0.619 |        0.805
       0.243 |        0.841 |        1.084
       0.252 |        0.484 |        0.735
       0.239 |        1.553 |        1.793
       0.209 |        0.337 |        0.546
       0.203 |        1.644 |        1.847
       0.283 |        2.543 |        2.826
       0.258 |        3.183 |        3.441
       0.268 |        0.438 |        0.706
       0.196 |        1.328 |        1.524
       0.239 |        0.375 |        0.613
       0.284 |        0.544 |        0.828
       0.219 |        0.471 |        0.690
       0.221 |        0.546 |        0.767
       0.257 |        2.383 |        2.640
       0.238 |        1.114 |        1.353
       0.221 |        1.187 |        1.408
       0.175 |        0.707 |        0.883
       0.203 |        2.984 |        3.187
       0.232 |        2.511 |        2.743
       0.236 |        1.557 |        1.794
       0.234 |        0.646 |        0.880
       0.243 |        0.866 |        1.109
       0.270 |        0.898 |        1.168
       0.290 |        1.100 |        1.390
       0.264 |        1.937 |        2.201
       0.266 |        2.363 |        2.629
       0.186 |        0.707 |        0.893
       0.212 |        1.073 |        1.285
       0.232 |        1.323 |        1.555
       0.292 |        1.085 |        1.376
       0.239 |        1.480 |        1.719
       0.384 |        3.363 |        3.747
       0.218 |        1.246 |        1.464
       0.262 |        1.025 |        1.287
       0.343 |        1.461 |        1.805
       0.231 |        0.951 |        1.181
       0.235 |        0.704 |        0.940
       0.265 |        0.795 |        1.060
       0.246 |        0.832 |        1.078
       0.228 |        1.462 |        1.690
       0.311 |        0.845 |        1.155
       0.297 |        1.663 |        1.960
       0.233 |        2.066 |        2.299
       0.260 |        3.321 |        3.581
       0.640 |        1.130 |        1.770
       0.252 |        1.709 |        1.962
       0.331 |        0.753 |        1.084
       0.230 |        0.736 |        0.967
       0.268 |        1.120 |        1.389
       0.820 |        1.730 |        2.550
       0.258 |        1.294 |        1.551
       0.210 |        0.891 |        1.101
       0.254 |        1.076 |        1.329
       0.270 |        1.012 |        1.282
       0.288 |        0.756 |        1.044
       0.206 |        0.867 |        1.073
       0.246 |        0.780 |        1.026
       0.286 |        0.896 |        1.182
       0.254 |        1.167 |        1.421
       0.407 |        0.988 |        1.395
       0.414 |        0.828 |        1.242
       0.238 |        1.501 |        1.739
       0.251 |        0.966 |        1.217
       0.217 |        0.987 |        1.203
       0.222 |        2.068 |        2.290
       0.197 |        1.508 |        1.705
       0.191 |        0.777 |        0.968
       0.237 |        2.047 |        2.284
       0.293 |        0.827 |        1.119
       0.213 |        1.061 |        1.274
       0.199 |        1.888 |        2.087
       0.257 |        0.826 |        1.083
       0.261 |        1.627 |        1.888
       0.119 |        0.767 |        0.887
       0.240 |        1.206 |        1.446
       0.282 |        0.877 |        1.158
       0.217 |        0.622 |        0.840
       0.256 |        0.873 |        1.128
       0.209 |        0.859 |        1.068
       0.270 |        2.646 |        2.916
       1.187 |        2.819 |        4.006
       0.246 |        0.786 |        1.032
       0.213 |        0.810 |        1.024
       0.222 |        1.427 |        1.649
       0.262 |        3.021 |        3.283
       0.225 |        0.974 |        1.199
       0.230 |        0.846 |        1.076
       0.235 |        2.122 |        2.357
       0.327 |        2.917 |        3.244
       0.210 |        1.647 |        1.857
       0.212 |        1.672 |        1.884
       0.254 |        1.149 |        1.402
       0.276 |        1.104 |        1.380
       0.292 |        2.346 |        2.638
       2.635 |        1.921 |        4.556
       0.267 |        0.934 |        1.201
       0.246 |        1.310 |        1.556
       0.334 |        0.985 |        1.319
       0.269 |        1.473 |        1.742
       0.238 |        0.870 |        1.108
       0.337 |        1.023 |        1.360
       0.273 |        0.788 |        1.061
       0.270 |        3.828 |        4.098
       0.257 |        3.357 |        3.614
       0.239 |        0.837 |        1.076
       0.261 |        1.610 |        1.871
       0.262 |        2.200 |        2.462
       0.218 |        0.962 |        1.180
       0.315 |        0.817 |        1.133
       0.250 |        3.644 |        3.894
       0.225 |        1.113 |        1.338
       0.145 |        2.284 |        2.429
       1.131 |        3.311 |        4.443
       0.241 |        1.092 |        1.333
       0.254 |        1.037 |        1.291
       0.275 |        0.804 |        1.079
       0.280 |        3.119 |        3.400
       0.298 |        0.919 |        1.218
       0.253 |        1.059 |        1.312
       0.157 |        2.139 |        2.296
       0.271 |        1.255 |        1.526
       0.227 |        1.360 |        1.587
       0.231 |        1.080 |        1.311
       0.296 |        1.057 |        1.353
       0.219 |        0.988 |        1.207
       0.204 |        1.053 |        1.257
       0.168 |        1.335 |        1.503
       0.245 |        3.249 |        3.494
       0.503 |        0.778 |        1.280
       0.230 |        0.539 |        0.769
       0.272 |        0.996 |        1.268
       0.278 |        1.562 |        1.841
       0.274 |        2.066 |        2.340
       0.227 |        0.808 |        1.035
       0.232 |        1.744 |        1.977
       1.519 |        1.635 |        3.155
       0.236 |        2.255 |        2.491
       0.176 |        0.651 |        0.826
       0.225 |        2.589 |        2.814
       0.225 |        0.734 |        0.959
       0.266 |        0.752 |        1.018
       0.963 |        1.077 |        2.041
       0.213 |        1.077 |        1.290
       0.260 |        2.243 |        2.502
       0.230 |        1.512 |        1.742
       0.310 |        1.608 |        1.918
       0.231 |        0.975 |        1.206
       0.224 |        0.933 |        1.157
       0.228 |        0.712 |        0.940
       0.218 |        1.813 |        2.031
       0.359 |        0.847 |        1.206
       0.224 |        0.854 |        1.078
       0.230 |        0.673 |        0.903
       0.517 |        0.465 |        0.982
       0.225 |        0.764 |        0.989
       0.232 |        2.771 |        3.003
       0.831 |        0.793 |        1.624
       0.236 |        0.489 |        0.725
       0.289 |        0.661 |        0.950
       0.185 |        0.477 |        0.661
       0.198 |        3.299 |        3.497
       0.275 |        2.235 |        2.510
       0.174 |        0.892 |        1.066
       0.401 |        0.478 |        0.878
       0.237 |        0.354 |        0.591
       0.318 |        0.506 |        0.825
       0.220 |        1.295 |        1.515
       1.382 |        0.591 |        1.973
       0.194 |        1.582 |        1.776
       0.223 |        0.818 |        1.041
       0.211 |        1.092 |        1.304
       0.230 |        0.482 |        0.713
       0.226 |        0.577 |        0.803
       0.195 |        0.850 |        1.045
       0.238 |        0.488 |        0.727
       0.196 |        0.800 |        0.997
       0.232 |        1.276 |        1.508
       0.220 |        0.671 |        0.891
       0.178 |        0.534 |        0.712
       0.213 |        0.421 |        0.633
       0.191 |        0.651 |        0.842
       0.255 |        1.323 |        1.578
       0.197 |        1.288 |        1.485
       0.274 |        0.897 |        1.171
       0.264 |        1.297 |        1.561
       0.217 |        0.995 |        1.211
       0.217 |        1.038 |        1.256
       0.312 |        1.005 |        1.316
       0.206 |        0.939 |        1.146
       0.223 |        0.691 |        0.914
       0.235 |        1.193 |        1.428
       0.262 |        1.051 |        1.313
       0.272 |        0.669 |        0.941
       0.242 |        0.673 |        0.915
       0.282 |        2.042 |        2.323
       0.325 |        1.855 |        2.180
       0.231 |        1.821 |        2.052
       0.280 |        0.554 |        0.833
       0.193 |        1.308 |        1.501
       0.181 |        0.434 |        0.614
       0.254 |        0.500 |        0.754
       0.233 |        0.585 |        0.818
       0.247 |        0.414 |        0.661
       0.188 |        1.291 |        1.478
       0.276 |        1.089 |        1.365
       0.252 |        0.573 |        0.826
       0.216 |        1.125 |        1.341
       0.156 |        0.674 |        0.830
       0.241 |        1.175 |        1.416
       0.205 |        0.533 |        0.738
       0.231 |        2.346 |        2.578
       0.333 |        1.176 |        1.509
       0.260 |        1.442 |        1.702
       0.249 |        3.024 |        3.274
       0.253 |        0.595 |        0.848
       0.297 |        1.515 |        1.812
       0.256 |        0.570 |        0.826
       0.334 |        0.533 |        0.866
       0.359 |        0.912 |        1.271
       0.236 |        0.667 |        0.903
       0.326 |        1.263 |        1.589
       0.252 |        0.245 |        0.497
       0.162 |        0.788 |        0.950
       0.216 |        0.982 |        1.198
       0.254 |        2.937 |        3.192
       0.262 |        0.535 |        0.797
       0.204 |        0.508 |        0.713
       0.201 |        0.826 |        1.027
       0.193 |        2.724 |        2.917
       0.219 |        1.813 |        2.032
       0.251 |        1.722 |        1.973
       0.240 |        2.673 |        2.913
       0.283 |        2.313 |        2.596
       0.145 |        0.644 |        0.790
       0.322 |        0.838 |        1.160
       0.267 |        0.500 |        0.767
       0.268 |        0.623 |        0.891
       0.239 |        1.518 |        1.757
       0.278 |        0.933 |        1.211
       0.255 |        0.775 |        1.029
       0.262 |        0.721 |        0.983
       0.251 |        2.544 |        2.795
       0.247 |        0.754 |        1.000
       0.175 |        0.685 |        0.860
       0.184 |        1.086 |        1.270
       0.205 |        0.562 |        0.767
       0.215 |        1.672 |        1.887
       0.203 |        0.572 |        0.775
       0.273 |        0.822 |        1.095
       0.253 |        0.611 |        0.864
       0.305 |        0.577 |        0.882
       0.187 |        0.607 |        0.794
       0.323 |        1.916 |        2.239
       0.235 |        1.020 |        1.255
       0.295 |        1.003 |        1.298
       0.221 |        0.505 |        0.726
       0.208 |        1.562 |        1.769
       0.229 |        0.694 |        0.923
       0.510 |        1.107 |        1.617
       0.220 |        0.974 |        1.193
       0.230 |        2.828 |        3.058
       0.250 |        3.126 |        3.377
       0.217 |        0.578 |        0.795
       0.284 |        0.532 |        0.816
       0.227 |        0.556 |        0.783
       0.197 |        0.480 |        0.677
       0.259 |        1.122 |        1.380
       0.208 |        0.512 |        0.720
       0.207 |        1.824 |        2.031
       0.183 |        0.529 |        0.711
       0.304 |        0.931 |        1.235
       0.274 |        0.762 |        1.036
       0.272 |        0.472 |        0.744
       0.229 |        0.984 |        1.213
       0.246 |        2.199 |        2.446
       0.256 |        1.126 |        1.382
       0.261 |        0.522 |        0.783
       0.279 |        0.713 |        0.991
       0.266 |        0.639 |        0.906
       0.417 |        1.292 |        1.709
       0.268 |        0.871 |        1.140
       0.213 |        0.590 |        0.803
       0.259 |        0.881 |        1.140
       0.272 |        0.575 |        0.847
       0.171 |        0.609 |        0.780
       0.265 |        0.871 |        1.136
       0.275 |        0.966 |        1.241
       0.259 |        1.497 |        1.756
       0.273 |        0.807 |        1.080
       0.305 |        0.906 |        1.211
       0.204 |        1.724 |        1.929
       0.170 |        0.915 |        1.084
       0.147 |        1.386 |        1.533
       0.222 |        0.741 |        0.962
       0.245 |        0.515 |        0.760
       0.215 |        0.989 |        1.204
       0.246 |        1.835 |        2.081
       0.232 |        0.709 |        0.941
       0.216 |        2.722 |        2.938
       0.146 |        0.658 |        0.804
       0.421 |        2.993 |        3.413
       0.183 |        0.504 |        0.688
       0.205 |        0.493 |        0.698
       0.159 |        1.741 |        1.900
       1.466 |        2.653 |        4.119
       0.211 |        0.622 |        0.833
       0.300 |        2.460 |        2.761
       1.781 |        0.495 |        2.276
       0.277 |        0.624 |        0.901
       0.217 |        1.911 |        2.128
       0.199 |        1.485 |        1.684
       0.268 |        1.060 |        1.328
       0.260 |        2.071 |        2.331
       0.188 |        0.761 |        0.949
       0.215 |        0.602 |        0.817
       0.295 |        1.458 |        1.753
       0.306 |        1.465 |        1.771
       0.216 |        0.749 |        0.965
       0.215 |        1.320 |        1.536
       0.215 |        0.646 |        0.861
       0.263 |        1.998 |        2.261
       0.257 |        0.639 |        0.896
       0.210 |        2.039 |        2.249
       0.234 |        1.903 |        2.137
       0.284 |        1.218 |        1.502
       0.235 |        3.053 |        3.288
       0.248 |        0.516 |        0.763
       0.227 |        0.689 |        0.916
       0.229 |        1.056 |        1.285
       0.320 |        0.485 |        0.805
       0.294 |        2.015 |        2.308
       1.916 |        0.652 |        2.568
       0.175 |        0.503 |        0.678
       0.609 |        2.428 |        3.037
       0.224 |        0.685 |        0.909
       0.185 |        1.376 |        1.561
       0.197 |        0.970 |        1.167
       0.245 |        0.508 |        0.753
       0.272 |        0.672 |        0.944
       0.242 |        1.166 |        1.408
       0.273 |        1.625 |        1.898
       0.238 |        1.126 |        1.364
       0.187 |        1.087 |        1.274
       0.295 |        1.592 |        1.887
       0.295 |        0.570 |        0.865
       0.264 |        1.219 |        1.483
       0.319 |        0.675 |        0.995
       0.175 |        0.598 |        0.773
       0.274 |        1.738 |        2.013
       0.280 |        0.701 |        0.981
       0.207 |        1.557 |        1.764
       0.330 |        1.282 |        1.612
       0.304 |        0.952 |        1.255
       1.197 |        0.926 |        2.123
       0.268 |        0.666 |        0.934
       0.229 |        0.528 |        0.757
       0.325 |        0.795 |        1.120
       0.190 |        1.032 |        1.222
       0.204 |        0.569 |        0.773
       0.170 |        0.414 |        0.583
       0.195 |        0.794 |        0.990
       0.282 |        1.619 |        1.901
       0.198 |        1.889 |        2.087
       0.277 |        2.266 |        2.543
       0.318 |        0.878 |        1.196
       0.260 |        0.482 |        0.742
       0.222 |        0.760 |        0.983
       0.273 |        0.630 |        0.903
       0.171 |        0.664 |        0.835
       0.198 |        0.541 |        0.739
       0.223 |        0.775 |        0.998
       0.298 |        1.514 |        1.812
       0.216 |        0.446 |        0.661
       0.257 |        3.328 |        3.585
       0.222 |        1.755 |        1.977
       0.248 |        0.859 |        1.106
       0.245 |        0.608 |        0.852
       0.216 |        0.499 |        0.715
       0.241 |        1.177 |        1.418
       1.138 |        1.632 |        2.770
       0.338 |        2.257 |        2.595
       0.220 |        0.772 |        0.992
       0.213 |        2.692 |        2.905
       0.245 |        1.094 |        1.339
       0.218 |        1.965 |        2.183
       0.256 |        1.213 |        1.468
       0.225 |        1.879 |        2.103
       0.234 |        1.407 |        1.641
       0.193 |        0.826 |        1.019
       0.251 |        1.102 |        1.353
       0.227 |        0.688 |        0.916
       0.202 |        1.483 |        1.686
       0.270 |        1.094 |        1.364
       0.223 |        0.898 |        1.121
       0.168 |        0.776 |        0.944
       0.427 |        2.221 |        2.648
       0.171 |        0.717 |        0.888
       0.201 |        0.667 |        0.868
       0.227 |        1.998 |        2.224
       0.229 |        0.748 |        0.977
       0.185 |        0.495 |        0.680
       0.220 |        2.668 |        2.888
       0.245 |        0.448 |        0.693
       0.242 |        2.842 |        3.085
       0.189 |        1.298 |        1.486
       0.209 |        1.569 |        1.778
       0.296 |        0.710 |        1.007
       0.233 |        1.020 |        1.252
       0.226 |        1.450 |        1.676
       0.220 |        2.353 |        2.573
       0.255 |        0.393 |        0.648
       0.268 |        0.672 |        0.940
       0.196 |        1.070 |        1.266
       0.218 |        1.384 |        1.602
       0.217 |        1.414 |        1.630
       0.186 |        1.243 |        1.429
       0.309 |        2.846 |        3.155
       0.255 |        0.522 |        0.778
       0.203 |        0.850 |        1.053
       0.247 |        0.937 |        1.184
       0.254 |        2.205 |        2.459
       0.186 |        0.464 |        0.651
       0.260 |        1.209 |        1.469
       0.811 |        0.740 |        1.552
       0.232 |        0.501 |        0.733
       0.186 |        1.520 |        1.706
       0.952 |        0.494 |        1.446
       0.203 |        3.246 |        3.449
       0.215 |        0.675 |        0.890
       0.228 |        0.978 |        1.205
       0.255 |        0.497 |        0.752
       0.227 |        0.593 |        0.820
       0.150 |        0.754 |        0.904
       0.189 |        1.233 |        1.421
       0.217 |        3.062 |        3.280
       0.158 |        0.504 |        0.662
       0.264 |        3.774 |        4.037
       0.226 |        1.361 |        1.587
       0.222 |        1.962 |        2.184
       0.202 |        1.077 |        1.278
       0.650 |        0.946 |        1.596
       0.170 |        1.852 |        2.021
       0.230 |        2.701 |        2.931
       0.226 |        0.770 |        0.996
       0.215 |        0.441 |        0.656
       0.224 |        0.805 |        1.029
       0.261 |        0.501 |        0.762
       0.201 |        0.571 |        0.772
       0.193 |        0.672 |        0.865
       0.190 |        0.751 |        0.941
       0.204 |        0.652 |        0.857
       0.284 |        0.816 |        1.100
       0.248 |        1.795 |        2.043
       0.233 |        2.800 |        3.033
       0.268 |        0.611 |        0.879
       0.185 |        0.670 |        0.855
       0.186 |        2.326 |        2.512
       0.224 |        0.770 |        0.994
       0.225 |        1.055 |        1.280
       0.232 |        0.571 |        0.803
       0.223 |        0.782 |        1.005
       0.247 |        2.354 |        2.601
       0.192 |        0.803 |        0.995
       0.173 |        0.611 |        0.784
       0.583 |        1.368 |        1.950
       0.182 |        0.860 |        1.042
       0.160 |        1.196 |        1.356
       0.191 |        1.630 |        1.821
       0.158 |        0.684 |        0.843
       0.237 |        1.470 |        1.708
       1.332 |        0.549 |        1.880
       0.221 |        0.480 |        0.701
       0.223 |        0.836 |        1.060
       0.253 |        0.702 |        0.956
       0.173 |        0.415 |        0.587
       0.241 |        1.124 |        1.365
       0.221 |        0.540 |        0.761
       0.289 |        0.801 |        1.090
       0.249 |        0.452 |        0.701
       0.217 |        1.658 |        1.875
       0.258 |        0.721 |        0.979
       0.253 |        2.679 |        2.932
       1.537 |        1.879 |        3.416
       0.278 |        0.534 |        0.813
       0.201 |        0.586 |        0.787
       0.244 |        0.829 |        1.073
       0.246 |        0.890 |        1.136
       0.146 |        0.548 |        0.694
       0.224 |        0.485 |        0.709
       0.331 |        0.863 |        1.194
       0.266 |        0.724 |        0.990
       0.298 |        0.523 |        0.821
       0.250 |        1.422 |        1.673
