  QueueTimes | ServiceTimes | SojournTimes
       0.385 |        0.717 |        1.101
       0.276 |        0.325 |        0.601
       0.221 |        0.270 |        0.491
       0.275 |        0.448 |        0.723
       0.354 |        0.368 |        0.722
       0.348 |        0.690 |        1.038
       0.264 |        0.357 |        0.621
       0.398 |        0.477 |        0.875
       0.293 |        0.286 |        0.579
       0.400 |        0.403 |        0.802
       0.286 |        0.285 |        0.571
       0.300 |        0.267 |        0.567
       0.243 |        0.314 |        0.557
       0.222 |        0.327 |        0.549
       0.408 |        0.416 |        0.825
       0.301 |        0.294 |        0.595
       0.262 |        0.437 |        0.699
       0.242 |        0.262 |        0.504
       0.220 |        0.254 |        0.473
       0.283 |        0.317 |        0.600
       0.331 |        0.395 |        0.725
       0.362 |        0.316 |        0.679
       0.331 |        0.406 |        0.737
       0.387 |        0.466 |        0.853
       0.344 |        0.450 |        0.794
       0.325 |        0.466 |        0.792
       0.409 |        0.401 |        0.810
       0.326 |        0.463 |        0.789
       0.393 |        0.415 |        0.808
       0.299 |        0.421 |        0.720
       0.340 |        0.454 |        0.794
       0.263 |        0.444 |        0.707
       0.355 |        0.379 |        0.734
       0.298 |        0.534 |        0.832
       0.311 |        0.427 |        0.737
       0.274 |        0.308 |        0.582
       0.393 |        0.485 |        0.878
       0.326 |        0.424 |        0.751
       0.510 |        0.414 |        0.924
       0.357 |        0.323 |        0.681
       0.268 |        0.273 |        0.541
       0.298 |        0.425 |        0.724
       0.364 |        0.465 |        0.830
       0.381 |        0.358 |        0.739
       0.317 |        0.387 |        0.704
       0.280 |        0.326 |        0.607
       0.415 |        0.389 |        0.804
       0.312 |        0.273 |        0.585
       0.250 |        0.260 |        0.510
       0.292 |        0.359 |        0.651
       0.256 |        0.284 |        0.539
       0.257 |        0.252 |        0.509
       0.271 |        0.433 |        0.704
       0.222 |        0.303 |        0.525
       0.349 |        0.407 |        0.756
       0.253 |        0.328 |        0.582
       0.319 |        0.264 |        0.583
       0.377 |        0.461 |        0.838
       0.338 |        0.432 |        0.770
       0.379 |        0.492 |        0.871
       0.273 |        0.410 |        0.682
       0.324 |        0.522 |        0.846
       0.306 |        0.291 |        0.597
       0.293 |        0.390 |        0.682
       0.356 |        0.440 |        0.796
       0.303 |        0.376 |        0.679
       0.298 |        0.368 |        0.666
       0.319 |        0.428 |        0.747
       0.384 |        0.468 |        0.852
       0.252 |        0.304 |        0.556
       0.373 |        0.400 |        0.773
       0.252 |        0.366 |        0.618
       0.274 |        0.292 |        0.566
       0.359 |        0.476 |        0.835
       0.371 |        0.361 |        0.732
       0.297 |        0.312 |        0.609
       0.385 |        0.458 |        0.843
       0.370 |        0.428 |        0.798
       0.263 |        0.319 |        0.582
       0.298 |        0.349 |        0.648
       0.364 |        0.321 |        0.685
       0.405 |        0.450 |        0.855
       0.361 |        0.434 |        0.795
       0.304 |        0.462 |        0.765
       0.338 |        0.424 |        0.762
       0.377 |        0.509 |        0.887
       0.279 |        0.392 |        0.671
       0.301 |        0.270 |        0.570
       0.213 |        0.237 |        0.450
       0.331 |        0.480 |        0.811
       0.337 |        0.415 |        0.752
       0.273 |        0.308 |        0.581
       0.268 |        0.324 |        0.591
       0.287 |        0.356 |        0.643
       0.241 |        0.367 |        0.608
       0.362 |        0.463 |        0.826
       0.333 |        0.428 |        0.761
       0.327 |        0.505 |        0.832
       0.332 |        0.480 |        0.812
       0.281 |        0.381 |        0.662
       0.278 |        0.536 |        0.814
       0.383 |        0.464 |        0.846
       0.350 |        0.320 |        0.670
       0.345 |        0.369 |        0.714
       0.328 |        0.401 |        0.729
       0.278 |        0.277 |        0.555
       0.252 |        0.459 |        0.711
       0.284 |        0.293 |        0.577
       0.333 |        0.459 |        0.792
       0.268 |        0.308 |        0.576
       0.277 |        0.260 |        0.537
       0.361 |        0.542 |        0.904
       0.270 |        0.410 |        0.680
       0.669 |        0.431 |        1.100
       0.418 |        0.276 |        0.694
       0.262 |        0.272 |        0.534
       0.310 |        0.476 |        0.787
       0.357 |        0.447 |        0.805
       0.264 |        0.389 |        0.653
       0.238 |        0.269 |        0.508
       0.342 |        0.438 |        0.780
       0.345 |        0.407 |        0.752
       0.346 |        0.417 |        0.763
       0.379 |        0.518 |        0.897
       0.269 |        0.358 |        0.627
       0.424 |        0.431 |        0.855
       0.370 |        0.447 |        0.817
       0.323 |        0.349 |        0.672
       0.306 |        0.299 |        0.605
       0.254 |        0.321 |        0.575
       0.321 |        0.373 |        0.694
       0.300 |        0.504 |        0.804
       0.263 |        0.284 |        0.546
       0.261 |        0.317 |        0.579
       0.377 |        0.387 |        0.764
       0.300 |        0.284 |        0.583
       0.355 |        0.415 |        0.770
       0.265 |        0.449 |        0.714
       0.359 |        0.462 |        0.821
       0.190 |        0.277 |        0.467
       0.293 |        0.364 |        0.657
       0.291 |        0.429 |        0.721
       0.366 |        0.429 |        0.795
       0.258 |        0.276 |        0.534
       0.360 |        0.466 |        0.826
       0.312 |        0.374 |        0.686
       0.265 |        0.405 |        0.670
       0.310 |        0.351 |        0.661
       0.244 |        0.278 |        0.522
       0.278 |        0.370 |        0.648
       0.352 |        0.378 |        0.730
       0.302 |        0.504 |        0.807
       0.318 |        0.293 |        0.612
       0.324 |        0.438 |        0.762
       0.370 |        0.440 |        0.810
       0.322 |        0.414 |        0.736
       0.299 |        0.409 |        0.709
       0.263 |        0.288 |        0.551
       0.332 |        0.408 |        0.740
       0.372 |        0.398 |        0.769
       0.321 |        0.406 |        0.727
       0.372 |        0.475 |        0.848
       0.277 |        0.261 |        0.538
       0.256 |        0.289 |        0.545
       0.340 |        0.313 |        0.654
       0.218 |        0.247 |        0.466
       0.181 |        0.257 |        0.438
       0.250 |        0.356 |        0.606
       0.392 |        0.442 |        0.833
       0.306 |        0.316 |        0.621
       0.280 |        0.330 |        0.611
       0.280 |        0.317 |        0.597
       0.294 |        0.414 |        0.708
       0.270 |        0.323 |        0.593
       0.252 |        0.270 |        0.522
       0.370 |        0.414 |        0.784
       0.235 |        0.420 |        0.655
       0.309 |        0.391 |        0.700
       0.218 |        0.454 |        0.671
       0.306 |        0.418 |        0.725
       0.316 |        0.484 |        0.800
       0.319 |        0.443 |        0.762
       0.253 |        0.314 |        0.567
       0.361 |        0.464 |        0.825
       0.303 |        0.434 |        0.737
       0.339 |        0.425 |        0.764
       0.309 |        0.375 |        0.684
       0.328 |        0.276 |        0.604
       0.394 |        0.409 |        0.803
       0.339 |        0.299 |        0.638
       0.318 |        0.436 |        0.754
       0.248 |        0.363 |        0.610
       0.306 |        0.269 |        0.576
       0.402 |        0.390 |        0.792
       0.339 |        0.416 |        0.755
       0.311 |        0.433 |        0.744
       0.322 |        0.392 |        0.713
       0.258 |        0.292 |        0.550
       0.220 |        0.313 |        0.532
       0.386 |        0.403 |        0.789
       0.376 |        0.410 |        0.785
       0.303 |        0.281 |        0.584
       0.253 |        0.371 |        0.624
       0.234 |        0.259 |        0.493
       0.389 |        0.447 |        0.836
       0.313 |        0.351 |        0.664
       0.339 |        0.402 |        0.740
       0.338 |        0.417 |        0.755
       0.314 |        0.313 |        0.627
       0.328 |        0.328 |        0.656
       0.344 |        0.375 |        0.719
       0.244 |        0.448 |        0.692
       0.295 |        0.257 |        0.552
       0.347 |        0.387 |        0.734
       0.239 |        0.275 |        0.514
       0.341 |        0.460 |        0.801
       0.253 |        0.284 |        0.537
       0.302 |        0.254 |        0.556
       0.354 |        0.436 |        0.790
       0.298 |        0.292 |        0.591
       0.358 |        0.379 |        0.738
       0.326 |        0.382 |        0.709
       0.331 |        0.399 |        0.730
       0.289 |        0.330 |        0.619
       0.281 |        0.369 |        0.650
       0.303 |        0.402 |        0.705
       0.427 |        0.487 |        0.914
       0.288 |        0.293 |        0.581
       0.356 |        0.328 |        0.684
       0.264 |        0.322 |        0.586
       0.335 |        0.311 |        0.646
       0.382 |        0.565 |        0.948
       0.576 |        0.432 |        1.008
       0.366 |        0.303 |        0.669
       0.419 |        0.362 |        0.781
       0.310 |        0.516 |        0.825
       0.706 |        0.268 |        0.975
       0.380 |        0.459 |        0.839
       0.366 |        0.465 |        0.832
       0.234 |        0.368 |        0.602
       0.303 |        0.338 |        0.640
       0.414 |        0.407 |        0.821
       0.352 |        0.439 |        0.791
       0.267 |        0.406 |        0.673
       0.243 |        0.297 |        0.540
       0.322 |        0.236 |        0.558
       0.415 |        0.413 |        0.828
       0.303 |        0.304 |        0.607
       0.428 |        0.411 |        0.838
       0.370 |        0.320 |        0.690
       0.309 |        0.365 |        0.674
       0.354 |        0.405 |        0.759
       0.344 |        0.280 |        0.625
       0.403 |        0.425 |        0.829
       0.260 |        0.305 |        0.566
       0.387 |        0.414 |        0.801
       0.394 |        0.393 |        0.786
       0.284 |        0.358 |        0.642
       0.291 |        0.350 |        0.641
       0.314 |        0.429 |        0.743
       0.236 |        0.293 |        0.529
       0.293 |        0.413 |        0.706
       0.280 |        0.394 |        0.674
       0.335 |        0.417 |        0.752
       0.381 |        0.454 |        0.835
       0.328 |        0.694 |        1.022
       0.256 |        0.278 |        0.535
       0.426 |        0.427 |        0.852
       0.240 |        0.470 |        0.710
       0.356 |        0.456 |        0.812
       0.321 |        0.442 |        0.764
       0.272 |        0.344 |        0.616
       0.345 |        0.368 |        0.713
       0.351 |        0.504 |        0.855
       0.255 |        0.635 |        0.890
       0.355 |        0.522 |        0.877
       0.337 |        0.428 |        0.765
       0.389 |        0.427 |        0.816
       0.265 |        0.306 |        0.571
       0.349 |        0.432 |        0.781
       0.339 |        0.411 |        0.750
       0.308 |        0.297 |        0.604
       0.265 |        0.436 |        0.702
       0.403 |        0.466 |        0.869
       0.386 |        0.441 |        0.827
       0.304 |        0.317 |        0.620
       0.288 |        0.306 |        0.594
       0.326 |        0.445 |        0.770
       0.260 |        0.369 |        0.629
       0.274 |        0.429 |        0.702
       0.283 |        0.467 |        0.750
       0.361 |        0.352 |        0.713
       0.305 |        0.297 |        0.602
       0.259 |        0.417 |        0.676
       0.306 |        0.321 |        0.627
       0.267 |        0.336 |        0.602
       0.350 |        0.506 |        0.857
       0.271 |        0.283 |        0.554
       0.296 |        0.322 |        0.617
       0.402 |        0.542 |        0.944
       0.282 |        0.290 |        0.572
       0.405 |        0.470 |        0.875
       0.278 |        0.371 |        0.649
       0.262 |        0.289 |        0.552
       0.280 |        0.277 |        0.557
       0.350 |        0.348 |        0.698
       0.315 |        0.485 |        0.800
       0.330 |        0.292 |        0.622
       0.238 |        0.290 |        0.528
       0.316 |        0.495 |        0.811
       0.352 |        0.407 |        0.759
       0.423 |        0.458 |        0.881
       0.406 |        0.313 |        0.718
       0.308 |        0.309 |        0.617
       0.269 |        0.293 |        0.562
       0.306 |        0.323 |        0.629
       0.370 |        0.453 |        0.823
       0.388 |        0.448 |        0.836
       0.392 |        0.435 |        0.827
       0.283 |        0.408 |        0.691
       0.304 |        0.383 |        0.687
       0.259 |        0.284 |        0.543
       0.316 |        0.289 |        0.604
       0.342 |        0.438 |        0.780
       0.355 |        0.458 |        0.813
       0.252 |        0.369 |        0.620
       0.260 |        0.267 |        0.527
       0.378 |        0.461 |        0.839
       0.248 |        0.414 |        0.662
       0.433 |        0.436 |        0.869
       0.329 |        0.340 |        0.670
       0.396 |        0.410 |        0.806
       0.381 |        0.451 |        0.832
       0.381 |        0.481 |        0.862
       0.249 |        0.401 |        0.649
       0.330 |        0.562 |        0.892
       0.257 |        0.507 |        0.764
       0.368 |        0.525 |        0.893
       0.299 |        0.384 |        0.682
       0.398 |        0.390 |        0.788
       0.333 |        0.331 |        0.664
       0.295 |        0.291 |        0.586
       0.322 |        0.287 |        0.608
       0.293 |        0.315 |        0.609
       0.314 |        0.273 |        0.586
       0.270 |        0.328 |        0.598
       0.351 |        0.404 |        0.754
       0.254 |        0.475 |        0.729
       0.290 |        0.327 |        0.616
       0.340 |        0.386 |        0.726
       0.302 |        0.356 |        0.659
       0.319 |        0.299 |        0.618
       0.317 |        0.426 |        0.742
       0.332 |        0.422 |        0.754
       0.312 |        0.301 |        0.613
       0.351 |        0.346 |        0.697
       0.387 |        0.455 |        0.841
       0.374 |        0.465 |        0.838
       0.367 |        0.407 |        0.775
       0.387 |        0.415 |        0.802
       0.373 |        0.534 |        0.906
       0.307 |        0.444 |        0.751
       0.272 |        0.286 |        0.558
       0.367 |        0.422 |        0.789
       0.344 |        0.423 |        0.768
       0.324 |        0.624 |        0.948
       0.345 |        0.355 |        0.700
       0.324 |        0.439 |        0.763
       0.338 |        0.415 |        0.753
       0.393 |        0.428 |        0.821
       0.295 |        0.461 |        0.756
       0.286 |        0.283 |        0.570
       0.307 |        0.380 |        0.687
       0.302 |        0.306 |        0.608
       0.314 |        0.548 |        0.861
       0.339 |        0.410 |        0.749
       0.309 |        0.415 |        0.724
       0.336 |        0.404 |        0.740
       0.312 |        0.408 |        0.720
       0.271 |        0.300 |        0.571
       0.353 |        0.444 |        0.797
       0.323 |        0.421 |        0.744
       0.347 |        0.422 |        0.769
       0.347 |        0.408 |        0.754
       0.282 |        0.456 |        0.738
       0.279 |        0.372 |        0.651
       0.389 |        0.413 |        0.803
       0.385 |        0.573 |        0.958
       0.410 |        0.383 |        0.794
       0.292 |        0.293 |        0.584
       0.378 |        0.406 |        0.784
       0.300 |        0.505 |        0.806
       0.266 |        0.436 |        0.702
       0.271 |        0.322 |        0.593
       0.284 |        0.302 |        0.585
       0.270 |        0.433 |        0.703
       0.393 |        0.490 |        0.883
       0.259 |        0.313 |        0.573
       0.375 |        0.820 |        1.195
       0.239 |        0.294 |        0.533
       0.346 |        0.461 |        0.807
       0.420 |        0.469 |        0.889
       0.328 |        0.521 |        0.848
       0.363 |        0.542 |        0.905
       0.300 |        0.350 |        0.650
       0.405 |        0.484 |        0.889
       0.238 |        0.519 |        0.756
       0.316 |        0.574 |        0.890
       0.850 |        0.247 |        1.097
       0.236 |        0.329 |        0.565
       0.262 |        0.410 |        0.672
       0.310 |        0.404 |        0.714
       0.348 |        0.502 |        0.850
       0.363 |        0.432 |        0.795
       0.254 |        0.383 |        0.637
       0.321 |        0.463 |        0.784
       0.303 |        0.287 |        0.591
       0.336 |        0.356 |        0.692
       0.302 |        0.435 |        0.736
       0.240 |        0.578 |        0.818
       0.754 |        0.281 |        1.036
       0.369 |        0.436 |        0.805
       0.328 |        0.464 |        0.792
       0.279 |        0.386 |        0.666
       0.368 |        0.811 |        1.180
       0.334 |        0.506 |        0.840
       0.375 |        0.604 |        0.978
       0.290 |        0.446 |        0.735
       0.331 |        0.352 |        0.683
       0.368 |        0.491 |        0.859
       0.220 |        0.300 |        0.520
       0.287 |        0.516 |        0.802
       0.403 |        0.493 |        0.896
       0.295 |        0.456 |        0.751
       0.275 |        0.287 |        0.562
       0.236 |        0.345 |        0.580
       0.213 |        0.276 |        0.489
       0.348 |        0.421 |        0.769
       0.323 |        0.445 |        0.768
       0.403 |        0.538 |        0.940
       0.351 |        0.404 |        0.755
       0.338 |        0.551 |        0.888
       0.271 |        0.287 |        0.559
       0.276 |        0.520 |        0.796
       0.363 |        0.398 |        0.761
       0.321 |        0.408 |        0.729
       0.325 |        0.446 |        0.771
       0.259 |        0.374 |        0.633
       0.298 |        0.552 |        0.850
       0.376 |        0.387 |        0.763
       0.308 |        0.356 |        0.664
       0.315 |        0.419 |        0.734
       0.333 |        0.395 |        0.727
       0.327 |        0.382 |        0.709
       0.304 |        0.392 |        0.696
       0.282 |        0.410 |        0.692
       0.236 |        0.444 |        0.680
       0.381 |        0.399 |        0.780
       0.311 |        0.326 |        0.638
       0.262 |        0.503 |        0.765
       0.295 |        0.385 |        0.680
       0.296 |        0.381 |        0.677
       0.362 |        0.378 |        0.740
       0.348 |        0.423 |        0.771
       0.312 |        0.435 |        0.747
       0.288 |        0.374 |        0.662
       0.370 |        0.360 |        0.730
       0.363 |        0.388 |        0.751
       0.309 |        0.421 |        0.730
       0.371 |        0.424 |        0.795
       0.349 |        0.402 |        0.751
       0.265 |        0.287 |        0.552
       0.302 |        0.547 |        0.849
       0.432 |        0.279 |        0.711
       0.359 |        0.506 |        0.864
       0.374 |        0.448 |        0.822
       0.325 |        0.429 |        0.754
       0.260 |        0.359 |        0.619
       0.304 |        0.385 |        0.689
       0.282 |        0.368 |        0.650
       0.357 |        0.515 |        0.872
       0.358 |        0.409 |        0.766
       0.339 |        0.364 |        0.703
       0.238 |        0.345 |        0.582
       0.367 |        0.454 |        0.821
       0.317 |        0.396 |        0.713
       0.238 |        0.440 |        0.678
       0.350 |        0.413 |        0.762
       0.300 |        0.373 |        0.673
       0.325 |        0.401 |        0.726
       0.272 |        0.526 |        0.798
       0.310 |        0.386 |        0.696
       0.321 |        0.420 |        0.741
       0.231 |        0.348 |        0.579
       0.321 |        0.363 |        0.685
       0.259 |        0.418 |        0.678
       0.392 |        0.433 |        0.825
       0.289 |        0.353 |        0.642
       0.348 |        0.392 |        0.740
       0.274 |        0.361 |        0.635
       0.342 |        0.409 |        0.751
       0.348 |        0.416 |        0.764
       0.293 |        0.282 |        0.575
       0.327 |        0.394 |        0.721
       0.254 |        0.385 |        0.638
       0.312 |        0.390 |        0.702
       0.266 |        0.559 |        0.825
       0.365 |        0.399 |        0.764
       0.286 |        0.344 |        0.629
       0.261 |        0.297 |        0.558
       0.289 |        0.280 |        0.569
       0.291 |        0.461 |        0.752
       0.326 |        0.335 |        0.661
       0.352 |        0.371 |        0.723
       0.413 |        0.392 |        0.804
       0.394 |        0.358 |        0.752
       0.376 |        0.404 |        0.780
       0.431 |        0.470 |        0.901
       0.320 |        0.471 |        0.790
       0.366 |        0.515 |        0.881
       0.270 |        0.326 |        0.596
       0.396 |        0.388 |        0.784
       0.345 |        0.490 |        0.835
       0.312 |        0.329 |        0.641
       0.315 |        0.436 |        0.751
       0.291 |        0.488 |        0.779
       0.305 |        0.394 |        0.699
       0.362 |        0.413 |        0.774
       0.275 |        0.406 |        0.681
       0.312 |        0.437 |        0.750
       0.317 |        0.288 |        0.605
       0.373 |        0.449 |        0.822
       0.337 |        0.455 |        0.792
       0.364 |        0.464 |        0.828
       0.268 |        0.311 |        0.579
       0.416 |        0.500 |        0.916
       0.305 |        0.341 |        0.646
       0.261 |        0.512 |        0.773
       0.243 |        0.479 |        0.721
       0.314 |        0.414 |        0.728
       0.319 |        0.285 |        0.604
       0.284 |        0.387 |        0.671
       0.374 |        0.432 |        0.806
       0.305 |        0.421 |        0.726
       0.308 |        0.428 |        0.736
       0.259 |        0.356 |        0.614
       0.351 |        0.436 |        0.786
       0.326 |        0.458 |        0.785
       0.377 |        0.445 |        0.823
       0.235 |        0.388 |        0.624
       0.300 |        0.391 |        0.691
       0.314 |        0.288 |        0.602
       0.360 |        0.462 |        0.822
       0.289 |        0.451 |        0.741
       0.370 |        0.459 |        0.829
       0.363 |        0.285 |        0.649
       0.301 |        0.428 |        0.729
       0.316 |        0.431 |        0.747
       0.304 |        0.445 |        0.749
       0.308 |        0.524 |        0.832
       0.319 |        0.407 |        0.726
       0.227 |        0.480 |        0.707
       0.338 |        0.506 |        0.844
       0.330 |        0.369 |        0.699
       0.288 |        0.290 |        0.578
       0.407 |        0.461 |        0.868
       0.286 |        0.290 |        0.577
       0.267 |        0.273 |        0.541
       0.353 |        0.409 |        0.762
       0.246 |        0.297 |        0.543
       0.301 |        0.475 |        0.776
       0.257 |        0.389 |        0.647
       0.348 |        0.412 |        0.760
       0.308 |        0.336 |        0.644
       0.287 |        0.270 |        0.557
       0.375 |        0.452 |        0.828
       0.289 |        0.460 |        0.750
       0.318 |        0.464 |        0.782
       0.246 |        0.389 |        0.635
       0.394 |        0.389 |        0.783
       0.358 |        0.459 |        0.817
       0.300 |        0.482 |        0.782
       0.394 |        0.409 |        0.803
       0.376 |        0.453 |        0.830
       0.397 |        0.427 |        0.824
       0.353 |        0.441 |        0.794
       0.311 |        0.511 |        0.822
       0.246 |        0.300 |        0.546
       0.292 |        0.246 |        0.537
       0.362 |        0.374 |        0.736
       0.307 |        0.269 |        0.577
       0.381 |        0.527 |        0.909
       0.392 |        0.445 |        0.837
       0.282 |        0.397 |        0.679
       0.395 |        0.467 |        0.862
       0.341 |        0.428 |        0.769
       0.333 |        0.490 |        0.823
       0.277 |        0.330 |        0.606
       0.332 |        0.513 |        0.845
       0.364 |        0.482 |        0.846
       0.367 |        0.512 |        0.879
       0.293 |        0.369 |        0.661
       0.321 |        0.437 |        0.758
       0.270 |        0.278 |        0.549
       0.309 |        0.398 |        0.706
       0.285 |        0.347 |        0.632
       0.322 |        0.493 |        0.815
       0.380 |        0.403 |        0.783
       0.346 |        0.472 |        0.818
       0.298 |        0.415 |        0.712
       0.275 |        0.272 |        0.547
       0.228 |        0.270 |        0.498
       0.332 |        0.290 |        0.623
       0.317 |        0.437 |        0.754
       0.255 |        0.336 |        0.590
       0.186 |        0.409 |        0.595
       0.321 |        0.321 |        0.642
       0.317 |        0.302 |        0.619
       0.358 |        0.395 |        0.753
       0.298 |        0.379 |        0.677
       0.390 |        0.427 |        0.818
       0.394 |        0.480 |        0.875
       0.320 |        0.405 |        0.725
       0.349 |        0.297 |        0.647
       0.393 |        0.373 |        0.766
       0.321 |        0.338 |        0.659
       0.358 |        0.317 |        0.675
       0.353 |        0.368 |        0.721
       0.410 |        0.418 |        0.828
       0.336 |        0.464 |        0.801
       0.414 |        0.387 |        0.802
       0.322 |        0.326 |        0.648
       0.267 |        0.288 |        0.554
       0.330 |        0.383 |        0.712
       0.392 |        0.278 |        0.670
       0.320 |        0.306 |        0.626
       0.322 |        0.270 |        0.593
       0.371 |        0.435 |        0.806
       0.416 |        0.461 |        0.877
       0.228 |        0.524 |        0.753
       0.282 |        0.509 |        0.791
       0.287 |        0.419 |        0.707
       0.227 |        0.343 |        0.570
       0.266 |        0.487 |        0.753
       0.307 |        0.363 |        0.670
       0.289 |        0.387 |        0.676
       0.317 |        0.296 |        0.613
       0.278 |        0.303 |        0.581
       0.299 |        0.501 |        0.800
       0.322 |        0.501 |        0.823
       0.296 |        0.287 |        0.583
       0.278 |        0.271 |        0.549
       0.316 |        0.532 |        0.848
       0.291 |        0.425 |        0.716
       0.256 |        0.345 |        0.601
       0.283 |        0.294 |        0.577
       0.348 |        0.421 |        0.769
       0.268 |        0.409 |        0.677
       0.347 |        0.362 |        0.710
       0.268 |        0.374 |        0.642
       0.327 |        0.380 |        0.706
       0.303 |        0.406 |        0.708
       0.253 |        0.301 |        0.554
       0.342 |        0.490 |        0.831
       0.353 |        0.439 |        0.792
       0.328 |        0.430 |        0.757
       0.286 |        0.341 |        0.626
       0.263 |        0.277 |        0.540
       0.310 |        0.308 |        0.619
       0.287 |        0.291 |        0.578
       0.327 |        0.332 |        0.659
       0.376 |        0.636 |        1.012
       0.437 |        0.368 |        0.805
       0.275 |        0.353 |        0.628
       0.340 |        0.487 |        0.827
       0.249 |        0.632 |        0.881
       0.410 |        0.575 |        0.985
       0.436 |        0.423 |        0.859
       0.299 |        0.371 |        0.670
       0.378 |        0.544 |        0.923
       0.413 |        0.430 |        0.842
       0.340 |        0.346 |        0.686
       0.300 |        0.277 |        0.577
       0.407 |        0.564 |        0.971
       0.301 |        0.316 |        0.618
       0.345 |        0.265 |        0.610
       0.293 |        0.260 |        0.553
       0.379 |        0.452 |        0.831
       0.267 |        0.269 |        0.536
       0.310 |        0.281 |        0.591
       0.351 |        0.448 |        0.799
       0.402 |        0.428 |        0.831
       0.398 |        0.500 |        0.898
       0.406 |        0.483 |        0.889
       0.351 |        0.528 |        0.880
       0.342 |        0.513 |        0.855
       0.268 |        0.310 |        0.578
       0.288 |        0.367 |        0.655
       0.373 |        0.548 |        0.921
       0.310 |        0.447 |        0.757
       0.273 |        0.288 |        0.562
       0.411 |        0.463 |        0.874
       0.392 |        0.453 |        0.844
       0.251 |        0.504 |        0.755
       0.281 |        0.477 |        0.758
       0.384 |        0.443 |        0.827
       0.382 |        0.422 |        0.804
       0.387 |        0.421 |        0.808
       0.344 |        0.489 |        0.833
       0.333 |        0.470 |        0.803
       0.341 |        0.506 |        0.847
       0.347 |        0.477 |        0.824
       0.360 |        0.821 |        1.181
       0.314 |        0.591 |        0.905
       0.355 |        0.495 |        0.850
       0.245 |        0.419 |        0.663
       0.304 |        0.496 |        0.800
       0.438 |        0.504 |        0.942
       0.273 |        0.466 |        0.738
       0.262 |        0.575 |        0.837
       0.357 |        0.327 |        0.684
       0.464 |        0.589 |        1.053
       0.353 |        0.257 |        0.610
       0.396 |        0.524 |        0.920
       0.299 |        0.401 |        0.700
       0.226 |        0.325 |        0.551
       0.422 |        0.395 |        0.817
       0.298 |        0.494 |        0.792
       0.307 |        0.458 |        0.764
       0.273 |        0.281 |        0.553
