  QueueTimes | ServiceTimes | SojournTimes
    1835.489 |       44.773 |     1880.262
    1879.679 |       25.410 |     1905.089
    1754.870 |       49.849 |     1804.720
    1762.499 |       59.136 |     1821.635
    1807.509 |       27.783 |     1835.292
    1641.362 |       54.591 |     1695.954
    1619.865 |       29.662 |     1649.527
    1563.407 |       27.262 |     1590.669
    1359.341 |       44.474 |     1403.815
    1264.381 |       36.061 |     1300.442
    1264.418 |       43.646 |     1308.064
    1251.662 |      105.845 |     1357.508
    1303.297 |        0.733 |     1304.030
    1225.918 |       21.224 |     1247.142
    1246.835 |       33.834 |     1280.670
    1244.402 |       43.397 |     1287.799
    1272.771 |       31.764 |     1304.535
    1291.829 |       66.713 |     1358.542
    1339.744 |       23.581 |     1363.325
    1352.910 |       91.659 |     1444.569
    1424.042 |       48.065 |     1472.108
    1354.650 |       21.518 |     1376.168
    1301.372 |       42.228 |     1343.600
    1332.232 |       39.780 |     1372.012
    1364.854 |       93.475 |     1458.329
    1422.644 |       12.128 |     1434.773
    1420.720 |       45.748 |     1466.468
    1348.095 |       67.816 |     1415.911
    1413.215 |        1.810 |     1415.024
    1254.757 |       44.870 |     1299.627
    1266.146 |       75.321 |     1341.466
    1292.498 |       21.416 |     1313.914
    1308.417 |       58.031 |     1366.449
    1351.686 |       42.673 |     1394.359
    1364.771 |       59.806 |     1424.577
    1387.623 |       42.699 |     1430.322
    1424.785 |       34.574 |     1459.360
    1445.207 |       37.335 |     1482.542
    1470.061 |       39.146 |     1509.207
    1400.729 |       62.466 |     1463.195
    1414.443 |       34.816 |     1449.258
    1421.911 |       17.624 |     1439.535
    1340.303 |       44.613 |     1384.916
    1298.402 |       46.960 |     1345.362
    1336.282 |        0.878 |     1337.160
    1266.959 |       99.964 |     1366.922
    1311.258 |       48.439 |     1359.697
    1333.373 |        2.994 |     1336.367
    1326.570 |       14.752 |     1341.322
    1302.658 |       53.454 |     1356.111
    1349.363 |       37.962 |     1387.325
    1360.737 |       71.244 |     1431.981
    1418.547 |       68.071 |     1486.617
    1481.241 |       48.100 |     1529.341
    1513.448 |        0.646 |     1514.095
    1480.927 |       38.929 |     1519.856
    1484.251 |       34.249 |     1518.500
    1449.204 |       93.311 |     1542.515
    1468.346 |       40.963 |     1509.309
    1288.720 |       20.622 |     1309.342
    1187.912 |       49.788 |     1237.700
    1147.188 |       68.596 |     1215.783
    1137.205 |       36.046 |     1173.251
    1086.282 |       66.994 |     1153.276
    1090.789 |       40.213 |     1131.002
    1115.571 |      103.942 |     1219.513
    1023.715 |       41.539 |     1065.254
    1044.766 |       23.714 |     1068.480
    1023.930 |       72.013 |     1095.943
    1037.284 |       72.783 |     1110.067
    1063.186 |        8.730 |     1071.916
     928.006 |       80.294 |     1008.300
     885.759 |       42.991 |      928.750
     896.342 |       73.966 |      970.308
     943.887 |       41.934 |      985.821
     957.614 |       62.466 |     1020.079
     863.979 |       58.407 |      922.386
     915.987 |       51.719 |      967.706
     923.605 |       85.496 |     1009.101
     958.839 |       80.267 |     1039.106
    1007.594 |       31.395 |     1038.988
    1033.190 |       59.580 |     1092.769
    1010.104 |       33.798 |     1043.902
     988.363 |        8.795 |      997.158
     940.923 |        0.523 |      941.447
     923.697 |       48.351 |      972.048
     903.987 |        1.530 |      905.517
     875.636 |       45.126 |      920.762
     868.154 |       31.357 |      899.511
     854.874 |       59.924 |      914.798
     832.764 |       66.711 |      899.474
     791.014 |       58.793 |      849.807
     770.303 |       52.051 |      822.354
     771.577 |       20.010 |      791.587
     766.166 |       54.749 |      820.915
     748.457 |      113.104 |      861.561
     824.243 |       57.940 |      882.183
     818.531 |       35.139 |      853.671
     834.763 |       47.712 |      882.475
     802.009 |       42.709 |      844.719
     812.819 |       40.428 |      853.248
     852.554 |       60.529 |      913.083
     819.230 |       41.044 |      860.274
     853.326 |       17.412 |      870.738
     870.413 |       48.198 |      918.611
     855.716 |       32.639 |      888.355
     872.458 |        0.487 |      872.946
     867.966 |       43.114 |      911.081
     832.621 |      119.767 |      952.388
     945.416 |       16.807 |      962.223
     919.494 |       95.869 |     1015.363
     970.431 |        2.542 |      972.972
     903.025 |       45.208 |      948.233
     893.569 |       51.982 |      945.552
     920.641 |      109.240 |     1029.880
    1004.727 |       90.833 |     1095.560
    1051.867 |       78.625 |     1130.492
    1103.506 |       14.489 |     1117.994
    1077.150 |      130.597 |     1207.747
    1002.049 |       70.582 |     1072.631
    1069.500 |       66.305 |     1135.805
    1118.251 |       42.471 |     1160.722
    1160.714 |       60.526 |     1221.239
    1184.403 |       43.068 |     1227.471
    1149.868 |       47.519 |     1197.387
    1174.368 |       46.791 |     1221.158
    1206.932 |       37.292 |     1244.224
    1234.811 |       39.160 |     1273.971
    1264.936 |       77.187 |     1342.123
    1310.681 |        0.785 |     1311.465
    1301.849 |       32.199 |     1334.048
    1254.398 |       24.625 |     1279.023
    1113.662 |       38.812 |     1152.473
    1130.655 |       76.529 |     1207.184
    1173.726 |       44.640 |     1218.366
    1186.305 |       54.956 |     1241.261
    1200.385 |       43.428 |     1243.813
    1238.492 |       39.794 |     1278.287
    1238.547 |       87.648 |     1326.194
    1318.562 |       87.475 |     1406.037
    1358.893 |       16.742 |     1375.634
    1368.906 |       53.867 |     1422.773
    1403.492 |       44.954 |     1448.446
    1394.184 |       15.766 |     1409.950
    1377.290 |       43.048 |     1420.338
    1418.010 |       92.424 |     1510.433
    1493.353 |      151.099 |     1644.452
    1626.014 |       56.185 |     1682.198
    1631.761 |       63.611 |     1695.372
    1659.047 |       71.930 |     1730.976
    1724.767 |       66.656 |     1791.423
    1733.068 |       42.089 |     1775.158
    1721.773 |        8.795 |     1730.568
    1696.153 |       72.318 |     1768.470
    1740.443 |       51.224 |     1791.667
    1761.136 |       44.545 |     1805.680
    1790.258 |       55.906 |     1846.164
    1795.086 |       51.326 |     1846.412
    1844.461 |       46.787 |     1891.248
    1833.869 |       37.670 |     1871.539
    1830.918 |        2.942 |     1833.860
    1771.923 |       64.543 |     1836.466
    1810.752 |       34.377 |     1845.129
    1782.335 |       46.315 |     1828.650
    1777.637 |       17.457 |     1795.094
    1769.260 |       49.296 |     1818.556
    1801.433 |       39.214 |     1840.646
    1807.527 |       20.900 |     1828.426
    1812.743 |       16.814 |     1829.557
    1649.735 |       59.317 |     1709.052
    1651.211 |       45.855 |     1697.065
    1695.862 |       54.870 |     1750.732
    1686.433 |       39.646 |     1726.079
    1705.994 |       26.486 |     1732.480
    1728.102 |       44.122 |     1772.224
    1740.521 |        0.531 |     1741.052
    1698.425 |       66.579 |     1765.004
    1742.879 |       73.479 |     1816.358
    1768.606 |       63.655 |     1832.261
    1763.542 |       31.280 |     1794.822
    1786.466 |       56.684 |     1843.150
    1769.042 |       50.310 |     1819.351
    1780.752 |       44.947 |     1825.699
    1816.759 |       45.408 |     1862.168
    1843.913 |        1.271 |     1845.184
    1828.483 |       30.867 |     1859.350
    1858.292 |       51.880 |     1910.172
    1897.123 |       51.612 |     1948.735
    1736.168 |      118.161 |     1854.329
    1843.624 |        0.636 |     1844.260
    1813.494 |       44.476 |     1857.969
    1775.842 |       64.671 |     1840.513
    1764.361 |       63.274 |     1827.635
    1692.076 |       39.660 |     1731.736
    1621.505 |       55.814 |     1677.319
    1638.397 |       46.857 |     1685.254
    1681.674 |       49.637 |     1731.311
    1711.462 |       50.126 |     1761.588
    1755.482 |       51.342 |     1806.823
    1735.216 |       26.637 |     1761.853
    1736.207 |       36.287 |     1772.494
    1734.684 |       45.662 |     1780.345
    1607.771 |       39.889 |     1647.660
    1571.349 |       43.352 |     1614.702
    1541.206 |        2.252 |     1543.457
    1499.955 |       37.221 |     1537.176
    1502.707 |       20.611 |     1523.319
    1480.237 |        1.996 |     1482.233
    1473.935 |       51.843 |     1525.778
    1457.712 |       40.011 |     1497.723
    1469.124 |       83.112 |     1552.236
    1473.317 |       38.475 |     1511.792
    1442.787 |        2.078 |     1444.865
    1438.383 |       37.631 |     1476.013
    1470.310 |       59.081 |     1529.391
    1485.553 |       57.599 |     1543.152
    1467.325 |       15.405 |     1482.730
    1481.890 |       61.090 |     1542.980
    1503.417 |       50.033 |     1553.450
    1511.592 |       90.999 |     1602.591
    1566.946 |       41.482 |     1608.428
    1459.025 |       44.420 |     1503.445
    1467.173 |       85.426 |     1552.599
    1428.861 |       37.684 |     1466.544
    1465.065 |        0.951 |     1466.016
    1399.281 |       18.366 |     1417.647
    1417.187 |       35.526 |     1452.713
    1364.862 |       41.302 |     1406.164
    1382.800 |       37.700 |     1420.499
    1328.588 |        1.118 |     1329.707
    1313.496 |       64.316 |     1377.813
    1371.658 |       69.163 |     1440.821
    1416.520 |       57.721 |     1474.240
    1450.160 |        2.127 |     1452.287
    1438.174 |       36.966 |     1475.141
    1330.893 |       13.513 |     1344.406
    1219.282 |       48.304 |     1267.586
    1218.812 |       37.057 |     1255.868
    1218.709 |       14.815 |     1233.524
    1168.353 |       56.520 |     1224.873
    1165.336 |       30.055 |     1195.391
    1165.487 |       41.227 |     1206.714
    1029.803 |       59.229 |     1089.032
    1088.539 |       45.719 |     1134.258
    1031.596 |       54.294 |     1085.891
    1003.963 |       59.532 |     1063.495
    1044.628 |       94.218 |     1138.846
    1097.687 |       45.489 |     1143.177
    1140.639 |       36.928 |     1177.567
    1169.562 |       37.240 |     1206.802
    1199.752 |       81.035 |     1280.787
    1267.192 |       22.343 |     1289.536
    1271.953 |       44.312 |     1316.265
    1254.504 |       34.919 |     1289.423
    1251.684 |       73.855 |     1325.538
    1213.613 |       17.278 |     1230.891
    1222.771 |       49.991 |     1272.762
    1265.810 |        0.622 |     1266.432
    1226.062 |       41.948 |     1268.010
    1248.386 |       58.494 |     1306.880
    1300.829 |       39.882 |     1340.710
    1324.274 |       22.005 |     1346.279
    1273.235 |       18.745 |     1291.981
    1224.922 |       20.418 |     1245.339
    1232.627 |       63.759 |     1296.386
    1219.847 |       59.652 |     1279.499
    1255.680 |       40.009 |     1295.689
    1275.192 |       51.140 |     1326.332
    1319.233 |        0.557 |     1319.790
    1184.863 |        1.634 |     1186.497
    1067.975 |       54.340 |     1122.315
    1097.070 |       59.533 |     1156.602
    1137.553 |       81.919 |     1219.472
    1087.649 |       25.884 |     1113.533
    1099.460 |       51.705 |     1151.164
    1132.009 |       47.589 |     1179.598
    1167.540 |       51.975 |     1219.515
    1072.195 |       38.689 |     1110.884
    1094.078 |       38.008 |     1132.086
     901.493 |       45.900 |      947.392
     929.418 |       58.415 |      987.833
     984.292 |       64.542 |     1048.834
    1021.947 |       47.581 |     1069.528
    1020.702 |       28.335 |     1049.036
    1035.774 |       76.920 |     1112.694
    1096.197 |       22.028 |     1118.225
    1089.491 |       47.622 |     1137.112
    1126.253 |       31.321 |     1157.575
    1126.518 |       53.092 |     1179.609
    1066.169 |       44.988 |     1111.157
    1102.669 |       25.391 |     1128.059
    1031.071 |       48.512 |     1079.583
    1062.181 |       42.386 |     1104.567
    1034.230 |       37.778 |     1072.008
    1060.301 |       64.340 |     1124.640
    1123.961 |       32.252 |     1156.213
    1122.806 |       16.778 |     1139.585
     948.194 |       43.146 |      991.341
     943.237 |       89.605 |     1032.842
    1003.407 |       42.576 |     1045.983
    1040.609 |       23.465 |     1064.075
    1041.329 |       43.783 |     1085.112
    1073.633 |      102.745 |     1176.378
    1147.447 |       51.522 |     1198.969
    1194.455 |        0.644 |     1195.099
    1180.335 |        0.674 |     1181.009
    1171.861 |       55.374 |     1227.235
    1156.125 |       54.598 |     1210.723
    1195.519 |       43.810 |     1239.329
    1168.924 |       18.745 |     1187.670
    1123.284 |       78.488 |     1201.772
    1185.138 |       49.846 |     1234.984
    1102.999 |       38.020 |     1141.018
    1112.011 |       39.087 |     1151.098
    1029.358 |       40.665 |     1070.023
     896.565 |       52.831 |      949.395
     943.429 |       41.475 |      984.905
     867.447 |       21.908 |      889.354
     859.609 |       91.397 |      951.006
     832.196 |       25.900 |      858.097
     817.536 |       56.177 |      873.712
     680.163 |       34.482 |      714.644
     622.146 |       22.243 |      644.388
     448.776 |       46.207 |      494.983
     486.200 |       58.193 |      544.393
     520.820 |       45.774 |      566.595
     548.239 |       55.899 |      604.137
     571.021 |       43.288 |      614.310
     582.113 |       20.820 |      602.933
     525.189 |        0.596 |      525.785
     498.168 |        0.626 |      498.794
     423.815 |       73.319 |      497.135
     454.443 |       20.233 |      474.676
     434.660 |        0.477 |      435.137
     385.680 |       50.401 |      436.081
     382.135 |       31.927 |      414.062
     385.141 |       19.331 |      404.472
     332.566 |       43.842 |      376.408
     339.309 |       36.330 |      375.638
     238.354 |       57.280 |      295.634
     179.491 |       53.417 |      232.908
     153.035 |       50.211 |      203.245
     190.548 |       18.682 |      209.229
     182.020 |       47.022 |      229.042
     208.597 |       51.235 |      259.832
     142.418 |       51.681 |      194.099
     134.753 |       66.244 |      200.996
     124.720 |       39.254 |      163.974
     114.401 |       43.310 |      157.711
      70.268 |        0.575 |       70.843
       0.280 |       43.800 |       44.080
       0.264 |       47.289 |       47.553
      34.480 |       51.893 |       86.373
       0.280 |       18.071 |       18.351
       0.270 |       38.626 |       38.896
      27.512 |      263.896 |      291.409
     241.634 |       24.864 |      266.497
     259.095 |       53.722 |      312.817
     289.485 |        0.891 |      290.375
     188.809 |       46.146 |      234.955
     211.373 |       57.884 |      269.257
     203.401 |       37.915 |      241.316
     238.598 |       31.340 |      269.938
     197.033 |       54.177 |      251.210
     229.349 |        0.916 |      230.265
     187.252 |       35.287 |      222.539
     188.929 |       37.325 |      226.254
     143.380 |       55.945 |      199.324
     145.040 |       43.046 |      188.086
     172.568 |       63.609 |      236.178
     213.522 |       69.279 |      282.801
     282.215 |       52.352 |      334.567
     254.709 |       33.072 |      287.780
     131.004 |       20.221 |      151.225
     140.299 |        0.629 |      140.928
     133.096 |       41.118 |      174.214
     152.284 |       90.741 |      243.025
     226.338 |       44.446 |      270.784
     252.565 |       74.359 |      326.924
     243.847 |      100.394 |      344.241
     340.277 |       40.380 |      380.657
     367.991 |       55.451 |      423.442
     315.798 |       36.182 |      351.980
     343.717 |       29.195 |      372.912
     249.875 |        0.580 |      250.455
     240.452 |       43.534 |      283.986
     205.471 |        1.561 |      207.032
     190.913 |       44.855 |      235.768
     230.943 |       37.519 |      268.462
     232.398 |        7.198 |      239.596
     176.967 |        8.325 |      185.292
     168.620 |       18.346 |      186.967
     108.365 |       57.975 |      166.340
     162.568 |       57.287 |      219.854
     169.124 |       42.903 |      212.027
     211.032 |       64.877 |      275.908
     239.657 |       55.882 |      295.539
     195.176 |       43.370 |      238.546
     218.536 |        1.270 |      219.806
     151.384 |      105.155 |      256.539
     198.764 |       46.847 |      245.611
     225.213 |       20.022 |      245.235
     225.535 |        1.357 |      226.892
     163.262 |        1.678 |      164.940
      91.115 |        0.454 |       91.570
      67.212 |        1.828 |       69.040
      34.031 |        0.451 |       34.481
       0.251 |       50.396 |       50.647
      20.547 |        1.131 |       21.678
       0.152 |        0.841 |        0.993
       0.172 |        1.923 |        2.095
       0.280 |        1.264 |        1.544
       0.290 |        1.493 |        1.783
       0.195 |        1.012 |        1.208
       0.281 |        0.887 |        1.168
       0.241 |        0.799 |        1.039
       0.264 |        1.963 |        2.227
       0.345 |        0.837 |        1.182
       0.278 |        1.249 |        1.527
       0.438 |        0.790 |        1.229
       0.233 |        0.559 |        0.792
       0.274 |        0.813 |        1.088
       0.304 |       35.768 |       36.071
       0.259 |        1.069 |        1.328
       0.279 |        0.662 |        0.941
       0.327 |        1.071 |        1.398
       0.249 |        0.664 |        0.913
       0.199 |        4.014 |        4.212
       0.688 |       45.768 |       46.457
      33.051 |        0.849 |       33.900
       0.251 |        0.757 |        1.008
       0.253 |        0.614 |        0.867
       0.238 |       31.008 |       31.247
      23.256 |        1.414 |       24.671
       0.256 |        0.869 |        1.125
       0.301 |        1.941 |        2.242
       0.279 |       31.202 |       31.481
       0.251 |        1.240 |        1.491
       0.306 |        0.690 |        0.996
       0.204 |        0.836 |        1.040
       0.221 |        1.050 |        1.272
       0.279 |        0.707 |        0.986
       0.178 |        1.115 |        1.293
       0.305 |       37.116 |       37.422
       8.936 |       51.748 |       60.684
      51.912 |       29.417 |       81.329
      21.936 |       48.201 |       70.137
       0.358 |       31.930 |       32.288
       0.690 |        1.580 |        2.270
       0.238 |       43.037 |       43.275
      32.449 |       44.541 |       76.989
      55.748 |       22.951 |       78.699
      51.456 |       57.844 |      109.300
      91.520 |        1.060 |       92.580
      53.243 |        0.949 |       54.192
       4.823 |        0.839 |        5.661
       0.264 |        0.876 |        1.140
       0.290 |       49.998 |       50.287
      38.965 |        1.147 |       40.112
      39.192 |        0.560 |       39.752
      31.622 |        0.664 |       32.286
       0.243 |       24.816 |       25.059
       6.069 |        1.849 |        7.918
       0.298 |       48.219 |       48.517
      43.585 |        0.693 |       44.277
       0.258 |        1.421 |        1.679
       0.267 |        0.603 |        0.870
       0.227 |        1.193 |        1.420
       0.261 |       46.272 |       46.533
       0.390 |        1.224 |        1.614
       0.304 |        1.580 |        1.885
       0.249 |       25.224 |       25.472
      13.531 |        0.664 |       14.196
       0.242 |       24.760 |       25.002
       0.326 |       16.896 |       17.222
       0.336 |       34.479 |       34.816
      29.342 |        0.625 |       29.967
       0.267 |        2.786 |        3.054
       0.299 |       26.819 |       27.118
      19.866 |       35.015 |       54.881
      39.170 |        3.055 |       42.225
       0.247 |        0.679 |        0.926
       0.320 |       37.976 |       38.296
       7.687 |       35.948 |       43.635
      13.553 |        6.917 |       20.469
      15.856 |        1.006 |       16.862
       0.253 |       33.940 |       34.192
       3.905 |       36.467 |       40.372
       0.315 |       59.748 |       60.062
       0.311 |       24.069 |       24.379
      15.460 |        5.630 |       21.090
       0.283 |       36.743 |       37.026
       0.306 |       43.317 |       43.622
       0.301 |       44.681 |       44.983
       0.292 |       47.285 |       47.577
      15.563 |       37.892 |       53.455
      24.076 |       69.936 |       94.012
      48.246 |       40.546 |       88.793
       9.799 |      119.461 |      129.260
       0.277 |       99.659 |       99.937
      80.596 |       17.059 |       97.655
       0.208 |       49.512 |       49.719
      35.784 |       26.355 |       62.139
       3.414 |       22.830 |       26.244
       0.237 |       35.777 |       36.015
       0.169 |       35.443 |       35.612
       0.203 |       28.394 |       28.596
      11.402 |       27.519 |       38.921
       0.302 |       35.798 |       36.100
      23.755 |       34.245 |       57.999
       0.267 |       50.427 |       50.694
      14.570 |       46.510 |       61.080
      30.701 |        0.821 |       31.522
       4.658 |        1.668 |        6.326
       0.252 |        0.877 |        1.129
       0.305 |        1.358 |        1.663
       0.275 |       35.157 |       35.432
       0.249 |        0.961 |        1.210
       0.298 |        0.844 |        1.142
       0.320 |       11.998 |       12.317
       8.491 |       47.959 |       56.449
      27.705 |       38.625 |       66.329
       0.295 |       95.939 |       96.234
      60.621 |       28.317 |       88.938
      72.024 |       22.726 |       94.750
       0.299 |       16.968 |       17.267
       0.273 |       35.034 |       35.306
      11.003 |      121.997 |      132.999
      55.214 |       65.489 |      120.703
      72.783 |       35.833 |      108.616
       0.326 |       39.253 |       39.578
       0.265 |       22.521 |       22.785
       0.214 |       50.403 |       50.617
       0.272 |        1.471 |        1.742
       0.256 |       30.318 |       30.574
       0.307 |       17.038 |       17.345
       0.264 |       33.294 |       33.558
       0.246 |       49.988 |       50.234
       0.317 |       97.779 |       98.096
       0.275 |       46.453 |       46.728
      38.965 |       58.242 |       97.207
      70.707 |       58.932 |      129.639
      88.397 |       29.028 |      117.426
      88.782 |        0.560 |       89.341
      69.744 |        0.713 |       70.457
      51.349 |        0.581 |       51.929
      47.473 |        1.219 |       48.692
      33.843 |       16.860 |       50.703
      35.353 |       52.022 |       87.375
      38.233 |       52.149 |       90.382
      80.592 |       16.112 |       96.704
       3.195 |       33.692 |       36.887
       0.201 |       37.467 |       37.668
      14.529 |       52.287 |       66.816
      34.857 |        6.154 |       41.011
       0.221 |        0.909 |        1.129
       0.363 |       45.497 |       45.860
      24.768 |       47.202 |       71.970
      68.924 |       53.855 |      122.779
      38.877 |       53.901 |       92.778
      32.516 |       61.288 |       93.804
      47.685 |       46.849 |       94.534
      75.420 |       39.350 |      114.770
      84.558 |        2.279 |       86.837
       0.315 |       21.255 |       21.570
       2.913 |       64.641 |       67.554
      60.876 |       51.695 |      112.570
      85.867 |       57.778 |      143.645
      73.799 |       44.279 |      118.078
     110.353 |       62.827 |      173.179
     156.617 |       36.815 |      193.431
     142.257 |       15.425 |      157.682
       4.752 |       38.978 |       43.730
      19.119 |       34.090 |       53.209
      43.757 |       48.604 |       92.361
      78.039 |       64.298 |      142.337
       3.651 |        2.232 |        5.883
       0.302 |       46.592 |       46.893
      41.715 |       41.229 |       82.944
      77.968 |       84.116 |      162.084
     157.105 |       74.498 |      231.603
     185.217 |       20.394 |      205.611
     194.481 |        1.701 |      196.182
     184.997 |       21.746 |      206.743
     130.719 |       39.027 |      169.746
     150.071 |        1.653 |      151.724
      75.091 |       32.695 |      107.786
      96.966 |       79.023 |      175.989
     161.817 |       45.190 |      207.007
     117.762 |       11.250 |      129.011
     112.585 |       51.221 |      163.806
     152.574 |        1.407 |      153.981
      26.906 |       44.485 |       71.391
      67.643 |       55.141 |      122.784
     119.877 |       46.828 |      166.705
     103.995 |        5.768 |      109.763
     107.519 |       45.446 |      152.965
      83.238 |       39.762 |      123.000
     102.120 |       33.731 |      135.851
     101.839 |       34.447 |      136.286
       4.366 |        5.648 |       10.013
       0.276 |       52.275 |       52.551
      48.842 |       32.848 |       81.690
      17.739 |        6.449 |       24.189
       0.296 |       59.400 |       59.696
      30.192 |       13.660 |       43.853
      36.153 |       72.136 |      108.289
      43.000 |       24.216 |       67.215
      24.745 |       67.290 |       92.034
      81.858 |        1.615 |       83.473
      42.250 |       29.590 |       71.840
       0.251 |        0.782 |        1.033
       0.295 |       11.138 |       11.433
       0.203 |       26.835 |       27.038
       0.314 |       69.161 |       69.475
      50.282 |       74.163 |      124.445
     119.148 |       48.736 |      167.884
      34.167 |       41.742 |       75.910
      75.017 |       40.580 |      115.597
     105.944 |        0.997 |      106.942
      47.445 |       40.232 |       87.677
      81.992 |       54.194 |      136.186
      67.717 |       47.142 |      114.859
      10.747 |        1.008 |       11.755
       0.336 |       62.471 |       62.807
      12.084 |        0.687 |       12.770
       0.224 |       41.137 |       41.361
       0.306 |       43.292 |       43.598
      23.407 |       38.644 |       62.051
      27.061 |       28.074 |       55.135
      10.670 |       90.085 |      100.755
      88.417 |       56.641 |      145.058
      30.905 |       43.592 |       74.496
      66.076 |       38.167 |      104.244
      88.297 |       50.471 |      138.768
     125.403 |        0.841 |      126.244
     109.547 |       50.019 |      159.566
      97.651 |        0.876 |       98.527
       0.327 |       29.637 |       29.965
      17.658 |        0.804 |       18.462
      15.823 |       13.360 |       29.184
       6.621 |        1.910 |        8.531
       0.421 |       33.082 |       33.504
      18.801 |       50.095 |       68.896
      56.362 |       51.454 |      107.815
     101.975 |       48.493 |      150.469
      72.732 |       21.898 |       94.630
      45.522 |        2.310 |       47.832
       0.283 |       25.141 |       25.424
       0.274 |        3.245 |        3.519
       0.233 |        1.499 |        1.732
       0.306 |       74.623 |       74.929
      57.706 |       51.735 |      109.441
       0.273 |       26.738 |       27.011
      13.613 |       82.469 |       96.082
      14.098 |        0.934 |       15.032
       0.253 |        1.202 |        1.455
       0.285 |       18.345 |       18.630
       0.228 |       42.044 |       42.272
       0.313 |       42.560 |       42.873
       0.290 |       36.226 |       36.516
      14.359 |        0.904 |       15.263
       0.256 |       71.255 |       71.511
       0.215 |       44.131 |       44.345
      41.366 |       36.810 |       78.176
      37.902 |        2.021 |       39.922
      30.246 |       77.690 |      107.937
      30.235 |       38.451 |       68.687
      52.324 |       38.138 |       90.462
      62.202 |       50.113 |      112.315
     101.957 |       38.194 |      140.151
     133.801 |        1.463 |      135.264
     134.944 |       40.745 |      175.689
       6.569 |        0.759 |        7.328
       0.230 |        1.059 |        1.289
       0.229 |       58.297 |       58.526
      46.443 |       72.921 |      119.364
     112.226 |       42.554 |      154.781
     148.591 |        0.811 |      149.402
     128.352 |       15.588 |      143.940
     120.005 |       80.546 |      200.552
     164.438 |       42.587 |      207.026
     196.425 |       72.529 |      268.954
     261.270 |       58.147 |      319.417
     315.240 |       30.383 |      345.623
     322.965 |       25.741 |      348.706
     295.740 |       55.971 |      351.711
     204.899 |        2.359 |      207.259
     129.462 |       68.729 |      198.190
     172.577 |       48.521 |      221.098
     207.778 |       48.445 |      256.224
     254.537 |       28.093 |      282.630
     266.865 |       89.086 |      355.951
     274.615 |       40.268 |      314.883
     249.014 |       87.795 |      336.810
     274.962 |        0.799 |      275.761
     242.559 |        0.973 |      243.532
      29.237 |       16.944 |       46.181
      12.880 |        0.667 |       13.547
       0.261 |       61.572 |       61.833
      11.079 |       66.457 |       77.535
      51.753 |      126.846 |      178.599
     113.522 |        0.717 |      114.240
      62.112 |       85.982 |      148.095
     110.001 |       38.759 |      148.760
       0.267 |       27.789 |       28.056
       1.066 |       40.139 |       41.205
       3.852 |      102.303 |      106.155
      84.809 |       24.901 |      109.710
     109.443 |       50.807 |      160.250
     154.427 |       36.493 |      190.920
     163.803 |       21.341 |      185.144
     157.110 |        0.941 |      158.051
     151.147 |       42.002 |      193.149
     174.208 |       43.741 |      217.948
     203.460 |      112.791 |      316.250
     267.833 |        0.918 |      268.751
     244.208 |       39.516 |      283.724
     233.148 |       16.541 |      249.689
     246.529 |       75.209 |      321.738
     149.714 |       80.287 |      230.001
