  QueueTimes | ServiceTimes | SojournTimes
       0.274 |        1.181 |        1.456
       1.383 |        2.318 |        3.701
       1.861 |        1.134 |        2.995
       0.279 |        1.808 |        2.087
       0.277 |        0.956 |        1.233
       0.286 |        0.683 |        0.968
       0.285 |        1.354 |        1.639
       0.280 |        2.540 |        2.820
       0.276 |        0.931 |        1.208
       0.281 |        3.836 |        4.117
       0.277 |        0.844 |        1.121
       0.287 |        4.251 |        4.539
       0.284 |        0.652 |        0.935
       0.278 |        0.662 |        0.940
       0.447 |        2.418 |        2.865
       0.240 |        3.824 |        4.063
       0.259 |        0.833 |        1.091
       0.279 |        3.170 |        3.449
       0.275 |        0.635 |        0.910
       0.277 |        0.767 |        1.045
       0.295 |        2.571 |        2.866
       0.281 |        2.053 |        2.335
       0.278 |        1.396 |        1.674
       0.281 |        2.873 |        3.154
       0.276 |        1.045 |        1.321
       0.551 |        0.751 |        1.301
       0.278 |        1.882 |        2.159
       0.415 |        1.918 |        2.333
       0.288 |        1.009 |        1.297
       0.970 |        1.641 |        2.611
       0.272 |        0.792 |        1.064
       0.293 |        2.571 |        2.864
       0.402 |        0.779 |        1.181
       0.187 |        2.786 |        2.973
       0.280 |        2.621 |        2.901
       0.283 |        1.663 |        1.946
       0.283 |        4.290 |        4.573
       0.276 |        0.589 |        0.866
       0.281 |        0.693 |        0.974
       0.281 |        1.424 |        1.704
       0.276 |        0.578 |        0.854
       0.260 |        2.709 |        2.970
       2.439 |        0.839 |        3.278
       0.276 |        0.639 |        0.915
       0.353 |        3.616 |        3.969
       0.281 |        0.932 |        1.213
       0.298 |        1.991 |        2.289
       0.276 |        1.389 |        1.665
       0.276 |        0.584 |        0.861
       0.284 |        0.805 |        1.089
       0.283 |        1.348 |        1.631
       0.274 |        1.602 |        1.876
       0.274 |        1.252 |        1.526
       0.281 |        1.509 |        1.790
       0.287 |        2.187 |        2.474
       0.333 |        0.620 |        0.954
       0.210 |        1.376 |        1.586
       0.268 |        0.902 |        1.169
       0.699 |        0.754 |        1.453
       0.285 |        2.192 |        2.477
       0.273 |        0.847 |        1.120
       0.280 |        1.995 |        2.275
       0.279 |        1.455 |        1.734
       0.277 |        1.129 |        1.406
       0.286 |        1.297 |        1.583
       0.286 |        0.843 |        1.129
       0.276 |        0.726 |        1.002
       0.272 |        1.187 |        1.459
       0.361 |        1.468 |        1.829
       0.283 |        0.811 |        1.095
       0.274 |        0.530 |        0.805
       0.271 |        0.990 |        1.261
       0.276 |        2.128 |        2.404
       1.819 |        2.506 |        4.325
       0.297 |        3.121 |        3.419
       0.274 |        1.165 |        1.439
       0.280 |        0.610 |        0.890
       0.278 |        1.037 |        1.315
       0.277 |        1.025 |        1.302
       0.410 |        0.969 |        1.378
       0.283 |        0.758 |        1.041
       0.285 |        1.065 |        1.350
       0.281 |        2.252 |        2.533
       0.276 |        0.585 |        0.860
       0.273 |        4.428 |        4.701
       0.278 |        2.291 |        2.568
       2.044 |        1.004 |        3.048
       0.269 |        0.738 |        1.007
       0.452 |        0.580 |        1.032
       0.272 |        1.364 |        1.636
       0.308 |        1.987 |        2.296
       0.280 |        2.727 |        3.007
       0.283 |        0.929 |        1.212
       0.276 |        3.499 |        3.775
       1.447 |        1.445 |        2.892
       0.273 |        2.564 |        2.837
       2.257 |        1.093 |        3.350
       0.276 |        2.191 |        2.467
       0.280 |        1.822 |        2.101
       0.280 |        1.076 |        1.357
       0.536 |        1.459 |        1.996
       0.907 |        0.828 |        1.735
       0.274 |        1.848 |        2.121
       0.992 |        1.318 |        2.310
       1.103 |        1.074 |        2.177
       0.274 |        0.925 |        1.198
       0.276 |        2.709 |        2.985
       0.268 |        0.853 |        1.121
       0.277 |        0.742 |        1.019
       0.279 |        2.869 |        3.148
       0.285 |        0.980 |        1.265
       0.281 |        0.698 |        0.979
       0.910 |        3.974 |        4.884
       0.333 |        0.545 |        0.878
       0.278 |        3.753 |        4.030
       0.288 |        1.558 |        1.846
       0.272 |        1.910 |        2.182
       2.201 |        0.795 |        2.996
       1.440 |        1.169 |        2.610
       0.275 |        1.756 |        2.031
       0.282 |        2.931 |        3.212
       0.252 |        0.489 |        0.741
       0.303 |        0.776 |        1.078
       0.272 |        1.258 |        1.530
       0.286 |        1.709 |        1.995
       0.286 |        1.828 |        2.115
       0.276 |        1.705 |        1.981
       0.281 |        4.008 |        4.289
       0.279 |        0.625 |        0.904
       0.282 |        1.265 |        1.546
       0.285 |        1.324 |        1.609
       0.282 |        3.242 |        3.525
       1.206 |        0.658 |        1.864
       0.277 |        1.707 |        1.984
       0.274 |        1.023 |        1.297
       0.274 |        0.661 |        0.935
       0.290 |        2.005 |        2.294
       0.267 |        0.712 |        0.978
       0.279 |        4.574 |        4.853
       0.773 |        0.898 |        1.671
       0.276 |        1.329 |        1.605
       0.727 |        0.592 |        1.319
       0.276 |        0.758 |        1.034
       0.282 |        1.024 |        1.307
       0.268 |        1.712 |        1.980
       1.327 |        4.357 |        5.685
       0.271 |        0.662 |        0.933
       0.275 |        4.445 |        4.720
       2.471 |        1.606 |        4.077
       3.360 |        2.492 |        5.852
       0.277 |        1.199 |        1.476
       0.286 |        1.208 |        1.494
       0.312 |        2.532 |        2.844
       0.281 |        3.868 |        4.149
       0.278 |        0.933 |        1.210
       0.225 |        0.611 |        0.836
       0.228 |        1.045 |        1.273
       0.277 |        0.646 |        0.923
       0.278 |        0.789 |        1.067
       0.285 |        0.919 |        1.204
       0.284 |        0.993 |        1.277
       0.285 |        0.951 |        1.236
       0.276 |        1.153 |        1.429
       0.291 |        2.613 |        2.905
       0.286 |        4.181 |        4.467
       0.308 |        0.790 |        1.098
       0.281 |        0.953 |        1.234
       0.282 |        3.551 |        3.833
       0.288 |        1.084 |        1.372
       0.252 |        1.541 |        1.793
       1.500 |        0.752 |        2.252
       0.272 |        1.017 |        1.289
       0.278 |        3.041 |        3.319
       0.281 |        1.003 |        1.283
       0.285 |        0.866 |        1.151
       0.288 |        2.086 |        2.374
       0.286 |        1.005 |        1.291
       0.287 |        1.742 |        2.029
       0.277 |        2.203 |        2.480
       1.213 |        0.909 |        2.122
       1.590 |        2.029 |        3.619
       0.270 |        0.692 |        0.962
       0.245 |        0.600 |        0.845
       0.285 |        1.084 |        1.368
       0.286 |        0.917 |        1.203
       0.789 |        0.536 |        1.325
       0.279 |        1.543 |        1.822
       0.263 |        0.598 |        0.861
       0.284 |        1.002 |        1.286
       0.282 |        0.545 |        0.826
       0.282 |        2.268 |        2.550
       0.280 |        0.967 |        1.247
       0.282 |        3.741 |        4.023
       0.783 |        2.631 |        3.414
       2.942 |        0.653 |        3.595
       1.215 |        0.705 |        1.920
       0.220 |        0.931 |        1.150
       0.280 |        1.014 |        1.294
       0.282 |        0.667 |        0.949
       0.287 |        0.643 |        0.930
       0.265 |        0.854 |        1.119
       1.127 |        0.692 |        1.820
       0.223 |        0.608 |        0.831
       0.276 |        1.822 |        2.098
       0.286 |        0.529 |        0.815
       0.282 |        2.446 |        2.728
       0.277 |        0.642 |        0.918
       0.256 |        1.063 |        1.320
       0.253 |        0.994 |        1.247
       0.253 |        0.656 |        0.909
       0.261 |        2.055 |        2.316
       0.236 |        0.797 |        1.033
       0.268 |        1.352 |        1.620
       0.247 |        1.950 |        2.197
       0.460 |        0.824 |        1.284
       0.274 |        1.012 |        1.286
       0.275 |        0.564 |        0.839
       0.272 |        0.421 |        0.693
       0.275 |        1.328 |        1.603
       0.285 |        1.361 |        1.646
       0.274 |        0.883 |        1.158
       0.266 |        0.890 |        1.156
       0.248 |        1.785 |        2.033
       0.258 |        2.637 |        2.896
       0.284 |        1.456 |        1.741
       0.268 |        1.472 |        1.740
       1.681 |        0.966 |        2.647
       1.707 |        2.843 |        4.550
       0.269 |        1.958 |        2.227
       0.272 |        0.813 |        1.085
       0.268 |        1.264 |        1.532
       0.268 |        1.784 |        2.051
       0.263 |        0.670 |        0.933
       0.259 |        0.605 |        0.865
       0.248 |        2.433 |        2.681
       1.489 |        1.000 |        2.489
       1.855 |        2.682 |        4.537
       0.234 |        0.819 |        1.053
       0.278 |        0.621 |        0.899
       0.280 |        2.655 |        2.936
       0.283 |        0.901 |        1.184
       0.231 |        2.255 |        2.485
       0.275 |        3.319 |        3.594
       0.286 |        0.823 |        1.109
       0.282 |        0.480 |        0.763
       0.276 |        0.782 |        1.057
       0.282 |        1.485 |        1.767
       0.272 |        0.997 |        1.270
       0.281 |        3.218 |        3.499
       0.281 |        1.282 |        1.562
       0.279 |        3.678 |        3.957
       1.866 |        1.454 |        3.321
       0.290 |        0.637 |        0.928
       0.282 |        1.762 |        2.044
       0.286 |        2.260 |        2.546
       0.276 |        1.224 |        1.501
       0.275 |        1.145 |        1.420
       0.244 |        2.384 |        2.628
       0.271 |        3.405 |        3.676
       0.284 |        1.562 |        1.846
       0.281 |        0.905 |        1.186
       0.278 |        0.798 |        1.077
       0.285 |        0.987 |        1.272
       0.273 |        0.878 |        1.151
       0.755 |        0.568 |        1.322
       0.284 |        2.734 |        3.018
       0.272 |        3.016 |        3.289
       2.719 |        1.442 |        4.161
       1.100 |        0.824 |        1.924
       0.373 |        0.849 |        1.223
       0.280 |        1.474 |        1.754
       0.283 |        0.772 |        1.055
       0.284 |        1.487 |        1.771
       0.283 |        2.576 |        2.859
       1.067 |        0.539 |        1.606
       0.279 |        1.016 |        1.296
       0.280 |        1.299 |        1.579
       1.339 |        0.598 |        1.937
       0.290 |        0.734 |        1.024
       0.258 |        1.263 |        1.522
       0.377 |        0.715 |        1.092
       0.288 |        1.469 |        1.757
       0.277 |        1.050 |        1.327
       0.285 |        0.976 |        1.261
       0.822 |        1.307 |        2.128
       0.278 |        0.859 |        1.137
       0.280 |        2.216 |        2.496
       0.282 |        4.828 |        5.110
       4.450 |        2.564 |        7.014
       0.266 |        3.607 |        3.873
       1.953 |        0.515 |        2.468
       0.281 |        0.957 |        1.237
       0.280 |        3.168 |        3.448
       0.271 |        0.721 |        0.992
       0.276 |        2.065 |        2.341
       0.287 |        0.652 |        0.939
       0.279 |        2.120 |        2.399
       0.281 |        0.695 |        0.976
       0.352 |        0.642 |        0.994
       0.280 |        1.024 |        1.304
       1.167 |        2.069 |        3.236
       0.272 |        2.128 |        2.400
       1.571 |        2.071 |        3.642
       0.279 |        3.349 |        3.628
       3.219 |        0.447 |        3.665
       0.225 |        0.950 |        1.176
       0.275 |        0.508 |        0.784
       0.434 |        2.021 |        2.455
       2.447 |        2.131 |        4.578
       0.276 |        0.838 |        1.115
       0.267 |        1.390 |        1.657
       0.270 |        0.874 |        1.144
       0.270 |        1.966 |        2.236
       1.839 |        0.783 |        2.622
       0.283 |        0.702 |        0.985
       0.284 |        2.266 |        2.551
       0.286 |        1.969 |        2.255
       1.203 |        4.313 |        5.516
       0.319 |        0.541 |        0.861
       0.282 |        0.881 |        1.163
       0.281 |        1.592 |        1.874
       0.278 |        0.644 |        0.922
       0.277 |        3.389 |        3.666
       0.283 |        0.606 |        0.889
       0.278 |        0.700 |        0.978
       0.418 |        1.457 |        1.876
       0.248 |        0.664 |        0.912
       0.276 |        1.345 |        1.621
       0.267 |        0.670 |        0.937
       0.622 |        3.531 |        4.153
       0.278 |        2.321 |        2.599
       0.442 |        1.066 |        1.507
       0.303 |        0.653 |        0.956
       0.275 |        1.335 |        1.610
       0.282 |        0.708 |        0.991
       0.275 |        0.663 |        0.938
       0.275 |        1.334 |        1.609
       0.276 |        1.234 |        1.510
       0.280 |        1.328 |        1.608
       0.284 |        0.675 |        0.959
       0.290 |        1.230 |        1.520
       0.278 |        2.171 |        2.449
       0.275 |        2.290 |        2.566
       0.275 |        3.320 |        3.595
       2.584 |        3.181 |        5.766
       5.464 |        0.619 |        6.083
       4.962 |        0.983 |        5.945
       0.278 |        1.205 |        1.483
       0.280 |        0.724 |        1.004
       0.281 |        1.422 |        1.704
       0.321 |        1.232 |        1.554
       0.800 |        0.804 |        1.604
       0.289 |        4.149 |        4.437
       1.803 |        1.214 |        3.017
       2.903 |        0.550 |        3.454
       0.274 |        3.674 |        3.948
       1.474 |        0.613 |        2.088
       0.555 |        0.702 |        1.257
       0.267 |        0.942 |        1.208
       0.275 |        1.162 |        1.437
       0.285 |        2.396 |        2.681
       0.276 |        2.662 |        2.939
       0.277 |        0.560 |        0.837
       0.284 |        1.273 |        1.557
       0.276 |        2.071 |        2.348
       0.275 |        0.710 |        0.986
       0.271 |        0.909 |        1.180
       0.277 |        0.735 |        1.012
       0.283 |        1.606 |        1.889
       0.858 |        4.339 |        5.197
       0.283 |        0.938 |        1.221
       0.279 |        0.739 |        1.019
       0.287 |        1.414 |        1.701
       0.288 |        0.551 |        0.839
       0.287 |        3.048 |        3.335
       0.298 |        3.875 |        4.173
       0.285 |        0.707 |        0.992
       0.266 |        0.705 |        0.970
       1.000 |        0.781 |        1.781
       0.281 |        2.385 |        2.666
       2.349 |        1.014 |        3.363
       0.282 |        0.710 |        0.992
       0.281 |        0.644 |        0.925
       0.295 |        1.367 |        1.662
       0.280 |        0.635 |        0.914
       0.283 |        3.324 |        3.607
       0.270 |        0.614 |        0.884
       0.279 |        1.599 |        1.878
       0.281 |        1.851 |        2.132
       0.286 |        0.628 |        0.914
       0.295 |        4.008 |        4.303
       0.283 |        3.421 |        3.704
       0.280 |        2.289 |        2.569
       1.525 |        0.642 |        2.167
       2.090 |        1.772 |        3.862
       0.280 |        0.659 |        0.939
       0.276 |        3.854 |        4.130
       0.274 |        4.228 |        4.502
       3.438 |        0.581 |        4.019
       0.273 |        1.288 |        1.561
       0.285 |        4.472 |        4.757
       4.455 |        2.021 |        6.476
       0.272 |        1.120 |        1.393
       0.530 |        0.499 |        1.028
       0.259 |        0.680 |        0.939
       0.277 |        2.037 |        2.314
       0.277 |        1.244 |        1.520
       0.282 |        1.006 |        1.288
       1.105 |        0.697 |        1.802
       0.291 |        1.044 |        1.335
       0.283 |        0.850 |        1.133
       0.281 |        1.276 |        1.558
       0.279 |        0.919 |        1.198
       0.275 |        1.252 |        1.526
       0.502 |        2.338 |        2.840
       0.273 |        0.560 |        0.832
       0.273 |        1.057 |        1.330
       1.277 |        1.290 |        2.566
       0.280 |        0.754 |        1.034
       0.372 |        0.611 |        0.984
       0.185 |        0.541 |        0.726
       0.271 |        2.032 |        2.304
       0.420 |        1.401 |        1.820
       0.260 |        2.347 |        2.606
       0.266 |        3.211 |        3.477
       1.741 |        3.302 |        5.043
       0.258 |        0.703 |        0.961
       0.427 |        2.865 |        3.292
       0.271 |        0.704 |        0.974
       0.273 |        1.406 |        1.679
       0.271 |        0.810 |        1.080
       0.281 |        2.082 |        2.363
       0.277 |        3.601 |        3.878
       0.280 |        3.643 |        3.923
       0.278 |        3.044 |        3.322
       0.282 |        0.694 |        0.976
       0.279 |        0.929 |        1.209
       0.512 |        0.630 |        1.142
       0.281 |        4.234 |        4.516
       0.272 |        1.311 |        1.583
       0.269 |        0.835 |        1.104
       0.274 |        0.989 |        1.263
       0.271 |        3.216 |        3.486
       0.281 |        0.733 |        1.014
       0.280 |        3.123 |        3.403
       0.263 |        1.878 |        2.141
       0.277 |        1.025 |        1.302
       0.270 |        1.722 |        1.992
       0.784 |        1.945 |        2.729
       0.229 |        0.726 |        0.954
       0.283 |        2.409 |        2.693
       1.243 |        0.654 |        1.897
       0.282 |        0.877 |        1.159
       0.282 |        2.374 |        2.656
       1.844 |        0.411 |        2.255
       0.484 |        4.132 |        4.616
       4.191 |        1.174 |        5.365
       0.285 |        1.855 |        2.139
       0.257 |        4.532 |        4.789
       0.274 |        0.783 |        1.057
       0.294 |        2.518 |        2.812
       0.275 |        3.520 |        3.795
       1.864 |        1.299 |        3.163
       0.286 |        4.695 |        4.981
       0.280 |        2.969 |        3.249
       0.275 |        0.643 |        0.918
       0.285 |        0.618 |        0.903
       0.253 |        2.849 |        3.101
       0.276 |        4.563 |        4.839
       1.517 |        2.609 |        4.126
       2.369 |        0.546 |        2.915
       0.273 |        2.947 |        3.220
       0.279 |        0.693 |        0.973
       0.280 |        0.999 |        1.279
       0.277 |        0.978 |        1.255
       0.277 |        0.542 |        0.819
       0.278 |        1.238 |        1.516
       0.286 |        0.645 |        0.931
       0.243 |        2.163 |        2.405
       0.281 |        2.534 |        2.815
       0.301 |        1.198 |        1.499
       0.282 |        0.789 |        1.070
       0.283 |        0.778 |        1.061
       0.281 |        0.907 |        1.189
       0.278 |        0.749 |        1.027
       0.278 |        0.682 |        0.961
       0.280 |        0.795 |        1.075
       0.283 |        0.892 |        1.174
       0.313 |        2.450 |        2.763
       0.277 |        3.407 |        3.684
       0.278 |        0.630 |        0.908
       0.287 |        4.949 |        5.236
       4.461 |        2.557 |        7.018
       2.534 |        0.846 |        3.380
       3.075 |        1.005 |        4.080
       2.238 |        3.275 |        5.513
       0.279 |        0.766 |        1.045
       0.273 |        0.854 |        1.127
       0.276 |        0.691 |        0.967
       0.271 |        1.483 |        1.754
       0.272 |        2.081 |        2.353
       0.285 |        4.346 |        4.631
       0.283 |        3.668 |        3.950
       0.924 |        3.547 |        4.471
       0.265 |        1.295 |        1.560
       0.270 |        0.741 |        1.011
       0.276 |        0.791 |        1.067
       0.278 |        0.933 |        1.211
       0.277 |        2.918 |        3.195
       1.571 |        1.893 |        3.463
       0.280 |        1.523 |        1.803
       0.277 |        2.432 |        2.709
       0.285 |        3.021 |        3.306
       0.274 |        1.751 |        2.024
       1.844 |        0.820 |        2.664
       0.277 |        1.825 |        2.102
       0.264 |        2.469 |        2.733
       1.028 |        0.534 |        1.562
       0.277 |        0.654 |        0.931
       0.302 |        1.139 |        1.440
       0.282 |        0.831 |        1.113
       0.279 |        0.693 |        0.972
       0.270 |        2.359 |        2.629
       0.397 |        0.837 |        1.234
       0.705 |        0.807 |        1.512
       0.283 |        2.944 |        3.227
       0.275 |        1.894 |        2.170
       0.287 |        2.119 |        2.406
       0.470 |        0.527 |        0.997
       0.231 |        0.637 |        0.868
       0.284 |        0.838 |        1.122
       0.283 |        1.317 |        1.600
       1.011 |        1.821 |        2.832
       0.281 |        1.193 |        1.474
       0.288 |        1.894 |        2.183
       0.274 |        1.892 |        2.166
       1.114 |        1.092 |        2.206
       0.277 |        1.408 |        1.685
       0.275 |        1.954 |        2.229
       0.263 |        0.573 |        0.836
       0.281 |        0.807 |        1.088
       0.274 |        1.489 |        1.763
       1.722 |        0.678 |        2.400
       2.353 |        0.966 |        3.319
       2.537 |        2.780 |        5.317
       0.277 |        1.821 |        2.099
       0.280 |        0.627 |        0.908
       0.276 |        1.692 |        1.968
       0.281 |        1.181 |        1.462
       0.280 |        1.919 |        2.199
       0.278 |        0.643 |        0.921
       0.280 |        0.794 |        1.074
       0.280 |        0.947 |        1.227
       0.279 |        0.786 |        1.065
       0.292 |        1.819 |        2.111
       0.279 |        1.562 |        1.841
       0.285 |        0.614 |        0.898
       0.279 |        0.608 |        0.887
       0.283 |        1.081 |        1.364
       0.275 |        1.709 |        1.984
       0.285 |        0.773 |        1.058
       0.282 |        0.957 |        1.239
       0.278 |        1.485 |        1.763
       0.280 |        1.113 |        1.393
       0.294 |        4.343 |        4.637
       0.280 |        3.981 |        4.262
       2.484 |        0.648 |        3.132
       0.477 |        2.272 |        2.749
       0.276 |        4.689 |        4.965
       0.272 |        0.437 |        0.709
       0.277 |        1.290 |        1.567
       0.293 |        2.721 |        3.014
       0.273 |        0.641 |        0.914
       0.416 |        1.736 |        2.152
       0.241 |        0.791 |        1.033
       0.279 |        1.128 |        1.406
       0.224 |        1.930 |        2.155
       0.279 |        0.888 |        1.166
       0.272 |        2.665 |        2.937
       2.670 |        1.099 |        3.769
       2.334 |        0.998 |        3.332
       0.288 |        2.157 |        2.446
       0.266 |        1.181 |        1.447
       0.706 |        4.415 |        5.121
       0.272 |        1.109 |        1.381
       0.288 |        2.283 |        2.570
       0.258 |        0.729 |        0.986
       0.277 |        2.097 |        2.374
       0.218 |        1.596 |        1.814
       1.364 |        1.368 |        2.732
       0.412 |        0.832 |        1.244
       0.281 |        0.686 |        0.967
       0.282 |        3.839 |        4.121
       3.822 |        1.491 |        5.312
       2.747 |        0.925 |        3.672
       0.283 |        0.707 |        0.990
       0.280 |        1.781 |        2.061
       0.289 |        0.686 |        0.975
       0.281 |        3.558 |        3.840
       0.270 |        1.868 |        2.138
       0.281 |        3.248 |        3.528
       0.674 |        0.510 |        1.184
       0.279 |        1.789 |        2.068
       0.282 |        3.915 |        4.197
       4.221 |        0.638 |        4.860
       0.285 |        1.500 |        1.784
       0.273 |        0.346 |        0.619
       0.287 |        0.786 |        1.073
       0.280 |        2.979 |        3.259
       0.284 |        1.808 |        2.093
       0.275 |        1.244 |        1.518
       0.283 |        1.352 |        1.635
       0.279 |        2.972 |        3.251
       0.281 |        0.989 |        1.269
       0.282 |        3.365 |        3.648
       0.275 |        2.057 |        2.332
       0.318 |        0.715 |        1.033
       0.279 |        0.918 |        1.196
       0.286 |        0.626 |        0.912
       0.826 |        4.516 |        5.342
       0.282 |        1.049 |        1.331
       0.283 |        2.271 |        2.554
       0.277 |        1.720 |        1.998
       0.279 |        3.845 |        4.125
       0.294 |        1.412 |        1.706
       0.284 |        1.438 |        1.722
       0.280 |        3.023 |        3.304
       0.277 |        3.736 |        4.013
       0.270 |        1.848 |        2.117
       0.282 |        0.864 |        1.146
       0.284 |        1.132 |        1.417
       0.286 |        4.913 |        5.200
       0.278 |        1.600 |        1.878
       0.279 |        2.236 |        2.516
       1.887 |        1.142 |        3.030
       1.636 |        1.948 |        3.583
       1.270 |        0.613 |        1.884
       0.270 |        0.856 |        1.127
       0.275 |        3.059 |        3.334
       0.270 |        1.548 |        1.819
       0.268 |        0.524 |        0.792
       0.274 |        0.387 |        0.661
       0.550 |        0.557 |        1.108
       0.275 |        3.998 |        4.273
       0.275 |        1.092 |        1.367
       0.279 |        3.738 |        4.018
       0.277 |        0.562 |        0.839
       0.283 |        0.993 |        1.276
       0.274 |        0.598 |        0.871
       0.849 |        1.183 |        2.032
       0.273 |        1.347 |        1.619
       0.315 |        1.872 |        2.187
       0.274 |        0.549 |        0.823
       0.254 |        2.690 |        2.945
       0.290 |        1.289 |        1.580
       0.279 |        4.253 |        4.532
       0.277 |        1.986 |        2.263
       0.737 |        3.082 |        3.819
       3.113 |        0.806 |        3.919
       0.201 |        2.752 |        2.953
       0.259 |        0.683 |        0.942
       0.273 |        0.806 |        1.080
       0.262 |        0.716 |        0.978
       0.250 |        0.687 |        0.936
       0.230 |        0.636 |        0.865
       0.311 |        2.233 |        2.544
       0.268 |        1.150 |        1.417
       0.352 |        0.505 |        0.857
       0.277 |        2.309 |        2.586
       0.280 |        2.481 |        2.761
       0.278 |        0.893 |        1.170
       0.269 |        2.241 |        2.510
       0.296 |        2.141 |        2.437
       0.304 |        0.782 |        1.086
       0.642 |        1.487 |        2.129
       0.283 |        0.734 |        1.017
       0.283 |        3.239 |        3.522
       0.284 |        2.918 |        3.203
       0.285 |        0.584 |        0.869
       0.278 |        1.432 |        1.711
       0.628 |        0.716 |        1.344
       0.283 |        1.625 |        1.908
       0.281 |        3.748 |        4.028
       0.274 |        1.344 |        1.618
       0.272 |        0.752 |        1.024
       0.268 |        1.365 |        1.633
       0.285 |        1.576 |        1.862
       0.281 |        1.267 |        1.549
       0.278 |        1.762 |        2.040
       0.289 |        0.750 |        1.040
       0.275 |        0.732 |        1.006
       0.278 |        0.643 |        0.921
       0.283 |        0.768 |        1.050
       0.279 |        0.764 |        1.043
       0.279 |        0.798 |        1.077
       0.245 |        1.222 |        1.467
       0.280 |        0.869 |        1.149
       0.267 |        3.789 |        4.056
       1.545 |        2.552 |        4.097
       3.187 |        0.684 |        3.871
       0.303 |        1.908 |        2.211
       0.284 |        1.112 |        1.397
       0.274 |        1.131 |        1.405
       0.286 |        0.378 |        0.664
