  QueueTimes | ServiceTimes | SojournTimes
       0.303 |        1.190 |        1.494
       0.366 |        1.108 |        1.474
       0.292 |        1.090 |        1.382
       0.307 |        1.082 |        1.388
       0.252 |        1.190 |        1.442
       0.233 |        1.254 |        1.487
       0.293 |        1.087 |        1.380
       0.228 |        1.157 |        1.385
       0.873 |        1.012 |        1.886
       0.233 |        1.002 |        1.236
       0.299 |        1.107 |        1.405
       0.218 |        1.066 |        1.284
       0.289 |        1.188 |        1.477
       0.232 |        1.106 |        1.338
       0.409 |        1.307 |        1.716
       0.329 |        1.084 |        1.413
       0.335 |        1.291 |        1.626
       0.308 |        1.098 |        1.406
       0.230 |        1.508 |        1.738
       0.424 |        1.104 |        1.528
       0.333 |        1.085 |        1.418
       0.290 |        1.071 |        1.361
       0.216 |        1.349 |        1.564
       0.279 |        1.378 |        1.657
       0.297 |        1.154 |        1.451
       0.297 |        1.105 |        1.402
       0.313 |        1.113 |        1.426
       0.281 |        1.358 |        1.639
       1.267 |        1.066 |        2.333
       0.399 |        1.024 |        1.423
       0.310 |        1.103 |        1.413
       0.325 |        1.040 |        1.364
       0.308 |        1.050 |        1.358
       0.398 |        1.346 |        1.744
       0.222 |        1.146 |        1.369
       0.235 |        1.264 |        1.500
       0.316 |        1.290 |        1.606
       0.274 |        1.136 |        1.410
       0.303 |        1.446 |        1.749
       0.260 |        1.168 |        1.428
       0.351 |        1.761 |        2.111
       0.287 |        1.136 |        1.423
       0.232 |        1.298 |        1.529
       0.417 |        1.178 |        1.595
       0.306 |        1.071 |        1.377
       0.270 |        1.128 |        1.398
       0.320 |        1.084 |        1.404
       0.231 |        1.040 |        1.271
       0.236 |        1.206 |        1.442
       0.301 |        1.465 |        1.765
       0.439 |        1.154 |        1.592
       0.274 |        1.086 |        1.360
       0.276 |        1.428 |        1.704
       0.287 |        1.130 |        1.416
       0.283 |        1.262 |        1.545
       0.289 |        1.095 |        1.383
       0.294 |        1.059 |        1.353
       0.221 |        1.114 |        1.336
       0.225 |        1.297 |        1.522
       0.258 |        1.171 |        1.429
       0.288 |        1.102 |        1.390
       0.377 |        1.294 |        1.671
       0.308 |        1.054 |        1.362
       0.353 |        1.127 |        1.480
       0.268 |        1.248 |        1.516
       0.425 |        1.090 |        1.516
       0.458 |        1.075 |        1.534
       0.268 |        1.107 |        1.375
       0.298 |        1.592 |        1.889
       0.857 |        1.049 |        1.906
       0.352 |        1.097 |        1.449
       0.274 |        1.375 |        1.649
       0.293 |        1.139 |        1.432
       0.286 |        1.128 |        1.414
       0.279 |        1.283 |        1.561
       0.284 |        1.130 |        1.414
       0.237 |        1.138 |        1.375
       0.235 |        1.046 |        1.281
       0.276 |        1.293 |        1.569
       0.268 |        1.293 |        1.560
       0.814 |        1.002 |        1.816
       0.310 |        1.150 |        1.460
       1.443 |        1.017 |        2.460
       0.263 |        1.018 |        1.281
       0.270 |        1.185 |        1.455
       0.908 |        1.031 |        1.938
       1.558 |        1.013 |        2.572
       0.304 |        1.092 |        1.397
       0.232 |        1.181 |        1.413
       0.297 |        1.109 |        1.406
       0.298 |        1.052 |        1.350
       0.316 |        1.246 |        1.562
       0.334 |        1.246 |        1.580
       0.263 |        1.269 |        1.532
       1.449 |        0.970 |        2.419
       0.254 |        1.101 |        1.355
       1.047 |        0.969 |        2.016
       0.270 |        1.191 |        1.461
       0.289 |        1.061 |        1.350
       0.298 |        1.366 |        1.664
       0.253 |        1.095 |        1.348
       0.341 |        1.060 |        1.401
       0.261 |        1.029 |        1.290
       0.340 |        1.681 |        2.021
       1.383 |        0.992 |        2.376
       0.766 |        1.079 |        1.845
       0.202 |        1.168 |        1.370
       1.162 |        1.013 |        2.175
       0.299 |        1.470 |        1.769
       0.250 |        1.118 |        1.368
       0.324 |        1.103 |        1.427
       0.234 |        1.107 |        1.341
       0.248 |        1.590 |        1.838
       0.316 |        1.613 |        1.928
       0.289 |        1.099 |        1.388
       0.289 |        1.076 |        1.364
       0.330 |        1.344 |        1.673
       0.302 |        1.149 |        1.450
       0.260 |        1.047 |        1.307
       0.288 |        1.463 |        1.750
       0.332 |        1.146 |        1.478
       0.348 |        1.471 |        1.819
       0.462 |        1.121 |        1.583
       0.169 |        1.250 |        1.420
       0.144 |        1.122 |        1.266
       0.267 |        1.625 |        1.892
       0.304 |        1.375 |        1.679
       0.211 |        1.123 |        1.333
       0.319 |        1.142 |        1.461
       0.291 |        1.062 |        1.353
       0.203 |        1.086 |        1.290
       0.242 |        1.107 |        1.349
       0.756 |        0.994 |        1.750
       0.300 |        1.384 |        1.684
       0.309 |        1.452 |        1.762
       1.695 |        1.244 |        2.938
       0.374 |        1.254 |        1.628
       0.305 |        1.079 |        1.384
       0.320 |        1.133 |        1.453
       0.262 |        1.088 |        1.351
       0.218 |        1.124 |        1.342
       0.342 |        1.487 |        1.829
       0.350 |        1.094 |        1.444
       0.309 |        1.118 |        1.428
       0.260 |        1.063 |        1.322
       0.349 |        1.060 |        1.409
       0.272 |        1.045 |        1.318
       0.189 |        1.283 |        1.472
       0.221 |        1.401 |        1.622
       0.721 |        1.006 |        1.727
       0.303 |        1.064 |        1.368
       0.225 |        1.118 |        1.344
       0.246 |        1.100 |        1.345
       0.288 |        1.082 |        1.370
       0.272 |        1.039 |        1.311
       0.298 |        1.187 |        1.485
       0.308 |        1.174 |        1.482
       0.270 |        1.068 |        1.339
       0.286 |        1.038 |        1.324
       0.282 |        1.200 |        1.482
       0.268 |        1.047 |        1.315
       0.343 |        1.174 |        1.517
       0.325 |        1.362 |        1.687
       0.246 |        1.102 |        1.348
       0.281 |        1.099 |        1.380
       0.232 |        1.066 |        1.298
       0.256 |        1.041 |        1.298
       0.299 |        1.179 |        1.478
       0.297 |        1.188 |        1.485
       0.821 |        0.990 |        1.811
       0.289 |        1.044 |        1.334
       0.265 |        1.187 |        1.452
       0.299 |        1.070 |        1.369
       0.607 |        1.096 |        1.703
       0.862 |        1.065 |        1.927
       0.277 |        1.091 |        1.367
       0.728 |        1.013 |        1.741
       0.305 |        1.031 |        1.336
       0.268 |        1.106 |        1.374
       0.279 |        1.051 |        1.330
       0.312 |        1.022 |        1.334
       0.269 |        1.077 |        1.346
       0.304 |        1.143 |        1.447
       0.300 |        1.082 |        1.382
       0.300 |        1.110 |        1.410
       0.274 |        1.030 |        1.304
       0.399 |        1.170 |        1.569
       0.232 |        1.070 |        1.302
       0.261 |        1.071 |        1.332
       0.327 |        1.153 |        1.480
       0.243 |        1.032 |        1.275
       0.282 |        1.048 |        1.330
       0.327 |        1.047 |        1.374
       0.315 |        1.074 |        1.389
       0.299 |        1.242 |        1.542
       0.233 |        1.151 |        1.384
       1.372 |        1.031 |        2.403
       1.005 |        0.975 |        1.980
       0.357 |        1.056 |        1.414
       0.230 |        1.230 |        1.460
       0.279 |        1.063 |        1.341
       0.257 |        1.048 |        1.306
       0.268 |        1.122 |        1.390
       0.258 |        1.092 |        1.350
       0.255 |        1.195 |        1.450
       0.298 |        1.168 |        1.465
       0.297 |        1.169 |        1.466
       0.286 |        1.043 |        1.329
       0.553 |        1.110 |        1.663
       0.267 |        1.048 |        1.314
       0.277 |        1.220 |        1.497
       0.285 |        1.152 |        1.437
       0.429 |        1.049 |        1.479
       0.273 |        1.282 |        1.555
       1.250 |        1.003 |        2.253
       0.307 |        1.060 |        1.367
       0.582 |        1.140 |        1.723
       0.225 |        1.043 |        1.268
       0.233 |        1.206 |        1.438
       0.302 |        1.282 |        1.585
       0.539 |        1.218 |        1.756
       0.243 |        1.056 |        1.299
       0.262 |        1.050 |        1.312
       0.338 |        1.073 |        1.410
       0.291 |        1.177 |        1.468
       0.255 |        1.563 |        1.818
       0.297 |        1.342 |        1.638
       0.360 |        1.328 |        1.689
       0.295 |        1.280 |        1.575
       1.296 |        1.009 |        2.305
       0.259 |        1.097 |        1.356
       0.279 |        1.116 |        1.395
       0.256 |        1.062 |        1.318
       0.300 |        1.106 |        1.405
       0.265 |        1.515 |        1.780
       0.287 |        1.314 |        1.600
       0.265 |        1.074 |        1.339
       0.414 |        1.033 |        1.447
       0.294 |        1.151 |        1.445
       0.353 |        1.131 |        1.484
       0.228 |        1.015 |        1.243
       0.314 |        1.028 |        1.342
       0.320 |        1.104 |        1.424
       0.325 |        1.022 |        1.346
       0.280 |        1.031 |        1.311
       0.328 |        1.108 |        1.436
       0.317 |        1.051 |        1.369
       0.280 |        1.190 |        1.470
       0.333 |        1.118 |        1.451
       0.350 |        1.047 |        1.396
       0.306 |        1.172 |        1.478
       0.291 |        1.084 |        1.375
       0.346 |        1.157 |        1.503
       1.252 |        0.985 |        2.237
       0.317 |        1.293 |        1.610
       0.305 |        1.089 |        1.394
       0.282 |        1.066 |        1.348
       0.284 |        1.081 |        1.365
       0.314 |        1.147 |        1.462
       0.281 |        1.264 |        1.545
       0.280 |        1.105 |        1.385
       0.257 |        1.427 |        1.684
       0.264 |        1.420 |        1.684
       1.001 |        1.058 |        2.059
       0.277 |        1.262 |        1.540
       0.303 |        1.297 |        1.600
       0.274 |        1.144 |        1.418
       0.275 |        1.147 |        1.422
       0.296 |        1.154 |        1.450
       1.273 |        1.016 |        2.289
       0.267 |        1.218 |        1.485
       0.297 |        1.118 |        1.416
       0.291 |        1.021 |        1.312
       0.321 |        1.027 |        1.349
       0.305 |        1.011 |        1.315
       0.315 |        1.228 |        1.543
       0.308 |        1.072 |        1.380
       0.329 |        1.078 |        1.407
       0.222 |        1.148 |        1.370
       0.840 |        1.067 |        1.907
       0.305 |        1.092 |        1.396
       0.240 |        1.162 |        1.402
       1.155 |        1.019 |        2.174
       0.242 |        1.255 |        1.497
       0.273 |        1.176 |        1.450
       0.290 |        1.075 |        1.365
       0.267 |        1.031 |        1.298
       0.274 |        1.139 |        1.413
       0.261 |        1.076 |        1.337
       0.295 |        1.052 |        1.347
       0.313 |        1.055 |        1.368
       0.276 |        1.339 |        1.615
       0.246 |        1.255 |        1.502
       0.373 |        1.271 |        1.645
       0.288 |        1.178 |        1.466
       0.288 |        1.187 |        1.475
       0.269 |        1.080 |        1.349
       0.198 |        1.013 |        1.212
       0.262 |        1.047 |        1.309
       0.269 |        1.179 |        1.448
       0.287 |        1.200 |        1.487
       0.254 |        1.052 |        1.306
       0.263 |        1.081 |        1.345
       0.327 |        1.164 |        1.492
       0.341 |        1.057 |        1.397
       0.256 |        1.133 |        1.389
       0.358 |        1.131 |        1.489
       0.227 |        1.375 |        1.603
       0.345 |        1.089 |        1.434
       0.282 |        1.311 |        1.593
       0.332 |        1.450 |        1.782
       0.306 |        1.067 |        1.373
       0.316 |        1.307 |        1.623
       0.293 |        1.195 |        1.488
       1.014 |        1.157 |        2.171
       0.236 |        1.114 |        1.350
       0.220 |        1.087 |        1.307
       0.260 |        1.129 |        1.389
       0.286 |        1.072 |        1.358
       0.338 |        1.250 |        1.588
       0.277 |        1.345 |        1.621
       0.740 |        1.005 |        1.745
       0.320 |        1.081 |        1.401
       0.307 |        1.250 |        1.557
       0.180 |        1.860 |        2.040
       0.260 |        1.211 |        1.471
       0.338 |        1.351 |        1.689
       0.293 |        1.088 |        1.381
       0.312 |        1.208 |        1.521
       0.331 |        1.077 |        1.408
       0.249 |        1.233 |        1.482
       0.271 |        1.160 |        1.431
       0.312 |        1.042 |        1.354
       0.302 |        1.088 |        1.390
       0.260 |        1.189 |        1.449
       0.307 |        1.803 |        2.111
       0.245 |        1.093 |        1.338
       0.311 |        1.077 |        1.388
       0.253 |        1.190 |        1.443
       0.242 |        1.179 |        1.422
       0.282 |        1.063 |        1.345
       0.542 |        1.023 |        1.565
       0.210 |        1.049 |        1.259
       0.266 |        1.041 |        1.307
       0.243 |        1.078 |        1.322
       0.265 |        1.061 |        1.327
       0.278 |        1.020 |        1.298
       0.234 |        1.056 |        1.290
       0.324 |        1.042 |        1.366
       0.294 |        1.051 |        1.345
       0.226 |        1.016 |        1.242
       0.242 |        1.391 |        1.633
       1.266 |        0.978 |        2.244
       0.306 |        1.128 |        1.434
       0.502 |        1.066 |        1.568
       0.209 |        1.007 |        1.216
       0.346 |        1.120 |        1.466
       0.937 |        0.969 |        1.907
       0.283 |        1.082 |        1.365
       1.239 |        0.966 |        2.205
       0.265 |        1.010 |        1.274
       0.221 |        1.042 |        1.262
       0.233 |        1.013 |        1.247
       0.307 |        1.022 |        1.329
       0.286 |        1.237 |        1.523
       1.123 |        1.130 |        2.253
       0.277 |        1.187 |        1.464
       0.300 |        1.351 |        1.651
       0.464 |        1.003 |        1.467
       0.228 |        1.030 |        1.259
       0.246 |        1.094 |        1.340
       0.219 |        1.099 |        1.318
       0.288 |        1.358 |        1.646
       0.257 |        1.303 |        1.560
       0.215 |        1.090 |        1.304
       0.358 |        1.238 |        1.596
       0.273 |        1.073 |        1.346
       0.551 |        1.053 |        1.604
       0.326 |        1.268 |        1.595
       0.935 |        1.060 |        1.995
       1.569 |        0.977 |        2.546
       0.310 |        1.248 |        1.558
       0.302 |        1.071 |        1.373
       0.295 |        1.049 |        1.344
       0.217 |        1.297 |        1.514
       0.281 |        1.435 |        1.716
       1.246 |        1.051 |        2.298
       0.273 |        1.070 |        1.343
       0.258 |        1.223 |        1.481
       0.218 |        1.242 |        1.460
       0.225 |        1.144 |        1.369
       0.277 |        1.162 |        1.439
       0.228 |        1.143 |        1.372
       0.263 |        1.046 |        1.309
       0.264 |        1.032 |        1.296
       0.250 |        1.124 |        1.373
       0.272 |        1.005 |        1.277
       0.244 |        1.005 |        1.249
       0.238 |        1.144 |        1.382
       0.205 |        1.097 |        1.302
       0.219 |        1.222 |        1.441
       0.297 |        1.063 |        1.360
       0.306 |        1.046 |        1.352
       0.211 |        1.096 |        1.307
       0.335 |        1.216 |        1.552
       0.236 |        1.270 |        1.507
       0.288 |        1.052 |        1.341
       0.291 |        1.073 |        1.364
       0.265 |        1.001 |        1.266
       0.270 |        1.412 |        1.682
       0.288 |        1.230 |        1.518
       0.332 |        1.059 |        1.391
       0.284 |        1.071 |        1.355
       0.306 |        1.665 |        1.970
       1.799 |        0.976 |        2.775
       0.300 |        1.105 |        1.405
       0.357 |        1.126 |        1.483
       1.078 |        1.024 |        2.102
       0.496 |        1.029 |        1.525
       0.260 |        1.053 |        1.313
       0.250 |        1.136 |        1.385
       0.291 |        1.204 |        1.495
       0.259 |        1.863 |        2.123
       0.259 |        2.313 |        2.572
       1.160 |        1.096 |        2.256
       0.221 |        1.111 |        1.332
       0.245 |        1.123 |        1.367
       0.684 |        1.005 |        1.689
       0.339 |        1.044 |        1.384
       0.262 |        1.082 |        1.344
       0.301 |        1.139 |        1.440
       0.288 |        1.204 |        1.492
       0.321 |        1.127 |        1.447
       0.250 |        1.048 |        1.298
       0.268 |        1.064 |        1.332
       0.313 |        1.173 |        1.486
       0.271 |        1.093 |        1.364
       0.312 |        1.119 |        1.431
       0.205 |        1.104 |        1.309
       0.278 |        1.089 |        1.367
       0.258 |        1.094 |        1.352
       0.251 |        1.104 |        1.355
       0.787 |        1.065 |        1.852
       0.271 |        1.052 |        1.323
       0.219 |        1.051 |        1.269
       0.305 |        1.965 |        2.270
       0.325 |        1.741 |        2.066
       0.283 |        1.787 |        2.071
       0.270 |        1.144 |        1.414
       0.294 |        1.887 |        2.181
       0.830 |        1.041 |        1.872
       0.198 |        1.619 |        1.817
       0.309 |        2.035 |        2.344
       0.269 |        1.997 |        2.266
       0.283 |        1.867 |        2.150
       0.801 |        1.381 |        2.183
       0.586 |        1.606 |        2.193
       0.247 |        1.447 |        1.694
       0.304 |        1.980 |        2.284
       0.585 |        1.062 |        1.647
       0.233 |        1.965 |        2.197
       0.644 |        1.088 |        1.732
       0.308 |        1.070 |        1.378
       0.411 |        2.120 |        2.531
       1.948 |        1.425 |        3.374
       0.314 |        1.266 |        1.580
       0.293 |        1.883 |        2.176
       0.318 |        1.736 |        2.054
       0.278 |        1.986 |        2.264
       0.313 |        1.981 |        2.294
       0.323 |        2.255 |        2.578
       2.137 |        1.543 |        3.679
       0.306 |        2.057 |        2.363
       0.269 |        1.869 |        2.138
       0.439 |        1.404 |        1.843
       0.373 |        1.144 |        1.517
       0.328 |        1.861 |        2.188
       0.315 |        1.099 |        1.414
       0.239 |        1.219 |        1.459
       0.258 |        1.912 |        2.170
       0.575 |        1.853 |        2.427
       0.276 |        1.512 |        1.789
       0.339 |        1.781 |        2.120
       0.246 |        1.701 |        1.948
       0.321 |        1.814 |        2.135
       0.242 |        1.584 |        1.826
       0.284 |        1.132 |        1.416
       0.346 |        1.773 |        2.119
       0.306 |        1.508 |        1.814
       0.303 |        2.045 |        2.348
       1.438 |        1.181 |        2.619
       0.381 |        1.262 |        1.643
       0.274 |        1.468 |        1.742
       0.261 |        1.953 |        2.214
       0.279 |        1.271 |        1.550
       0.351 |        1.118 |        1.469
       0.243 |        1.113 |        1.355
       0.305 |        1.967 |        2.271
       0.302 |        1.772 |        2.075
       0.291 |        1.142 |        1.433
       0.301 |        1.809 |        2.110
       0.296 |        1.136 |        1.433
       0.249 |        1.117 |        1.366
       0.375 |        1.858 |        2.234
       0.209 |        1.153 |        1.362
       0.268 |        1.998 |        2.266
       0.365 |        1.984 |        2.349
       1.257 |        1.081 |        2.338
       0.192 |        1.177 |        1.369
       0.276 |        2.215 |        2.491
       2.482 |        1.369 |        3.851
       0.314 |        1.759 |        2.073
       0.282 |        1.947 |        2.229
       1.688 |        1.025 |        2.713
       0.285 |        1.074 |        1.358
       0.303 |        1.711 |        2.014
       0.315 |        2.055 |        2.369
       0.355 |        1.956 |        2.312
       0.985 |        1.063 |        2.048
       0.339 |        1.082 |        1.421
       0.286 |        2.062 |        2.349
       0.370 |        1.859 |        2.229
       0.336 |        2.385 |        2.721
       2.504 |        1.264 |        3.768
       0.327 |        2.075 |        2.402
       0.339 |        1.991 |        2.331
       0.461 |        1.765 |        2.226
       0.419 |        2.021 |        2.441
       1.419 |        1.295 |        2.715
       0.278 |        1.186 |        1.464
       0.255 |        1.973 |        2.228
       0.255 |        1.843 |        2.098
       0.278 |        1.254 |        1.532
       0.369 |        1.717 |        2.087
       0.281 |        1.785 |        2.066
       0.333 |        1.733 |        2.067
       0.301 |        1.362 |        1.663
       0.370 |        1.099 |        1.469
       0.257 |        1.837 |        2.094
       0.271 |        1.952 |        2.223
       0.318 |        1.906 |        2.223
       2.047 |        0.997 |        3.044
       0.278 |        1.033 |        1.311
       0.294 |        1.768 |        2.062
       0.348 |        1.832 |        2.180
       0.229 |        1.253 |        1.483
       0.367 |        1.123 |        1.490
       0.253 |        1.892 |        2.146
       0.234 |        1.697 |        1.931
       0.282 |        1.303 |        1.585
       0.277 |        1.794 |        2.071
       0.304 |        1.415 |        1.719
       0.711 |        1.367 |        2.078
       0.229 |        1.795 |        2.023
       0.243 |        1.897 |        2.140
       2.027 |        1.016 |        3.043
       0.312 |        1.918 |        2.230
       0.388 |        1.934 |        2.323
       0.394 |        2.091 |        2.485
       2.494 |        1.522 |        4.016
       0.311 |        1.880 |        2.192
       0.272 |        1.626 |        1.899
       0.273 |        1.873 |        2.146
       2.199 |        1.036 |        3.235
       0.285 |        1.807 |        2.092
       0.309 |        1.788 |        2.096
       0.191 |        1.508 |        1.698
       0.288 |        1.299 |        1.587
       0.392 |        2.504 |        2.897
       0.274 |        1.909 |        2.183
       0.883 |        2.014 |        2.897
       2.163 |        1.721 |        3.884
       0.243 |        1.807 |        2.050
       0.362 |        1.778 |        2.141
       0.285 |        2.003 |        2.288
       0.306 |        2.153 |        2.459
       0.277 |        2.030 |        2.307
       0.508 |        1.540 |        2.047
       0.313 |        1.954 |        2.266
       1.936 |        1.138 |        3.074
       0.989 |        0.989 |        1.978
       0.230 |        1.999 |        2.228
       0.275 |        1.835 |        2.110
       0.317 |        1.250 |        1.567
       1.259 |        0.976 |        2.235
       0.258 |        1.100 |        1.357
       0.344 |        1.249 |        1.592
       0.252 |        1.960 |        2.212
       0.328 |        1.734 |        2.061
       0.303 |        1.937 |        2.240
       1.793 |        1.128 |        2.921
       0.306 |        1.109 |        1.415
       0.254 |        1.388 |        1.641
       0.287 |        1.866 |        2.154
       0.330 |        1.264 |        1.595
       0.264 |        1.090 |        1.354
       0.326 |        1.856 |        2.181
       0.231 |        1.184 |        1.415
       0.274 |        1.088 |        1.362
       0.269 |        1.933 |        2.202
       0.281 |        1.850 |        2.131
       0.293 |        1.748 |        2.041
       1.141 |        1.147 |        2.289
       0.226 |        1.181 |        1.407
       0.338 |        1.329 |        1.667
       0.285 |        1.083 |        1.368
       0.350 |        1.740 |        2.090
       0.295 |        2.025 |        2.320
       1.282 |        1.728 |        3.011
       0.213 |        1.874 |        2.087
       0.373 |        1.700 |        2.073
       0.207 |        1.401 |        1.608
       0.650 |        1.123 |        1.773
       0.270 |        1.078 |        1.348
       0.310 |        1.086 |        1.395
       0.262 |        1.083 |        1.345
       0.255 |        1.531 |        1.786
       0.274 |        1.852 |        2.126
       0.377 |        1.104 |        1.481
       0.256 |        1.246 |        1.502
       0.314 |        1.820 |        2.134
       0.482 |        2.134 |        2.616
       0.309 |        1.958 |        2.267
       0.297 |        1.757 |        2.054
       0.221 |        1.803 |        2.025
       0.249 |        1.172 |        1.422
       0.240 |        1.079 |        1.318
       0.271 |        1.953 |        2.224
       0.840 |        1.379 |        2.219
       0.376 |        1.766 |        2.142
       0.266 |        1.118 |        1.385
       0.250 |        1.774 |        2.024
       0.299 |        1.866 |        2.165
       0.243 |        1.805 |        2.047
       0.296 |        1.133 |        1.429
       0.317 |        1.828 |        2.145
       0.293 |        1.658 |        1.950
       0.335 |        1.817 |        2.152
       0.226 |        1.178 |        1.404
       0.238 |        1.244 |        1.481
       0.320 |        1.891 |        2.211
       0.296 |        2.172 |        2.468
       0.318 |        1.886 |        2.204
       1.477 |        1.084 |        2.561
       0.306 |        1.886 |        2.192
       0.387 |        1.996 |        2.383
       0.343 |        1.204 |        1.547
       0.382 |        1.752 |        2.134
       0.285 |        1.748 |        2.033
       0.283 |        1.097 |        1.381
       0.237 |        1.089 |        1.326
       0.333 |        1.820 |        2.153
       0.348 |        1.107 |        1.455
       0.347 |        2.361 |        2.708
       0.270 |        1.812 |        2.082
       0.293 |        1.226 |        1.519
       0.256 |        1.865 |        2.120
       0.337 |        1.808 |        2.145
       0.224 |        1.184 |        1.408
       0.261 |        2.152 |        2.413
       0.309 |        1.759 |        2.068
       0.326 |        1.711 |        2.037
       0.246 |        1.405 |        1.651
       0.824 |        1.080 |        1.903
       0.251 |        2.242 |        2.493
       0.688 |        1.704 |        2.392
       0.332 |        1.556 |        1.888
       0.338 |        1.099 |        1.437
       0.255 |        1.755 |        2.010
       0.311 |        1.118 |        1.430
       0.318 |        1.205 |        1.523
       0.966 |        1.072 |        2.039
       0.871 |        1.148 |        2.019
       1.974 |        1.069 |        3.043
       0.313 |        1.124 |        1.437
       0.306 |        1.725 |        2.031
       0.341 |        1.106 |        1.447
       0.312 |        1.804 |        2.116
       1.080 |        1.096 |        2.176
       0.308 |        1.065 |        1.373
       0.364 |        1.584 |        1.948
       0.264 |        1.628 |        1.892
       0.315 |        1.717 |        2.032
       0.344 |        1.090 |        1.434
       0.404 |        1.224 |        1.628
       0.310 |        1.642 |        1.952
       0.290 |        2.048 |        2.338
       0.297 |        1.823 |        2.120
       0.311 |        2.081 |        2.392
       0.294 |        1.853 |        2.147
       0.327 |        1.905 |        2.231
       1.838 |        1.081 |        2.918
       0.288 |        1.974 |        2.262
       0.279 |        2.007 |        2.287
       0.279 |        1.902 |        2.180
       1.225 |        1.230 |        2.455
       0.295 |        1.840 |        2.135
       0.350 |        1.998 |        2.348
       0.273 |        1.600 |        1.873
       0.557 |        1.076 |        1.633
       0.282 |        1.739 |        2.021
       0.272 |        1.919 |        2.192
       0.310 |        1.517 |        1.827
       0.742 |        1.286 |        2.028
       0.324 |        1.998 |        2.322
       0.310 |        1.465 |        1.775
       0.276 |        1.779 |        2.055
       0.373 |        1.253 |        1.626
       0.325 |        1.071 |        1.396
       0.312 |        1.313 |        1.625
       0.359 |        1.963 |        2.321
       0.249 |        1.953 |        2.202
       0.339 |        2.085 |        2.424
       0.976 |        1.055 |        2.031
       0.210 |        1.162 |        1.371
       0.320 |        1.992 |        2.312
       0.260 |        1.472 |        1.732
       0.275 |        1.877 |        2.152
       0.315 |        1.690 |        2.005
       0.286 |        1.892 |        2.178
       0.346 |        1.715 |        2.061
       0.235 |        1.108 |        1.343
       0.269 |        1.716 |        1.985
       0.310 |        2.055 |        2.365
