  QueueTimes | ServiceTimes | SojournTimes
       0.287 |        0.317 |        0.604
       0.395 |        0.262 |        0.657
       0.293 |        0.306 |        0.598
       0.391 |        0.320 |        0.711
       0.252 |        0.323 |        0.575
       0.262 |        0.417 |        0.679
       0.329 |        0.276 |        0.605
       0.271 |        0.322 |        0.593
       0.338 |        0.322 |        0.660
       0.219 |        0.258 |        0.477
       0.331 |        0.331 |        0.662
       0.283 |        0.249 |        0.532
       0.326 |        0.287 |        0.613
       0.288 |        0.288 |        0.576
       0.298 |        0.330 |        0.628
       0.353 |        0.303 |        0.656
       0.299 |        0.283 |        0.582
       0.270 |        0.330 |        0.600
       0.317 |        0.447 |        0.764
       0.301 |        0.320 |        0.621
       0.338 |        0.445 |        0.783
       0.390 |        0.438 |        0.827
       0.304 |        0.302 |        0.606
       0.332 |        0.415 |        0.747
       0.413 |        0.382 |        0.795
       0.307 |        0.442 |        0.750
       0.387 |        0.415 |        0.802
       0.401 |        0.267 |        0.668
       0.348 |        0.423 |        0.772
       0.210 |        0.369 |        0.579
       0.259 |        0.290 |        0.549
       0.406 |        0.449 |        0.855
       0.332 |        0.300 |        0.632
       0.296 |        0.390 |        0.686
       0.243 |        0.335 |        0.578
       0.299 |        0.298 |        0.597
       0.301 |        0.301 |        0.603
       0.305 |        0.375 |        0.680
       0.282 |        0.311 |        0.592
       0.309 |        0.312 |        0.621
       0.276 |        0.378 |        0.654
       0.290 |        0.314 |        0.603
       0.296 |        0.401 |        0.697
       0.377 |        0.362 |        0.739
       0.388 |        0.293 |        0.681
       0.292 |        0.253 |        0.545
       0.275 |        0.428 |        0.703
       0.381 |        0.399 |        0.780
       0.264 |        0.281 |        0.546
       0.276 |        0.268 |        0.543
       0.324 |        0.352 |        0.676
       0.311 |        0.250 |        0.561
       0.331 |        0.307 |        0.639
       0.254 |        0.250 |        0.504
       0.350 |        0.325 |        0.674
       0.286 |        0.332 |        0.618
       0.285 |        0.258 |        0.543
       0.309 |        0.252 |        0.562
       0.329 |        0.270 |        0.600
       0.293 |        0.394 |        0.688
       0.237 |        0.294 |        0.530
       0.221 |        0.311 |        0.532
       0.335 |        0.433 |        0.769
       0.257 |        0.443 |        0.701
       0.354 |        0.381 |        0.735
       0.291 |        0.417 |        0.708
       0.345 |        0.366 |        0.711
       0.302 |        0.407 |        0.709
       0.343 |        0.413 |        0.756
       0.268 |        0.426 |        0.694
       0.227 |        0.388 |        0.615
       0.197 |        0.429 |        0.626
       0.286 |        0.404 |        0.691
       0.261 |        0.363 |        0.624
       0.296 |        0.715 |        1.011
       0.324 |        0.424 |        0.748
       0.375 |        0.414 |        0.790
       0.277 |        0.383 |        0.660
       0.303 |        0.420 |        0.723
       0.244 |        0.381 |        0.625
       0.347 |        0.342 |        0.689
       0.278 |        0.402 |        0.680
       0.335 |        0.393 |        0.728
       0.320 |        0.381 |        0.700
       0.375 |        0.451 |        0.826
       0.329 |        0.423 |        0.752
       0.261 |        0.395 |        0.656
       0.356 |        0.478 |        0.834
       0.301 |        0.385 |        0.687
       0.344 |        0.421 |        0.765
       0.336 |        0.387 |        0.723
       0.322 |        0.430 |        0.752
       0.297 |        0.372 |        0.668
       0.315 |        0.391 |        0.705
       0.327 |        0.395 |        0.722
       0.325 |        0.406 |        0.731
       0.274 |        0.385 |        0.659
       0.294 |        0.415 |        0.709
       0.353 |        0.367 |        0.720
       0.347 |        0.338 |        0.685
       0.259 |        0.369 |        0.628
       0.352 |        0.396 |        0.748
       0.371 |        0.376 |        0.747
       0.256 |        0.392 |        0.648
       0.272 |        0.281 |        0.553
       0.350 |        0.404 |        0.754
       0.348 |        0.308 |        0.655
       0.382 |        0.377 |        0.759
       0.306 |        0.396 |        0.701
       0.418 |        0.370 |        0.788
       0.260 |        0.384 |        0.643
       0.298 |        0.363 |        0.661
       0.289 |        0.379 |        0.669
       0.282 |        0.387 |        0.669
       0.276 |        0.407 |        0.682
       0.345 |        0.425 |        0.769
       0.297 |        0.370 |        0.667
       0.387 |        0.506 |        0.892
       0.271 |        0.322 |        0.593
       0.270 |        0.296 |        0.566
       0.270 |        0.273 |        0.543
       0.343 |        0.324 |        0.667
       0.311 |        0.319 |        0.629
       0.282 |        0.346 |        0.629
       0.480 |        0.259 |        0.739
       0.227 |        0.286 |        0.513
       0.301 |        0.262 |        0.563
       0.204 |        0.258 |        0.462
       0.259 |        0.277 |        0.536
       0.272 |        0.272 |        0.544
       0.290 |        0.275 |        0.565
       0.334 |        0.303 |        0.638
       0.265 |        0.291 |        0.555
       0.301 |        0.280 |        0.580
       0.322 |        0.251 |        0.573
       0.289 |        0.311 |        0.600
       0.350 |        0.326 |        0.676
       0.314 |        0.346 |        0.659
       0.312 |        0.303 |        0.616
       0.284 |        0.304 |        0.587
       0.270 |        0.308 |        0.577
       0.276 |        0.291 |        0.567
       0.424 |        0.307 |        0.731
       0.299 |        0.309 |        0.608
       0.289 |        0.269 |        0.558
       0.288 |        0.282 |        0.570
       0.312 |        0.408 |        0.720
       0.329 |        0.316 |        0.645
       0.329 |        0.297 |        0.627
       0.271 |        0.296 |        0.567
       0.330 |        0.243 |        0.572
       0.342 |        0.309 |        0.650
       0.229 |        0.288 |        0.518
       0.291 |        0.234 |        0.526
       0.291 |        0.274 |        0.565
       0.225 |        0.248 |        0.473
       0.255 |        0.308 |        0.562
       0.280 |        0.404 |        0.684
       0.398 |        0.371 |        0.770
       0.345 |        0.314 |        0.660
       0.308 |        0.326 |        0.634
       0.245 |        0.304 |        0.549
       0.311 |        0.320 |        0.631
       0.239 |        0.281 |        0.520
       0.272 |        0.249 |        0.521
       0.333 |        0.243 |        0.576
       0.311 |        0.381 |        0.692
       0.326 |        0.474 |        0.799
       0.288 |        0.388 |        0.676
       0.288 |        0.402 |        0.690
       0.210 |        0.328 |        0.539
       0.231 |        0.335 |        0.566
       0.289 |        0.254 |        0.543
       0.336 |        0.278 |        0.614
       0.271 |        0.285 |        0.556
       0.298 |        0.257 |        0.556
       0.316 |        0.302 |        0.618
       0.355 |        0.308 |        0.663
       0.215 |        0.246 |        0.461
       0.248 |        0.373 |        0.621
       0.260 |        0.276 |        0.535
       0.291 |        0.301 |        0.593
       0.282 |        0.308 |        0.591
       0.278 |        0.294 |        0.572
       0.186 |        0.284 |        0.470
       0.245 |        0.278 |        0.523
       0.384 |        0.241 |        0.625
       0.363 |        0.395 |        0.758
       0.342 |        0.238 |        0.581
       0.265 |        0.289 |        0.554
       0.287 |        0.239 |        0.526
       0.323 |        0.348 |        0.671
       0.269 |        0.265 |        0.534
       0.388 |        0.262 |        0.651
       0.342 |        0.322 |        0.664
       0.369 |        0.303 |        0.672
       0.181 |        0.307 |        0.488
       0.175 |        0.356 |        0.530
       0.326 |        0.345 |        0.671
       0.341 |        0.270 |        0.611
       0.314 |        0.325 |        0.639
       0.317 |        0.311 |        0.628
       0.371 |        0.275 |        0.646
       0.304 |        0.250 |        0.554
       0.297 |        0.308 |        0.605
       0.306 |        0.291 |        0.596
       0.309 |        0.292 |        0.601
       0.348 |        0.335 |        0.683
       0.293 |        0.302 |        0.596
       0.317 |        0.352 |        0.668
       0.278 |        0.286 |        0.563
       0.281 |        0.279 |        0.560
       0.407 |        0.354 |        0.761
       0.365 |        0.255 |        0.619
       0.307 |        0.378 |        0.684
       0.375 |        0.448 |        0.823
       0.337 |        0.349 |        0.686
       0.234 |        0.308 |        0.542
       0.342 |        0.305 |        0.647
       0.240 |        0.300 |        0.540
       0.332 |        0.292 |        0.624
       0.293 |        0.453 |        0.746
       0.330 |        0.335 |        0.665
       0.318 |        0.333 |        0.651
       0.290 |        0.283 |        0.573
       0.341 |        0.326 |        0.667
       0.255 |        0.292 |        0.547
       0.192 |        0.279 |        0.471
       0.219 |        0.318 |        0.537
       0.297 |        0.297 |        0.594
       0.283 |        0.293 |        0.576
       0.298 |        0.380 |        0.679
       0.374 |        0.372 |        0.746
       0.367 |        0.448 |        0.815
       0.309 |        0.333 |        0.642
       0.254 |        0.367 |        0.621
       0.259 |        0.321 |        0.580
       0.282 |        0.309 |        0.591
       0.335 |        0.343 |        0.678
       0.219 |        0.332 |        0.551
       0.344 |        0.330 |        0.674
       0.267 |        0.407 |        0.674
       0.323 |        0.309 |        0.632
       0.266 |        0.318 |        0.584
       0.339 |        0.324 |        0.663
       0.255 |        0.289 |        0.544
       0.246 |        0.321 |        0.567
       0.294 |        0.336 |        0.630
       0.238 |        0.299 |        0.537
       0.234 |        0.297 |        0.530
       0.306 |        0.299 |        0.605
       0.217 |        0.349 |        0.566
       0.222 |        0.398 |        0.620
       0.290 |        0.364 |        0.654
       0.297 |        0.296 |        0.593
       0.365 |        0.312 |        0.677
       0.244 |        0.297 |        0.541
       0.353 |        0.507 |        0.860
       0.282 |        0.449 |        0.731
       0.400 |        0.464 |        0.863
       0.255 |        0.466 |        0.721
       0.282 |        0.486 |        0.768
       0.391 |        0.470 |        0.861
       0.301 |        0.459 |        0.760
       0.327 |        0.462 |        0.788
       0.327 |        0.457 |        0.784
       0.341 |        0.434 |        0.776
       0.282 |        0.464 |        0.746
       0.320 |        0.472 |        0.792
       0.357 |        0.459 |        0.816
       0.356 |        0.370 |        0.726
       0.278 |        0.357 |        0.635
       0.295 |        0.373 |        0.668
       0.339 |        0.360 |        0.699
       0.268 |        0.394 |        0.662
       0.342 |        0.341 |        0.683
       0.294 |        0.318 |        0.613
       0.289 |        0.339 |        0.628
       0.317 |        0.338 |        0.655
       0.308 |        0.344 |        0.652
       0.274 |        0.331 |        0.605
       0.315 |        0.312 |        0.626
       0.276 |        0.293 |        0.569
       0.333 |        0.308 |        0.641
       0.381 |        0.406 |        0.787
       0.375 |        0.304 |        0.679
       0.291 |        0.302 |        0.593
       0.227 |        0.350 |        0.577
       0.240 |        0.298 |        0.538
       0.348 |        0.346 |        0.694
       0.391 |        0.336 |        0.727
       0.218 |        0.345 |        0.562
       0.310 |        0.359 |        0.669
       0.324 |        0.321 |        0.645
       0.283 |        0.356 |        0.639
       0.317 |        0.343 |        0.660
       0.322 |        0.297 |        0.618
       0.330 |        0.372 |        0.702
       0.326 |        0.305 |        0.632
       0.251 |        0.441 |        0.692
       0.304 |        0.436 |        0.740
       0.222 |        0.317 |        0.539
       0.268 |        0.426 |        0.694
       0.273 |        0.414 |        0.686
       0.307 |        0.419 |        0.726
       0.363 |        0.482 |        0.845
       0.370 |        0.437 |        0.807
       0.241 |        0.318 |        0.559
       0.404 |        0.439 |        0.843
       0.262 |        0.453 |        0.714
       0.328 |        0.433 |        0.761
       0.373 |        0.461 |        0.834
       0.275 |        0.433 |        0.708
       0.338 |        0.415 |        0.753
       0.304 |        0.433 |        0.737
       0.367 |        0.444 |        0.812
       0.329 |        0.562 |        0.891
       0.377 |        0.449 |        0.826
       0.299 |        0.415 |        0.714
       0.297 |        0.476 |        0.773
       0.353 |        0.445 |        0.798
       0.291 |        0.450 |        0.741
       0.345 |        0.457 |        0.802
       0.318 |        0.457 |        0.775
       0.335 |        0.441 |        0.776
       0.322 |        0.450 |        0.771
       0.247 |        0.440 |        0.687
       0.394 |        0.462 |        0.856
       0.314 |        0.442 |        0.756
       0.270 |        0.469 |        0.739
       0.261 |        0.433 |        0.694
       0.345 |        0.448 |        0.793
       0.341 |        0.441 |        0.782
       0.237 |        0.439 |        0.676
       0.281 |        0.359 |        0.640
       0.277 |        0.446 |        0.723
       0.309 |        0.458 |        0.767
       0.361 |        0.472 |        0.832
       0.229 |        0.450 |        0.679
       0.339 |        0.456 |        0.794
       0.331 |        0.444 |        0.775
       0.363 |        0.461 |        0.824
       0.372 |        0.420 |        0.792
       0.284 |        0.434 |        0.718
       0.288 |        0.465 |        0.753
       0.235 |        0.406 |        0.641
       0.411 |        0.421 |        0.832
       0.299 |        0.458 |        0.758
       0.224 |        0.332 |        0.556
       0.317 |        0.453 |        0.770
       0.207 |        0.379 |        0.586
       0.280 |        0.498 |        0.778
       0.298 |        0.475 |        0.773
       0.316 |        0.571 |        0.887
       0.387 |        0.435 |        0.823
       0.301 |        0.437 |        0.737
       0.327 |        0.456 |        0.783
       0.422 |        0.442 |        0.865
       0.357 |        0.455 |        0.812
       0.360 |        0.441 |        0.800
       0.318 |        0.383 |        0.701
       0.256 |        0.421 |        0.676
       0.350 |        0.404 |        0.754
       0.335 |        0.430 |        0.765
       0.348 |        0.431 |        0.779
       0.350 |        0.436 |        0.786
       0.265 |        0.421 |        0.686
       0.270 |        0.392 |        0.663
       0.233 |        0.418 |        0.651
       0.355 |        0.464 |        0.819
       0.204 |        0.441 |        0.646
       0.286 |        0.339 |        0.625
       0.248 |        0.392 |        0.641
       0.341 |        0.432 |        0.773
       0.272 |        0.428 |        0.700
       0.259 |        0.462 |        0.721
       0.368 |        0.426 |        0.794
       0.398 |        0.466 |        0.864
       0.346 |        0.419 |        0.765
       0.337 |        0.479 |        0.816
       0.326 |        0.419 |        0.745
       0.238 |        0.355 |        0.593
       0.312 |        0.424 |        0.736
       0.287 |        0.468 |        0.755
       0.376 |        0.421 |        0.797
       0.332 |        0.434 |        0.766
       0.376 |        0.436 |        0.812
       0.328 |        0.418 |        0.746
       0.331 |        0.426 |        0.757
       0.231 |        0.319 |        0.550
       0.262 |        0.509 |        0.771
       0.375 |        0.429 |        0.804
       0.356 |        0.481 |        0.838
       0.277 |        0.451 |        0.727
       0.271 |        0.422 |        0.693
       0.318 |        0.478 |        0.796
       0.345 |        0.418 |        0.764
       0.334 |        0.483 |        0.818
       0.280 |        0.362 |        0.641
       0.271 |        0.417 |        0.688
       0.296 |        0.448 |        0.745
       0.306 |        0.426 |        0.732
       0.494 |        0.425 |        0.918
       0.238 |        0.336 |        0.575
       0.406 |        0.462 |        0.868
       0.396 |        0.387 |        0.784
       0.326 |        0.441 |        0.767
       0.367 |        0.415 |        0.782
       0.343 |        0.425 |        0.768
       0.297 |        0.434 |        0.731
       0.254 |        0.418 |        0.672
       0.286 |        0.480 |        0.766
       0.360 |        0.423 |        0.783
       0.388 |        0.429 |        0.818
       0.300 |        0.432 |        0.733
       0.291 |        0.445 |        0.737
       0.379 |        0.493 |        0.872
       0.307 |        0.416 |        0.724
       0.268 |        0.410 |        0.678
       0.254 |        0.442 |        0.696
       0.359 |        0.486 |        0.846
       0.347 |        0.477 |        0.823
       0.275 |        0.398 |        0.673
       0.299 |        0.417 |        0.717
       0.380 |        0.430 |        0.810
       0.315 |        0.443 |        0.758
       0.357 |        0.413 |        0.770
       0.315 |        0.466 |        0.780
       0.315 |        0.419 |        0.734
       0.299 |        0.442 |        0.741
       0.317 |        0.415 |        0.732
       0.389 |        0.433 |        0.822
       0.380 |        0.437 |        0.816
       0.340 |        0.462 |        0.802
       0.402 |        0.461 |        0.863
       0.329 |        0.470 |        0.799
       0.434 |        0.409 |        0.843
       0.283 |        0.385 |        0.668
       0.279 |        0.449 |        0.728
       0.392 |        0.451 |        0.843
       0.351 |        0.435 |        0.787
       0.253 |        0.355 |        0.608
       0.381 |        0.502 |        0.883
       0.349 |        0.453 |        0.802
       0.372 |        0.438 |        0.810
       0.376 |        0.403 |        0.779
       0.338 |        0.442 |        0.780
       0.276 |        0.467 |        0.744
       0.379 |        0.432 |        0.811
       0.269 |        0.373 |        0.642
       0.388 |        0.465 |        0.854
       0.288 |        0.447 |        0.734
       0.373 |        0.435 |        0.808
       0.305 |        0.435 |        0.741
       0.317 |        0.419 |        0.736
       0.240 |        0.426 |        0.666
       0.270 |        0.328 |        0.598
       0.255 |        0.322 |        0.577
       0.383 |        0.447 |        0.830
       0.333 |        0.441 |        0.774
       0.259 |        0.330 |        0.590
       0.358 |        0.424 |        0.782
       0.273 |        0.409 |        0.682
       0.313 |        0.499 |        0.812
       0.291 |        0.421 |        0.712
       0.293 |        0.450 |        0.743
       0.279 |        0.457 |        0.736
       0.384 |        0.422 |        0.806
       0.302 |        0.423 |        0.725
       0.310 |        0.422 |        0.732
       0.405 |        0.432 |        0.837
       0.384 |        0.420 |        0.805
       0.358 |        0.424 |        0.782
       0.308 |        0.426 |        0.734
       0.436 |        0.440 |        0.877
       0.264 |        0.418 |        0.682
       0.336 |        0.518 |        0.854
       0.368 |        0.416 |        0.784
       0.302 |        0.462 |        0.765
       0.284 |        0.436 |        0.720
       0.304 |        0.470 |        0.774
       0.299 |        0.447 |        0.746
       0.327 |        0.327 |        0.654
       0.289 |        0.428 |        0.716
       0.238 |        0.371 |        0.610
       0.338 |        0.440 |        0.778
       0.422 |        0.423 |        0.845
       0.240 |        0.418 |        0.658
       0.333 |        0.453 |        0.786
       0.428 |        0.440 |        0.868
       0.323 |        0.448 |        0.770
       0.383 |        0.421 |        0.804
       0.402 |        0.409 |        0.812
       0.370 |        0.442 |        0.812
       0.301 |        0.413 |        0.713
       0.357 |        0.441 |        0.798
       0.362 |        0.424 |        0.786
       0.273 |        0.344 |        0.616
       0.321 |        0.504 |        0.825
       0.366 |        0.432 |        0.798
       0.346 |        0.411 |        0.757
       0.306 |        0.404 |        0.711
       0.318 |        0.414 |        0.732
       0.369 |        0.455 |        0.823
       0.241 |        0.382 |        0.624
       0.302 |        0.427 |        0.729
       0.346 |        0.420 |        0.765
       0.295 |        0.322 |        0.617
       0.231 |        0.421 |        0.652
       0.202 |        0.346 |        0.548
       0.322 |        0.408 |        0.730
       0.399 |        0.428 |        0.827
       0.285 |        0.373 |        0.659
       0.395 |        0.432 |        0.827
       0.347 |        0.403 |        0.750
       0.275 |        0.425 |        0.699
       0.231 |        0.422 |        0.653
       0.349 |        0.433 |        0.782
       0.395 |        0.432 |        0.827
       0.365 |        0.422 |        0.786
       0.420 |        0.464 |        0.885
       0.323 |        0.434 |        0.756
       0.301 |        0.471 |        0.771
       0.334 |        0.434 |        0.769
       0.293 |        0.411 |        0.704
       0.238 |        0.410 |        0.648
       0.387 |        0.484 |        0.872
       0.391 |        0.446 |        0.837
       0.312 |        0.415 |        0.727
       0.349 |        0.489 |        0.837
       0.536 |        0.306 |        0.841
       0.320 |        0.465 |        0.785
       0.254 |        0.501 |        0.755
       0.339 |        0.438 |        0.777
       0.288 |        0.423 |        0.711
       0.366 |        0.422 |        0.789
       0.346 |        0.403 |        0.749
       0.356 |        0.462 |        0.817
       0.309 |        0.421 |        0.730
       0.297 |        0.448 |        0.745
       0.407 |        0.412 |        0.819
       0.285 |        0.438 |        0.723
       0.338 |        0.424 |        0.762
       0.224 |        0.425 |        0.650
       0.353 |        0.395 |        0.748
       0.415 |        0.414 |        0.829
       0.374 |        0.425 |        0.799
       0.328 |        0.442 |        0.770
       0.251 |        0.445 |        0.695
       0.299 |        0.437 |        0.736
       0.283 |        0.433 |        0.717
       0.341 |        0.466 |        0.807
       0.298 |        0.414 |        0.712
       0.323 |        0.475 |        0.798
       0.313 |        0.437 |        0.750
       0.253 |        0.434 |        0.687
       0.339 |        0.448 |        0.787
       0.284 |        0.447 |        0.730
       0.267 |        0.510 |        0.777
       0.269 |        0.406 |        0.675
       0.340 |        0.437 |        0.776
       0.289 |        0.428 |        0.717
       0.232 |        0.474 |        0.705
       0.331 |        0.447 |        0.778
       0.273 |        0.412 |        0.685
       0.375 |        0.429 |        0.803
       0.326 |        0.395 |        0.721
       0.242 |        0.428 |        0.670
       0.294 |        0.404 |        0.698
       0.384 |        0.452 |        0.837
       0.297 |        0.396 |        0.693
       0.373 |        0.439 |        0.812
       0.252 |        0.461 |        0.713
       0.278 |        0.443 |        0.720
       0.380 |        0.418 |        0.798
       0.399 |        0.463 |        0.862
       0.398 |        0.416 |        0.814
       0.197 |        0.339 |        0.536
       0.170 |        0.412 |        0.582
       0.385 |        0.432 |        0.817
       0.350 |        0.433 |        0.783
       0.294 |        0.386 |        0.680
       0.354 |        0.310 |        0.663
       0.365 |        0.303 |        0.668
       0.282 |        0.327 |        0.610
       0.279 |        0.429 |        0.709
       0.338 |        0.345 |        0.684
       0.272 |        0.319 |        0.591
       0.305 |        0.330 |        0.635
       0.283 |        0.331 |        0.614
       0.328 |        0.400 |        0.728
       0.336 |        0.335 |        0.671
       0.350 |        0.309 |        0.659
       0.226 |        0.368 |        0.594
       0.229 |        0.359 |        0.588
       0.329 |        0.340 |        0.669
       0.266 |        0.306 |        0.573
       0.331 |        0.324 |        0.654
       0.336 |        0.312 |        0.648
       0.343 |        0.307 |        0.650
       0.315 |        0.321 |        0.636
       0.271 |        0.310 |        0.581
       0.263 |        0.307 |        0.570
       0.273 |        0.281 |        0.554
       0.265 |        0.296 |        0.561
       0.321 |        0.311 |        0.631
       0.287 |        0.355 |        0.642
       0.352 |        0.405 |        0.757
