  QueueTimes | ServiceTimes | SojournTimes
       0.322 |        1.102 |        1.424
       0.708 |        1.027 |        1.735
       1.109 |        1.006 |        2.115
       0.527 |        0.975 |        1.502
       0.190 |        1.065 |        1.254
       0.325 |        1.240 |        1.565
       0.321 |        1.091 |        1.412
       0.334 |        1.057 |        1.391
       0.287 |        1.049 |        1.336
       0.233 |        1.068 |        1.301
       0.301 |        1.236 |        1.537
       0.281 |        1.148 |        1.429
       0.605 |        0.989 |        1.594
       0.269 |        1.051 |        1.320
       0.206 |        1.037 |        1.243
       0.328 |        1.029 |        1.356
       0.264 |        1.041 |        1.304
       0.306 |        1.093 |        1.399
       0.262 |        1.045 |        1.307
       0.276 |        1.074 |        1.350
       0.284 |        1.036 |        1.321
       0.275 |        1.051 |        1.326
       0.205 |        1.054 |        1.259
       0.256 |        1.188 |        1.443
       1.309 |        0.982 |        2.291
       1.826 |        0.967 |        2.793
       0.314 |        1.031 |        1.345
       0.292 |        1.064 |        1.357
       0.275 |        1.091 |        1.366
       0.736 |        0.990 |        1.726
       0.237 |        1.035 |        1.272
       0.275 |        1.074 |        1.348
       0.217 |        1.041 |        1.258
       0.244 |        1.045 |        1.289
       0.235 |        1.150 |        1.384
       0.348 |        1.090 |        1.438
       0.342 |        1.028 |        1.370
       0.328 |        1.103 |        1.430
       0.252 |        1.145 |        1.397
       0.435 |        0.996 |        1.431
       0.310 |        1.065 |        1.375
       1.365 |        0.991 |        2.356
       0.300 |        1.027 |        1.327
       0.317 |        1.191 |        1.508
       0.289 |        1.308 |        1.596
       0.367 |        1.052 |        1.419
       0.273 |        1.217 |        1.491
       0.268 |        1.081 |        1.349
       0.306 |        1.312 |        1.618
       0.279 |        1.486 |        1.765
       0.325 |        1.209 |        1.535
       0.348 |        1.094 |        1.442
       0.258 |        1.049 |        1.307
       0.335 |        1.033 |        1.368
       0.247 |        1.268 |        1.516
       0.549 |        1.241 |        1.790
       0.223 |        1.342 |        1.565
       0.325 |        1.097 |        1.422
       0.271 |        1.075 |        1.346
       0.366 |        1.407 |        1.773
       0.283 |        1.061 |        1.344
       0.309 |        1.115 |        1.424
       0.341 |        1.062 |        1.404
       0.319 |        1.330 |        1.649
       0.255 |        1.176 |        1.431
       0.307 |        1.071 |        1.378
       0.296 |        1.638 |        1.934
       0.647 |        1.202 |        1.849
       0.234 |        1.207 |        1.440
       0.209 |        1.084 |        1.293
       0.228 |        1.320 |        1.548
       0.845 |        0.990 |        1.835
       0.285 |        1.015 |        1.300
       0.308 |        1.102 |        1.411
       0.300 |        1.047 |        1.346
       0.291 |        1.022 |        1.313
       0.298 |        1.050 |        1.349
       0.329 |        1.045 |        1.373
       0.264 |        1.384 |        1.648
       0.217 |        1.063 |        1.280
       0.275 |        1.255 |        1.530
       0.295 |        1.090 |        1.385
       0.232 |        1.088 |        1.321
       0.243 |        1.366 |        1.609
       1.605 |        1.018 |        2.623
       1.976 |        0.961 |        2.938
       2.842 |        0.971 |        3.813
       0.407 |        1.024 |        1.431
       0.233 |        1.027 |        1.260
       0.222 |        1.024 |        1.247
       0.231 |        1.154 |        1.384
       0.341 |        1.058 |        1.399
       0.275 |        1.398 |        1.673
       0.269 |        1.074 |        1.344
       0.277 |        1.121 |        1.397
       0.272 |        1.099 |        1.371
       0.400 |        1.239 |        1.638
       0.242 |        1.152 |        1.394
       0.445 |        1.017 |        1.462
       0.287 |        1.128 |        1.415
       0.791 |        0.976 |        1.766
       0.326 |        1.048 |        1.374
       0.311 |        1.059 |        1.370
       0.260 |        1.032 |        1.292
       0.274 |        1.050 |        1.323
       0.281 |        1.053 |        1.334
       0.259 |        1.100 |        1.359
       0.265 |        1.046 |        1.311
       0.234 |        1.097 |        1.332
       0.188 |        1.066 |        1.253
       0.259 |        1.217 |        1.476
       0.294 |        1.372 |        1.666
       0.282 |        1.389 |        1.671
       0.312 |        1.589 |        1.901
       0.213 |        1.224 |        1.437
       0.220 |        1.343 |        1.563
       0.271 |        1.154 |        1.425
       0.236 |        1.301 |        1.538
       0.892 |        1.049 |        1.941
       0.282 |        1.476 |        1.758
       0.329 |        1.113 |        1.443
       0.284 |        1.059 |        1.343
       0.300 |        1.066 |        1.366
       0.269 |        1.035 |        1.304
       0.304 |        1.249 |        1.553
       0.298 |        1.063 |        1.361
       0.272 |        1.061 |        1.333
       0.239 |        1.050 |        1.289
       0.220 |        1.247 |        1.467
       0.322 |        1.250 |        1.572
       0.291 |        1.041 |        1.332
       0.254 |        1.054 |        1.308
       0.230 |        1.068 |        1.298
       0.255 |        1.056 |        1.311
       0.257 |        1.038 |        1.295
       0.295 |        1.041 |        1.336
       0.256 |        1.220 |        1.476
       0.267 |        1.057 |        1.325
       0.340 |        1.128 |        1.468
       0.302 |        1.211 |        1.513
       0.248 |        1.037 |        1.284
       0.221 |        1.160 |        1.382
       0.233 |        1.217 |        1.449
       1.399 |        0.972 |        2.371
       0.332 |        1.238 |        1.571
       0.235 |        1.103 |        1.338
       0.283 |        1.065 |        1.347
       0.267 |        1.078 |        1.345
       0.224 |        1.196 |        1.420
       0.292 |        1.128 |        1.420
       0.282 |        1.302 |        1.584
       1.002 |        0.987 |        1.988
       0.282 |        1.038 |        1.320
       0.237 |        1.083 |        1.320
       0.295 |        1.058 |        1.353
       0.233 |        1.226 |        1.459
       0.249 |        1.166 |        1.415
       0.326 |        1.204 |        1.530
       0.227 |        1.112 |        1.339
       0.191 |        1.245 |        1.436
       1.094 |        1.025 |        2.119
       0.241 |        1.206 |        1.447
       0.274 |        1.296 |        1.570
       0.291 |        1.110 |        1.400
       0.368 |        1.368 |        1.736
       0.383 |        1.169 |        1.553
       0.555 |        0.999 |        1.553
       0.219 |        1.034 |        1.252
       0.265 |        1.027 |        1.292
       0.313 |        1.260 |        1.574
       0.290 |        1.214 |        1.504
       0.284 |        1.413 |        1.697
       1.337 |        0.992 |        2.329
       0.245 |        1.045 |        1.290
       0.253 |        1.146 |        1.399
       1.429 |        0.983 |        2.412
       0.274 |        1.036 |        1.309
       0.283 |        1.066 |        1.348
       0.290 |        1.050 |        1.340
       0.279 |        1.057 |        1.336
       0.309 |        1.226 |        1.535
       0.327 |        1.090 |        1.417
       0.295 |        1.217 |        1.512
       0.260 |        1.197 |        1.456
       0.248 |        1.077 |        1.325
       0.260 |        1.112 |        1.372
       0.355 |        1.163 |        1.518
       0.279 |        1.248 |        1.528
       1.404 |        0.960 |        2.364
       0.274 |        1.209 |        1.483
       0.245 |        1.192 |        1.437
       0.231 |        1.220 |        1.450
       0.288 |        1.088 |        1.377
       0.263 |        1.082 |        1.345
       0.275 |        1.138 |        1.413
       0.303 |        1.083 |        1.385
       0.272 |        1.064 |        1.336
       0.294 |        1.084 |        1.379
       0.268 |        1.076 |        1.344
       0.245 |        1.152 |        1.398
       0.322 |        1.048 |        1.370
       0.312 |        1.473 |        1.785
       0.280 |        1.113 |        1.392
       0.257 |        1.064 |        1.321
       0.370 |        1.136 |        1.506
       0.489 |        1.018 |        1.507
       0.286 |        1.072 |        1.358
       0.467 |        1.011 |        1.478
       0.297 |        1.053 |        1.349
       0.261 |        1.106 |        1.367
       0.243 |        1.240 |        1.483
       0.262 |        1.299 |        1.561
       0.261 |        1.132 |        1.393
       0.223 |        1.213 |        1.435
       0.216 |        1.112 |        1.327
       0.307 |        1.337 |        1.644
       0.269 |        1.223 |        1.492
       0.318 |        1.103 |        1.422
       0.257 |        1.084 |        1.341
       0.152 |        1.170 |        1.321
       1.121 |        0.999 |        2.119
       0.256 |        1.071 |        1.327
       0.262 |        1.068 |        1.330
       0.266 |        1.112 |        1.379
       0.283 |        1.142 |        1.425
       0.156 |        1.156 |        1.311
       0.268 |        1.026 |        1.293
       0.289 |        1.121 |        1.411
       0.253 |        1.093 |        1.346
       0.266 |        1.074 |        1.340
       0.249 |        1.063 |        1.313
       0.270 |        1.068 |        1.339
       0.249 |        1.171 |        1.420
       0.254 |        1.031 |        1.285
       0.274 |        1.125 |        1.399
       0.582 |        0.980 |        1.562
       0.289 |        1.187 |        1.476
       0.276 |        1.361 |        1.636
       1.251 |        1.001 |        2.252
       0.297 |        1.210 |        1.507
       0.250 |        1.219 |        1.469
       1.369 |        1.047 |        2.416
       0.212 |        1.340 |        1.553
       0.276 |        1.076 |        1.352
       0.238 |        1.180 |        1.418
       0.256 |        1.054 |        1.310
       0.215 |        1.178 |        1.394
       0.323 |        1.246 |        1.569
       0.352 |        1.071 |        1.423
       0.262 |        1.314 |        1.577
       0.462 |        1.087 |        1.549
       0.231 |        1.042 |        1.273
       0.252 |        1.136 |        1.388
       0.221 |        1.133 |        1.354
       0.246 |        1.054 |        1.300
       0.259 |        1.038 |        1.296
       0.278 |        1.239 |        1.517
       1.419 |        0.978 |        2.397
       0.255 |        1.100 |        1.356
       0.742 |        0.994 |        1.736
       0.272 |        1.018 |        1.290
       0.275 |        1.072 |        1.346
       0.262 |        1.103 |        1.365
       0.257 |        1.115 |        1.372
       0.720 |        0.980 |        1.700
       0.249 |        1.146 |        1.394
       0.249 |        1.246 |        1.494
       0.265 |        1.100 |        1.365
       0.249 |        1.288 |        1.537
       1.515 |        1.021 |        2.535
       1.561 |        0.974 |        2.535
       0.265 |        1.073 |        1.338
       0.263 |        1.088 |        1.350
       0.217 |        1.173 |        1.390
       0.321 |        1.041 |        1.362
       0.170 |        1.176 |        1.346
       0.233 |        1.041 |        1.274
       0.269 |        1.029 |        1.298
       0.267 |        1.230 |        1.496
       0.255 |        1.074 |        1.329
       0.261 |        1.411 |        1.672
       0.933 |        1.073 |        2.006
       0.249 |        1.103 |        1.352
       0.254 |        1.453 |        1.707
       0.602 |        1.023 |        1.625
       0.253 |        1.069 |        1.322
       0.316 |        1.369 |        1.685
       1.300 |        0.989 |        2.289
       0.336 |        1.396 |        1.732
       0.318 |        1.278 |        1.595
       0.288 |        1.114 |        1.402
       0.250 |        1.159 |        1.409
       1.084 |        0.973 |        2.057
       0.202 |        1.059 |        1.260
       0.228 |        1.118 |        1.346
       0.362 |        1.056 |        1.418
       0.205 |        1.008 |        1.213
       0.232 |        1.066 |        1.298
       0.193 |        1.350 |        1.542
       0.223 |        1.099 |        1.322
       0.307 |        1.105 |        1.412
       0.268 |        1.108 |        1.377
       0.929 |        0.976 |        1.905
       0.227 |        1.023 |        1.250
       0.232 |        1.113 |        1.345
       0.319 |        1.162 |        1.481
       0.212 |        1.037 |        1.249
       0.259 |        1.047 |        1.306
       0.251 |        1.079 |        1.331
       0.271 |        1.107 |        1.379
       0.281 |        1.158 |        1.439
       0.317 |        1.260 |        1.577
       0.316 |        1.132 |        1.448
       0.266 |        1.064 |        1.330
       0.205 |        1.046 |        1.251
       0.276 |        1.112 |        1.388
       1.372 |        0.969 |        2.341
       0.284 |        1.054 |        1.338
       0.220 |        1.116 |        1.336
       0.202 |        1.114 |        1.316
       0.235 |        1.305 |        1.540
       0.564 |        0.997 |        1.560
       0.279 |        1.110 |        1.389
       0.244 |        1.281 |        1.526
       0.240 |        1.254 |        1.494
       0.278 |        1.151 |        1.430
       0.267 |        1.234 |        1.501
       0.358 |        1.314 |        1.672
       0.299 |        1.082 |        1.381
       0.257 |        1.062 |        1.320
       0.269 |        1.157 |        1.426
       0.328 |        1.423 |        1.751
       0.242 |        1.097 |        1.339
       0.206 |        1.082 |        1.288
       0.268 |        1.270 |        1.538
       0.277 |        1.323 |        1.600
       0.300 |        1.051 |        1.351
       0.253 |        1.062 |        1.315
       0.254 |        1.153 |        1.407
       0.199 |        1.035 |        1.234
       0.400 |        1.117 |        1.517
       0.195 |        1.299 |        1.495
       0.252 |        1.116 |        1.368
       0.253 |        1.170 |        1.423
       0.212 |        1.085 |        1.298
       0.273 |        1.156 |        1.430
       0.313 |        1.255 |        1.567
       0.275 |        1.087 |        1.362
       0.238 |        1.093 |        1.331
       0.357 |        1.049 |        1.406
       0.344 |        1.069 |        1.413
       0.254 |        1.121 |        1.375
       0.206 |        1.082 |        1.289
       0.279 |        1.060 |        1.339
       0.190 |        1.073 |        1.263
       0.230 |        1.274 |        1.504
       0.259 |        1.095 |        1.354
       0.271 |        1.072 |        1.343
       0.212 |        1.161 |        1.373
       0.605 |        1.033 |        1.638
       1.108 |        0.980 |        2.088
       0.271 |        1.096 |        1.367
       0.286 |        1.433 |        1.719
       0.286 |        1.122 |        1.408
       0.253 |        1.272 |        1.525
       0.207 |        1.119 |        1.326
       0.275 |        1.088 |        1.362
       0.262 |        1.062 |        1.324
       0.225 |        1.246 |        1.472
       0.229 |        1.394 |        1.623
       0.289 |        1.269 |        1.558
       0.351 |        1.102 |        1.453
       0.213 |        1.073 |        1.286
       0.281 |        1.042 |        1.323
       0.261 |        1.052 |        1.313
       0.252 |        1.315 |        1.567
       0.348 |        1.348 |        1.695
       1.465 |        1.049 |        2.515
       1.450 |        0.966 |        2.416
       0.313 |        1.079 |        1.392
       0.303 |        1.111 |        1.414
       0.273 |        1.035 |        1.309
       0.296 |        1.060 |        1.356
       0.268 |        1.079 |        1.347
       0.276 |        1.293 |        1.569
       0.211 |        1.125 |        1.336
       0.272 |        1.068 |        1.340
       0.283 |        1.076 |        1.359
       0.301 |        1.035 |        1.336
       0.297 |        1.029 |        1.327
       0.264 |        1.100 |        1.363
       0.270 |        1.049 |        1.319
       0.213 |        1.193 |        1.406
       0.240 |        1.195 |        1.435
       0.256 |        1.060 |        1.316
       0.367 |        1.055 |        1.422
       0.294 |        1.052 |        1.346
       0.264 |        1.120 |        1.384
       0.321 |        1.149 |        1.470
       0.237 |        1.089 |        1.326
       0.270 |        1.100 |        1.369
       0.246 |        1.075 |        1.321
       0.323 |        1.109 |        1.433
       1.292 |        1.016 |        2.308
       0.252 |        1.136 |        1.387
       0.241 |        1.056 |        1.297
       0.305 |        1.027 |        1.332
       0.284 |        1.273 |        1.557
       0.232 |        1.357 |        1.589
       0.211 |        1.348 |        1.559
       0.361 |        1.435 |        1.796
       0.847 |        1.009 |        1.856
       0.240 |        1.200 |        1.440
       0.333 |        1.095 |        1.428
       0.283 |        1.049 |        1.332
       0.252 |        1.124 |        1.376
       0.235 |        1.185 |        1.419
       0.255 |        1.282 |        1.538
       0.766 |        0.994 |        1.760
       0.286 |        1.176 |        1.462
       1.108 |        0.992 |        2.100
       2.040 |        0.970 |        3.010
       0.285 |        1.038 |        1.323
       0.278 |        1.087 |        1.365
       0.270 |        1.043 |        1.314
       0.285 |        1.045 |        1.330
       0.285 |        1.387 |        1.672
       0.903 |        1.023 |        1.925
       0.335 |        1.091 |        1.426
       0.325 |        1.054 |        1.379
       0.343 |        1.130 |        1.473
       1.487 |        0.972 |        2.459
       0.322 |        1.027 |        1.349
       0.288 |        1.071 |        1.360
       0.223 |        1.050 |        1.274
       0.256 |        1.040 |        1.296
       0.272 |        1.060 |        1.333
       0.262 |        1.125 |        1.386
       0.350 |        1.309 |        1.658
       0.247 |        1.354 |        1.601
       0.306 |        1.122 |        1.427
       0.303 |        1.073 |        1.377
       0.239 |        1.161 |        1.399
       0.366 |        1.187 |        1.553
       0.311 |        1.060 |        1.370
       0.296 |        1.060 |        1.357
       0.254 |        1.291 |        1.545
       0.278 |        1.213 |        1.490
       0.203 |        1.137 |        1.339
       0.238 |        1.469 |        1.707
       0.276 |        1.517 |        1.792
       0.256 |        1.129 |        1.386
       0.265 |        1.429 |        1.694
       0.286 |        1.249 |        1.535
       0.315 |        1.074 |        1.389
       0.276 |        1.082 |        1.358
       0.291 |        1.070 |        1.362
       0.248 |        1.092 |        1.341
       0.363 |        1.294 |        1.657
       0.297 |        1.312 |        1.609
       1.138 |        1.088 |        2.226
       1.106 |        1.079 |        2.185
       1.346 |        0.975 |        2.321
       0.243 |        1.051 |        1.294
       0.288 |        1.321 |        1.608
       1.540 |        1.042 |        2.582
       0.223 |        1.085 |        1.307
       0.266 |        1.106 |        1.372
       0.283 |        1.034 |        1.317
       0.292 |        1.113 |        1.405
       0.374 |        1.154 |        1.528
       0.277 |        1.113 |        1.389
       0.299 |        1.115 |        1.414
       0.231 |        1.218 |        1.449
       0.989 |        0.976 |        1.964
       0.313 |        1.142 |        1.455
       0.330 |        1.063 |        1.394
       0.320 |        1.102 |        1.422
       0.211 |        1.214 |        1.425
       0.306 |        1.119 |        1.426
       0.784 |        0.999 |        1.782
       0.299 |        1.095 |        1.394
       0.258 |        1.063 |        1.321
       0.233 |        1.065 |        1.298
       0.285 |        1.124 |        1.409
       0.272 |        1.290 |        1.562
       0.297 |        1.444 |        1.742
       0.321 |        1.197 |        1.518
       0.363 |        1.077 |        1.440
       0.267 |        1.059 |        1.326
       0.260 |        1.148 |        1.408
       0.273 |        1.064 |        1.337
       0.280 |        1.568 |        1.848
       1.039 |        1.265 |        2.304
       0.290 |        1.153 |        1.443
       0.264 |        1.205 |        1.470
       0.304 |        1.569 |        1.873
       0.376 |        1.179 |        1.555
       0.208 |        1.427 |        1.635
       1.330 |        0.982 |        2.311
       0.306 |        1.062 |        1.368
       0.323 |        1.133 |        1.456
       0.332 |        1.106 |        1.438
       0.265 |        1.079 |        1.344
       0.260 |        1.125 |        1.385
       0.556 |        0.991 |        1.547
       0.268 |        1.050 |        1.318
       0.178 |        1.217 |        1.394
       0.134 |        1.108 |        1.242
       0.249 |        1.311 |        1.560
       0.284 |        1.056 |        1.340
       0.198 |        1.179 |        1.377
       0.204 |        1.122 |        1.326
       1.274 |        0.981 |        2.255
       0.263 |        1.037 |        1.300
       0.259 |        1.066 |        1.325
       0.272 |        1.055 |        1.327
       0.236 |        1.138 |        1.374
       0.463 |        0.999 |        1.461
       0.310 |        1.119 |        1.428
       0.319 |        1.139 |        1.459
       0.231 |        1.098 |        1.330
       0.229 |        1.153 |        1.382
       0.200 |        1.186 |        1.386
       0.632 |        0.982 |        1.614
       0.316 |        1.062 |        1.377
       0.309 |        1.225 |        1.534
       0.274 |        1.067 |        1.341
       0.215 |        1.175 |        1.390
       1.370 |        0.983 |        2.353
       0.285 |        1.103 |        1.389
       0.596 |        0.975 |        1.570
       0.286 |        1.197 |        1.482
       0.215 |        1.062 |        1.277
       0.274 |        1.062 |        1.336
       0.307 |        1.141 |        1.448
       1.222 |        1.097 |        2.319
       1.261 |        0.993 |        2.254
       2.194 |        0.966 |        3.161
       0.304 |        1.038 |        1.343
       0.403 |        1.049 |        1.451
       0.315 |        1.112 |        1.427
       0.269 |        1.038 |        1.307
       0.261 |        1.030 |        1.291
       0.321 |        1.053 |        1.374
       0.300 |        1.515 |        1.815
       0.435 |        1.102 |        1.537
       0.253 |        1.092 |        1.345
       0.289 |        1.171 |        1.459
       0.273 |        1.065 |        1.337
       0.254 |        1.044 |        1.299
       0.288 |        1.128 |        1.416
       0.345 |        1.057 |        1.402
       0.331 |        1.078 |        1.410
       0.211 |        1.130 |        1.341
       1.263 |        0.973 |        2.236
       0.293 |        1.043 |        1.336
       0.325 |        1.066 |        1.391
       0.284 |        1.214 |        1.497
       0.897 |        1.020 |        1.917
       0.295 |        1.046 |        1.341
       0.333 |        1.232 |        1.565
       0.516 |        1.019 |        1.536
       0.262 |        1.052 |        1.313
       0.330 |        1.046 |        1.376
       0.214 |        1.182 |        1.396
       0.905 |        0.976 |        1.882
       0.262 |        1.028 |        1.290
       0.320 |        1.438 |        1.759
       0.273 |        1.126 |        1.400
       0.247 |        1.082 |        1.330
       0.564 |        1.044 |        1.608
       0.288 |        1.077 |        1.365
       0.204 |        1.113 |        1.317
       0.504 |        0.991 |        1.495
       0.364 |        1.012 |        1.377
       0.200 |        1.142 |        1.342
       0.280 |        1.042 |        1.322
       0.296 |        1.075 |        1.370
       0.315 |        1.074 |        1.389
       0.314 |        1.045 |        1.359
       0.256 |        1.345 |        1.601
       0.292 |        1.168 |        1.460
       0.257 |        1.084 |        1.341
       0.327 |        1.096 |        1.424
       0.288 |        1.062 |        1.350
       0.281 |        1.086 |        1.367
       0.196 |        1.170 |        1.367
       0.277 |        1.049 |        1.326
       0.221 |        1.178 |        1.399
       1.395 |        0.973 |        2.368
       0.265 |        1.036 |        1.301
       0.250 |        1.032 |        1.282
       0.255 |        1.035 |        1.290
       0.259 |        1.019 |        1.279
       0.306 |        1.125 |        1.431
       0.290 |        1.294 |        1.584
       0.913 |        0.992 |        1.905
       0.374 |        1.068 |        1.443
       0.207 |        1.116 |        1.323
       0.309 |        1.142 |        1.451
       0.266 |        1.078 |        1.344
       0.269 |        1.119 |        1.388
       0.343 |        1.199 |        1.542
       0.309 |        1.115 |        1.425
       0.923 |        0.987 |        1.910
       0.293 |        1.057 |        1.349
       0.283 |        1.139 |        1.422
       0.360 |        1.320 |        1.680
       0.319 |        1.072 |        1.391
       0.276 |        1.157 |        1.433
       0.445 |        1.028 |        1.473
       0.311 |        1.039 |        1.349
       0.250 |        1.071 |        1.321
       0.265 |        1.055 |        1.321
       0.243 |        1.034 |        1.277
       0.394 |        1.331 |        1.724
       0.312 |        1.112 |        1.424
       0.266 |        1.094 |        1.360
       0.290 |        1.063 |        1.353
       0.287 |        1.047 |        1.334
       0.294 |        1.116 |        1.410
       0.290 |        1.044 |        1.334
       0.190 |        1.157 |        1.347
       0.236 |        1.097 |        1.333
       0.324 |        1.201 |        1.525
       0.279 |        1.164 |        1.444
       0.301 |        1.139 |        1.440
       0.274 |        1.214 |        1.488
       1.183 |        1.083 |        2.266
       1.179 |        0.988 |        2.168
       1.785 |        0.962 |        2.747
       0.265 |        1.073 |        1.338
       0.199 |        1.021 |        1.220
       0.268 |        1.064 |        1.332
       0.218 |        1.279 |        1.497
       0.276 |        1.165 |        1.442
       0.280 |        1.146 |        1.426
       0.306 |        1.133 |        1.438
       0.298 |        1.062 |        1.360
       0.242 |        1.108 |        1.350
       0.896 |        1.001 |        1.897
       0.265 |        1.045 |        1.310
       0.268 |        1.050 |        1.317
       0.281 |        1.055 |        1.336
       0.308 |        1.105 |        1.413
       0.273 |        1.374 |        1.646
       0.305 |        1.393 |        1.698
       0.447 |        1.045 |        1.492
       0.259 |        1.105 |        1.364
       0.280 |        1.153 |        1.433
       0.311 |        1.120 |        1.430
       0.267 |        1.067 |        1.334
       0.227 |        1.121 |        1.348
       0.265 |        1.196 |        1.461
       0.272 |        1.107 |        1.379
       0.242 |        1.235 |        1.477
       0.294 |        1.056 |        1.350
       0.205 |        1.058 |        1.263
       0.268 |        1.059 |        1.327
       0.274 |        1.043 |        1.317
       0.349 |        1.033 |        1.382
       0.285 |        1.047 |        1.333
       0.235 |        1.045 |        1.280
       0.266 |        1.052 |        1.318
       0.303 |        1.265 |        1.568
       0.244 |        1.234 |        1.478
       0.307 |        1.050 |        1.357
       0.322 |        1.067 |        1.390
       0.297 |        1.073 |        1.370
       0.278 |        1.049 |        1.328
       0.422 |        1.115 |        1.537
       0.262 |        1.384 |        1.646
       0.196 |        1.321 |        1.517
       0.288 |        1.316 |        1.603
       0.281 |        1.304 |        1.585
       0.357 |        1.196 |        1.554
       0.292 |        1.196 |        1.488
       0.255 |        1.051 |        1.306
       0.274 |        1.080 |        1.354
       0.223 |        1.525 |        1.748
       0.358 |        1.392 |        1.750
       0.322 |        1.087 |        1.409
       0.262 |        1.080 |        1.342
       0.334 |        1.165 |        1.499
       0.481 |        1.033 |        1.514
       0.263 |        1.081 |        1.344
       0.317 |        1.098 |        1.415
       0.264 |        1.088 |        1.352
       0.271 |        1.074 |        1.345
       0.273 |        1.060 |        1.333
       0.276 |        1.068 |        1.344
       0.231 |        1.069 |        1.301
       0.259 |        1.011 |        1.270
       0.370 |        1.030 |        1.401
       0.314 |        1.042 |        1.357
       0.275 |        1.083 |        1.358
       0.255 |        1.046 |        1.302
       0.278 |        1.217 |        1.495
       0.246 |        1.231 |        1.477
       0.359 |        1.130 |        1.490
       0.354 |        1.409 |        1.762
       0.292 |        1.104 |        1.396
       0.254 |        1.066 |        1.320
       0.273 |        1.079 |        1.352
       0.388 |        1.097 |        1.485
       0.252 |        1.076 |        1.328
       0.293 |        1.194 |        1.487
       0.610 |        1.003 |        1.613
       0.280 |        1.135 |        1.415
       0.260 |        1.052 |        1.312
       0.276 |        1.362 |        1.637
       0.281 |        1.056 |        1.338
       0.233 |        1.130 |        1.363
       0.259 |        1.064 |        1.323
       0.342 |        1.040 |        1.382
       0.296 |        1.041 |        1.337
       0.260 |        1.171 |        1.431
       0.265 |        1.046 |        1.311
       0.321 |        1.037 |        1.358
       0.347 |        1.049 |        1.396
       0.246 |        1.469 |        1.715
       0.311 |        1.419 |        1.729
       0.237 |        1.160 |        1.396
       0.179 |        1.084 |        1.263
       0.332 |        1.478 |        1.811
       0.193 |        1.270 |        1.463
       0.204 |        1.245 |        1.449
       0.595 |        1.016 |        1.611
       0.247 |        1.040 |        1.287
       0.202 |        1.161 |        1.363
       0.262 |        1.205 |        1.467
       0.302 |        1.413 |        1.716
       0.312 |        1.097 |        1.408
       0.222 |        1.123 |        1.345
       0.258 |        1.131 |        1.389
       0.294 |        1.044 |        1.338
       0.227 |        1.111 |        1.337
       0.688 |        0.990 |        1.679
       0.237 |        1.108 |        1.345
       0.309 |        1.110 |        1.419
