  QueueTimes | ServiceTimes | SojournTimes
       0.299 |        0.585 |        0.885
       0.301 |        1.580 |        1.882
       0.300 |        0.601 |        0.901
       0.298 |        0.814 |        1.111
       0.222 |        0.645 |        0.867
       0.643 |        0.664 |        1.307
       2.847 |        0.623 |        3.471
       1.242 |        1.858 |        3.100
       2.639 |        1.014 |        3.653
       2.355 |        1.049 |        3.404
       2.315 |        0.600 |        2.915
       1.465 |        1.587 |        3.052
       2.996 |        0.773 |        3.769
       2.632 |        1.084 |        3.716
       2.095 |        0.959 |        3.053
       0.478 |        2.778 |        3.257
       2.128 |        3.029 |        5.156
       4.294 |        0.599 |        4.893
       2.742 |        0.552 |        3.293
       1.397 |        0.531 |        1.928
       0.689 |        0.521 |        1.210
       3.906 |        1.085 |        4.992
       4.311 |        0.540 |        4.851
       3.060 |        1.725 |        4.784
       7.588 |        0.573 |        8.160
       6.089 |        0.912 |        7.001
       5.135 |        0.831 |        5.966
       4.981 |        0.496 |        5.477
       3.371 |        1.023 |        4.394
       4.450 |        2.113 |        6.563
       4.492 |        1.121 |        5.612
       0.301 |        0.567 |        0.868
       0.322 |        0.739 |        1.061
       3.101 |        0.638 |        3.739
       2.356 |        1.306 |        3.663
       2.844 |        0.792 |        3.636
       3.516 |        0.546 |        4.061
       0.841 |        0.860 |        1.700
       0.530 |        0.600 |        1.130
       0.717 |        0.572 |        1.289
       0.274 |        0.681 |        0.955
       0.299 |        0.788 |        1.086
       0.299 |        1.319 |        1.619
       0.264 |        0.807 |        1.071
       0.298 |        0.890 |        1.188
       0.302 |        1.683 |        1.985
       0.395 |        0.948 |        1.343
       1.122 |        1.383 |        2.505
       0.297 |        0.769 |        1.066
       0.304 |        0.571 |        0.875
       0.274 |        1.009 |        1.283
       0.442 |        1.820 |        2.263
       1.793 |        0.737 |        2.530
       4.848 |        2.672 |        7.520
       6.806 |        0.647 |        7.453
       4.433 |        2.987 |        7.420
       8.759 |        0.516 |        9.276
       7.796 |        0.601 |        8.397
       5.675 |        2.095 |        7.770
       2.857 |        2.751 |        5.609
       4.205 |        0.651 |        4.856
       2.972 |        2.418 |        5.390
       3.166 |        0.557 |        3.723
       2.975 |        0.634 |        3.608
       0.666 |        1.899 |        2.565
       3.071 |        1.490 |        4.560
       2.968 |        1.038 |        4.006
       2.895 |        2.053 |        4.948
       1.159 |        0.784 |        1.943
       0.236 |        0.617 |        0.852
       0.567 |        1.456 |        2.023
       2.920 |        1.531 |        4.451
       3.018 |        0.750 |        3.768
       4.565 |        1.300 |        5.865
       4.792 |        0.661 |        5.452
       2.757 |        1.994 |        4.751
       3.450 |        0.655 |        4.105
       1.521 |        2.022 |        3.543
       0.645 |        1.925 |        2.570
       5.855 |        1.218 |        7.073
       2.671 |        3.085 |        5.756
       9.358 |        0.504 |        9.862
       6.615 |        0.631 |        7.245
       5.141 |        1.123 |        6.263
       5.367 |        0.483 |        5.850
       3.794 |        1.867 |        5.661
       8.690 |        0.689 |        9.379
       6.512 |        0.526 |        7.037
       4.547 |        2.409 |        6.956
       5.870 |        0.735 |        6.605
       5.108 |        1.403 |        6.512
       3.577 |        0.984 |        4.561
       2.952 |        0.519 |        3.471
       0.266 |        0.676 |        0.942
       0.617 |        1.132 |        1.750
       2.550 |        1.307 |        3.857
       2.680 |        0.941 |        3.620
       4.566 |        1.035 |        5.602
       2.877 |        1.525 |        4.402
       4.053 |        0.525 |        4.578
       3.413 |        1.042 |        4.455
       2.232 |        0.727 |        2.959
       5.060 |        0.689 |        5.749
       2.965 |        1.653 |        4.618
       3.332 |        0.702 |        4.034
       6.784 |        1.548 |        8.333
       5.253 |        1.259 |        6.512
       5.363 |        0.888 |        6.251
       5.018 |        1.006 |        6.024
       4.125 |        0.672 |        4.797
       2.241 |        0.553 |        2.794
       0.449 |        0.821 |        1.270
       1.050 |        1.044 |        2.094
       0.785 |        0.615 |        1.400
       0.473 |        0.548 |        1.021
       0.590 |        0.814 |        1.404
       0.480 |        1.638 |        2.118
       1.845 |        1.846 |        3.691
       0.296 |        2.186 |        2.482
       1.042 |        0.896 |        1.938
       1.142 |        0.549 |        1.691
       0.581 |        0.803 |        1.384
       0.361 |        0.691 |        1.051
       0.300 |        0.727 |        1.027
       0.350 |        0.588 |        0.938
       0.268 |        0.775 |        1.043
       0.303 |        1.507 |        1.810
       0.622 |        0.518 |        1.139
       3.825 |        3.271 |        7.096
       4.834 |        1.790 |        6.624
      10.702 |        0.835 |       11.537
       9.696 |        0.673 |       10.369
       9.753 |        0.530 |       10.283
       8.361 |        1.120 |        9.481
       6.957 |        1.619 |        8.576
       6.284 |        2.258 |        8.542
       7.574 |        0.768 |        8.342
       7.079 |        2.610 |        9.689
       5.888 |        1.161 |        7.049
       4.788 |        1.982 |        6.770
       4.070 |        0.892 |        4.962
       0.443 |        1.640 |        2.083
       1.601 |        1.335 |        2.936
       1.039 |        0.833 |        1.872
       0.765 |        1.069 |        1.833
       0.438 |        0.686 |        1.124
       0.577 |        1.433 |        2.010
       0.410 |        1.058 |        1.469
       0.815 |        0.900 |        1.715
       0.270 |        0.794 |        1.064
       0.445 |        2.165 |        2.609
       2.317 |        0.751 |        3.067
       2.363 |        0.669 |        3.032
       1.060 |        1.873 |        2.933
       2.544 |        0.768 |        3.312
       1.270 |        0.537 |        1.808
       0.613 |        2.576 |        3.188
       4.811 |        0.493 |        5.304
       2.126 |        2.768 |        4.894
       5.216 |        1.301 |        6.517
       3.266 |        1.527 |        4.794
       1.823 |        0.721 |        2.544
       2.277 |        1.043 |        3.320
       1.714 |        1.443 |        3.157
       3.510 |        2.337 |        5.847
       3.884 |        0.439 |        4.323
       3.849 |        0.699 |        4.549
       2.685 |        1.054 |        3.740
      10.258 |        1.385 |       11.644
      10.219 |        1.412 |       11.631
      10.277 |        1.233 |       11.510
       8.042 |        2.737 |       10.779
       9.605 |        0.540 |       10.144
       9.120 |        0.881 |       10.001
      13.234 |        0.944 |       14.178
       7.256 |        2.106 |        9.362
       8.062 |        0.527 |        8.589
       6.870 |        1.144 |        8.014
       6.855 |        0.771 |        7.626
       6.832 |        0.536 |        7.368
       8.913 |        1.452 |       10.365
       7.860 |        0.561 |        8.421
       4.269 |        3.150 |        7.419
       7.722 |        0.721 |        8.443
       7.025 |        0.990 |        8.016
       6.194 |        0.511 |        6.705
       5.661 |        0.603 |        6.264
       3.317 |        0.781 |        4.098
       2.516 |        1.227 |        3.743
       2.753 |        2.998 |        5.751
       4.799 |        0.571 |        5.371
      10.579 |        3.252 |       13.832
      12.023 |        1.276 |       13.299
      10.930 |        1.884 |       12.814
       9.664 |        1.063 |       10.727
       9.195 |        0.905 |       10.101
      15.338 |        1.816 |       17.154
      13.638 |        2.659 |       16.296
      13.639 |        0.730 |       14.369
      10.332 |        0.487 |       10.819
       8.796 |        0.800 |        9.595
       7.948 |        0.532 |        8.480
      11.488 |        0.596 |       12.084
       8.247 |        0.715 |        8.962
       8.125 |        0.758 |        8.884
       8.160 |        0.691 |        8.851
       7.335 |        0.822 |        8.157
       5.544 |        1.742 |        7.287
       1.826 |        2.697 |        4.524
       3.653 |        0.638 |        4.291
       3.271 |        0.701 |        3.973
       0.484 |        2.312 |        2.795
       1.511 |        0.786 |        2.297
       0.395 |        1.072 |        1.467
       1.240 |        0.591 |        1.831
       0.393 |        0.837 |        1.230
       0.374 |        2.275 |        2.649
       0.473 |        0.825 |        1.297
       1.043 |        0.653 |        1.696
       0.651 |        1.400 |        2.051
       2.956 |        0.732 |        3.688
       1.131 |        1.167 |        2.298
       1.357 |        1.555 |        2.912
       1.980 |        0.721 |        2.702
       1.395 |        1.462 |        2.857
       3.411 |        0.593 |        4.005
       3.452 |        0.519 |        3.970
       2.960 |        0.840 |        3.799
       2.067 |        0.717 |        2.783
       1.867 |        0.480 |        2.347
       0.335 |        1.130 |        1.465
       0.221 |        0.528 |        0.749
       0.639 |        0.800 |        1.439
       2.493 |        0.491 |        2.984
       1.334 |        1.601 |        2.935
       0.597 |        0.733 |        1.330
       0.648 |        2.592 |        3.240
       1.495 |        1.863 |        3.358
       2.506 |        0.551 |        3.057
       0.449 |        0.601 |        1.050
       0.605 |        0.839 |        1.444
       1.046 |        0.923 |        1.968
       1.419 |        0.547 |        1.966
       0.296 |        0.519 |        0.816
       1.053 |        0.640 |        1.693
       1.012 |        0.555 |        1.567
       0.416 |        0.472 |        0.887
       0.472 |        1.321 |        1.793
       0.728 |        0.452 |        1.180
       0.484 |        1.728 |        2.212
       0.592 |        0.534 |        1.126
       0.304 |        0.774 |        1.077
       0.269 |        0.707 |        0.976
       0.481 |        0.521 |        1.002
       0.885 |        1.389 |        2.273
       1.363 |        0.632 |        1.994
       0.300 |        1.018 |        1.318
       0.265 |        1.317 |        1.583
       0.474 |        0.623 |        1.097
       0.296 |        0.776 |        1.072
       1.211 |        0.495 |        1.706
       1.325 |        0.376 |        1.701
       2.229 |        0.966 |        3.195
       1.891 |        1.008 |        2.899
       2.013 |        0.672 |        2.684
       0.302 |        0.705 |        1.006
       0.303 |        1.211 |        1.515
       0.442 |        1.741 |        2.182
       1.689 |        1.016 |        2.705
       1.423 |        1.033 |        2.456
       1.460 |        0.758 |        2.218
       1.032 |        2.015 |        3.048
       0.477 |        1.578 |        2.055
       0.836 |        0.715 |        1.550
       0.856 |        1.003 |        1.859
       0.301 |        1.389 |        1.690
       0.305 |        0.560 |        0.865
       0.440 |        0.534 |        0.974
       0.806 |        1.843 |        2.649
       4.083 |        0.830 |        4.913
       2.788 |        2.039 |        4.827
       1.626 |        0.749 |        2.375
       0.856 |        0.490 |        1.346
       1.162 |        1.743 |        2.905
       2.138 |        0.675 |        2.813
       2.992 |        1.678 |        4.670
       1.992 |        2.499 |        4.491
       3.360 |        0.690 |        4.050
       2.188 |        0.439 |        2.626
       2.154 |        0.625 |        2.779
       1.024 |        1.100 |        2.124
       0.300 |        0.770 |        1.069
       0.478 |        2.271 |        2.749
       1.435 |        1.027 |        2.462
       0.297 |        2.753 |        3.050
       0.270 |        1.176 |        1.446
       0.438 |        0.516 |        0.955
       0.265 |        1.176 |        1.441
       0.297 |        1.510 |        1.807
       0.652 |        0.978 |        1.630
       2.925 |        0.815 |        3.740
       1.621 |        1.574 |        3.195
       2.693 |        2.228 |        4.921
       3.936 |        1.084 |        5.020
       3.843 |        0.681 |        4.524
       3.193 |        0.629 |        3.821
       1.141 |        0.777 |        1.918
       1.228 |        0.650 |        1.878
       0.301 |        0.512 |        0.814
       0.304 |        1.798 |        2.102
       0.479 |        2.256 |        2.735
       1.127 |        1.158 |        2.285
       0.475 |        0.731 |        1.206
       0.481 |        0.738 |        1.219
       0.469 |        1.175 |        1.644
       0.666 |        0.571 |        1.237
       0.304 |        1.085 |        1.389
       1.782 |        2.206 |        3.989
       2.680 |        0.478 |        3.158
       2.042 |        0.787 |        2.829
       2.651 |        0.910 |        3.561
       0.519 |        0.496 |        1.015
       0.302 |        0.608 |        0.910
       0.267 |        0.884 |        1.151
       1.481 |        0.576 |        2.057
       0.841 |        1.026 |        1.866
       1.280 |        0.812 |        2.092
       2.294 |        0.696 |        2.990
       1.512 |        0.924 |        2.436
       3.003 |        0.647 |        3.650
       1.723 |        1.475 |        3.198
       0.535 |        3.073 |        3.608
       3.022 |        1.695 |        4.717
       2.764 |        2.964 |        5.728
       3.369 |        0.535 |        3.904
       3.615 |        0.707 |        4.322
       0.835 |        2.067 |        2.903
       4.287 |        0.592 |        4.879
       2.959 |        1.481 |        4.439
       3.130 |        0.523 |        3.654
       2.134 |        1.511 |        3.645
       0.307 |        0.563 |        0.869
       0.447 |        0.553 |        1.000
       0.625 |        0.784 |        1.410
       0.769 |        1.498 |        2.266
       3.290 |        1.438 |        4.727
       1.939 |        1.392 |        3.332
       1.060 |        2.186 |        3.245
       2.784 |        0.396 |        3.180
       0.974 |        0.725 |        1.698
       0.793 |        0.443 |        1.236
       0.331 |        1.522 |        1.852
       0.264 |        1.648 |        1.911
       0.300 |        0.740 |        1.040
       0.444 |        1.163 |        1.607
       1.306 |        0.742 |        2.048
       0.620 |        1.572 |        2.192
       2.761 |        0.721 |        3.482
       2.618 |        0.546 |        3.164
       3.084 |        1.511 |        4.596
       1.923 |        1.330 |        3.253
       2.728 |        2.791 |        5.519
       1.265 |        0.534 |        1.799
       2.224 |        0.647 |        2.872
       1.433 |        1.073 |        2.506
       5.081 |        0.513 |        5.594
       1.944 |        2.198 |        4.142
       3.492 |        0.554 |        4.046
       4.688 |        0.634 |        5.321
       1.404 |        1.210 |        2.613
       0.298 |        0.588 |        0.886
       0.303 |        1.136 |        1.439
       0.272 |        0.605 |        0.877
       0.641 |        2.826 |        3.467
       2.715 |        1.787 |        4.502
       3.399 |        0.867 |        4.266
       0.481 |        0.552 |        1.032
       0.957 |        1.007 |        1.964
       2.244 |        0.585 |        2.828
       2.196 |        0.542 |        2.738
       3.448 |        0.984 |        4.433
       3.403 |        0.905 |        4.308
       3.022 |        0.994 |        4.016
       0.207 |        0.549 |        0.755
       0.298 |        0.921 |        1.219
       2.143 |        1.670 |        3.813
       2.082 |        1.641 |        3.723
       0.898 |        2.296 |        3.194
       0.478 |        2.226 |        2.705
       0.635 |        0.547 |        1.182
       0.988 |        0.795 |        1.783
       1.742 |        0.894 |        2.637
       1.641 |        0.553 |        2.194
       1.254 |        0.971 |        2.225
       0.268 |        0.879 |        1.147
       0.302 |        0.622 |        0.924
       0.981 |        2.668 |        3.649
       6.047 |        0.874 |        6.920
       5.757 |        0.475 |        6.232
       3.121 |        2.879 |        6.001
       4.665 |        0.572 |        5.237
      10.225 |        0.668 |       10.892
       9.579 |        0.794 |       10.372
       9.100 |        0.970 |       10.070
       7.515 |        1.934 |        9.449
       5.176 |        1.738 |        6.914
      11.113 |        0.460 |       11.573
       8.385 |        0.925 |        9.310
       6.826 |        1.504 |        8.330
       6.762 |        0.579 |        7.341
       5.589 |        0.669 |        6.258
       1.862 |        0.568 |        2.430
       0.423 |        1.086 |        1.509
       0.306 |        2.776 |        3.082
       0.473 |        0.734 |        1.206
       0.449 |        0.576 |        1.025
       0.936 |        1.000 |        1.935
       1.491 |        0.446 |        1.937
       0.473 |        1.997 |        2.470
       2.169 |        2.713 |        4.882
       0.267 |        0.598 |        0.865
       1.146 |        0.600 |        1.746
       1.045 |        0.680 |        1.725
       0.306 |        1.698 |        2.004
       0.302 |        0.813 |        1.115
       0.220 |        0.579 |        0.799
       0.299 |        0.563 |        0.862
       1.044 |        1.073 |        2.117
       7.474 |        0.536 |        8.010
       5.428 |        2.310 |        7.738
       6.460 |        0.493 |        6.953
       5.633 |        1.231 |        6.864
      19.937 |        1.356 |       21.293
      20.182 |        0.571 |       20.753
      17.524 |        2.576 |       20.100
      16.386 |        2.432 |       18.818
      16.621 |        1.755 |       18.376
      17.728 |        0.553 |       18.281
      16.062 |        1.457 |       17.519
      16.738 |        0.560 |       17.298
      13.328 |        2.902 |       16.230
      20.948 |        3.229 |       24.178
      19.641 |        0.530 |       20.171
      18.294 |        1.115 |       19.410
      14.851 |        3.098 |       17.949
      14.168 |        1.482 |       15.650
      13.256 |        1.006 |       14.262
      10.487 |        0.522 |       11.010
       6.921 |        0.619 |        7.539
       4.382 |        1.729 |        6.111
       0.976 |        0.976 |        1.952
       1.443 |        0.748 |        2.191
       1.580 |        0.606 |        2.185
       1.932 |        0.763 |        2.695
       1.165 |        0.636 |        1.801
       0.218 |        0.876 |        1.094
       0.503 |        0.683 |        1.186
       0.563 |        0.885 |        1.449
       0.970 |        1.555 |        2.525
       0.531 |        0.487 |        1.018
       0.956 |        0.823 |        1.779
       1.563 |        0.993 |        2.556
       1.488 |        0.614 |        2.101
       2.038 |        0.596 |        2.634
       3.731 |        0.514 |        4.245
       2.322 |        1.552 |        3.874
       2.333 |        1.151 |        3.484
       0.265 |        1.798 |        2.063
       0.357 |        2.570 |        2.928
       0.786 |        2.722 |        3.508
       6.274 |        0.635 |        6.909
       4.374 |        2.333 |        6.707
       4.356 |        0.617 |        4.973
       7.142 |        1.190 |        8.332
       5.076 |        0.740 |        5.816
       3.223 |        1.667 |        4.890
       9.634 |        2.571 |       12.205
       8.379 |        2.634 |       11.013
       6.427 |        2.470 |        8.897
      13.237 |        0.633 |       13.870
       8.863 |        0.756 |        9.619
       7.381 |        0.534 |        7.915
       4.513 |        2.927 |        7.440
       7.132 |        1.056 |        8.188
       4.703 |        0.701 |        5.404
       3.300 |        0.810 |        4.110
       2.393 |        2.458 |        4.851
       3.071 |        0.627 |        3.698
       2.505 |        2.239 |        4.744
       2.133 |        1.340 |        3.473
       0.304 |        0.839 |        1.143
       0.216 |        1.343 |        1.559
       0.615 |        1.586 |        2.201
       3.518 |        0.609 |        4.127
       2.009 |        1.643 |        3.651
       0.301 |        0.539 |        0.840
       0.271 |        0.657 |        0.929
       0.705 |        1.585 |        2.290
       4.407 |        0.372 |        4.779
       0.723 |        2.711 |        3.434
       8.478 |        0.829 |        9.307
       7.011 |        1.386 |        8.396
       4.431 |        3.108 |        7.539
       6.777 |        0.649 |        7.426
      12.420 |        1.928 |       14.348
      11.424 |        2.485 |       13.910
      12.626 |        0.962 |       13.587
      10.532 |        3.050 |       13.582
      21.217 |        2.222 |       23.439
      22.610 |        0.609 |       23.219
      22.122 |        0.595 |       22.717
      20.703 |        2.012 |       22.715
      16.899 |        3.194 |       20.093
      15.438 |        1.951 |       17.388
      15.783 |        0.480 |       16.263
      13.699 |        2.231 |       15.929
      14.425 |        0.613 |       15.038
      21.724 |        0.862 |       22.585
      21.539 |        0.851 |       22.390
      21.535 |        0.504 |       22.039
      20.805 |        0.994 |       21.799
      20.755 |        0.538 |       21.294
      19.737 |        1.542 |       21.279
      14.273 |        1.854 |       16.127
      13.415 |        0.910 |       14.325
      11.304 |        0.613 |       11.917
      10.281 |        0.617 |       10.898
      14.047 |        0.692 |       14.740
      10.206 |        0.608 |       10.814
       9.164 |        0.543 |        9.707
       7.146 |        0.637 |        7.783
       7.074 |        0.701 |        7.776
       4.937 |        1.814 |        6.751
       8.542 |        2.427 |       10.969
       9.744 |        0.506 |       10.251
       3.938 |        3.456 |        7.394
       7.289 |        1.811 |        9.100
       6.291 |        0.731 |        7.022
       3.137 |        0.799 |        3.936
       1.433 |        2.358 |        3.791
       1.637 |        0.685 |        2.322
       0.302 |        0.663 |        0.964
       0.611 |        0.575 |        1.186
       2.487 |        1.068 |        3.555
       1.815 |        1.409 |        3.224
       6.566 |        2.852 |        9.418
       5.814 |        2.778 |        8.592
       9.042 |        2.663 |       11.705
       9.397 |        1.077 |       10.474
       8.145 |        0.707 |        8.852
       7.876 |        0.695 |        8.572
       6.412 |        0.857 |        7.269
       8.743 |        2.101 |       10.843
       8.017 |        1.390 |        9.407
       6.499 |        1.195 |        7.694
      10.724 |        1.727 |       12.451
       9.118 |        2.166 |       11.284
       8.831 |        1.255 |       10.086
       8.599 |        0.670 |        9.269
       7.171 |        1.487 |        8.658
       7.958 |        2.178 |       10.136
       7.430 |        0.522 |        7.952
       2.940 |        0.576 |        3.516
       3.556 |        0.942 |        4.498
       1.629 |        0.683 |        2.312
       1.575 |        0.554 |        2.129
       0.683 |        1.553 |        2.236
       0.299 |        0.654 |        0.952
       0.303 |        0.632 |        0.935
       0.652 |        2.266 |        2.918
       3.361 |        1.453 |        4.813
       2.078 |        1.803 |        3.881
       0.300 |        0.468 |        0.768
       0.303 |        0.542 |        0.845
       0.267 |        0.630 |        0.897
       0.535 |        0.916 |        1.450
       1.007 |        1.253 |        2.260
       1.560 |        0.858 |        2.417
       0.388 |        1.293 |        1.681
       0.263 |        1.364 |        1.627
       1.558 |        0.863 |        2.421
       1.147 |        1.099 |        2.247
       1.154 |        1.391 |        2.545
       1.934 |        0.475 |        2.410
       1.856 |        0.640 |        2.495
       0.654 |        1.135 |        1.789
       2.631 |        0.570 |        3.200
       2.353 |        0.771 |        3.123
       2.839 |        2.042 |        4.881
       3.428 |        1.397 |        4.825
       2.958 |        0.557 |        3.516
       0.879 |        1.304 |        2.183
       0.692 |        0.957 |        1.649
       0.533 |        1.479 |        2.012
       0.682 |        0.574 |        1.256
       0.759 |        0.728 |        1.487
       1.791 |        0.727 |        2.518
       1.157 |        0.682 |        1.839
       0.298 |        1.297 |        1.596
       0.645 |        1.257 |        1.901
       2.024 |        0.528 |        2.552
       1.994 |        0.505 |        2.499
       1.406 |        0.830 |        2.236
       0.419 |        1.298 |        1.717
       1.715 |        0.634 |        2.349
       2.028 |        0.753 |        2.781
       1.232 |        1.018 |        2.250
       0.697 |        0.815 |        1.512
       4.285 |        3.005 |        7.290
       4.457 |        2.771 |        7.229
       8.560 |        0.523 |        9.084
       4.473 |        1.694 |        6.167
       2.779 |        3.289 |        6.068
       5.926 |        0.444 |        6.370
       1.889 |        1.248 |        3.137
       0.422 |        2.491 |        2.913
       1.282 |        0.552 |        1.833
       0.300 |        1.355 |        1.656
       0.322 |        0.608 |        0.930
       0.866 |        0.824 |        1.691
       4.012 |        1.296 |        5.308
       4.130 |        0.793 |        4.923
       2.404 |        2.020 |        4.424
       3.994 |        0.915 |        4.910
       2.943 |        0.850 |        3.792
       2.829 |        1.647 |        4.475
       2.387 |        1.006 |        3.393
       0.699 |        3.294 |        3.993
       2.898 |        0.988 |        3.887
       1.709 |        2.005 |        3.714
       1.075 |        0.601 |        1.676
       0.531 |        1.403 |        1.934
       0.594 |        1.095 |        1.689
       0.612 |        1.018 |        1.630
       1.622 |        0.623 |        2.245
       1.295 |        0.529 |        1.824
       0.616 |        2.524 |        3.140
       3.385 |        1.036 |        4.421
       1.532 |        0.748 |        2.280
       0.266 |        0.553 |        0.819
       0.498 |        1.214 |        1.712
       0.375 |        0.537 |        0.912
       0.472 |        2.364 |        2.835
       1.148 |        1.282 |        2.430
       0.477 |        2.466 |        2.942
       2.421 |        0.484 |        2.904
       0.302 |        1.381 |        1.682
       0.905 |        2.559 |        3.464
       4.879 |        0.526 |        5.405
       3.738 |        1.090 |        4.828
       3.785 |        0.326 |        4.111
       3.384 |        0.595 |        3.980
       1.222 |        1.938 |        3.160
       2.501 |        1.427 |        3.928
       2.349 |        0.915 |        3.264
       2.952 |        1.016 |        3.968
       4.652 |        2.115 |        6.766
       5.455 |        0.816 |        6.271
       3.617 |        2.261 |        5.878
       1.153 |        1.597 |        2.750
       1.896 |        0.660 |        2.556
       0.546 |        0.781 |        1.327
       3.719 |        0.504 |        4.223
       0.901 |        3.014 |        3.915
       2.291 |        0.774 |        3.065
       1.117 |        1.799 |        2.916
       5.617 |        1.357 |        6.974
       3.560 |        2.902 |        6.462
       9.692 |        1.054 |       10.746
       9.241 |        1.114 |       10.354
       7.941 |        1.974 |        9.915
       5.691 |        2.480 |        8.171
       8.385 |        1.518 |        9.903
       7.047 |        0.682 |        7.728
       4.203 |        0.866 |        5.069
       8.301 |        3.203 |       11.504
       9.740 |        1.072 |       10.812
       8.899 |        1.672 |       10.571
       8.796 |        0.991 |        9.787
      12.695 |        1.524 |       14.219
      11.636 |        0.557 |       12.193
       9.082 |        0.705 |        9.788
       6.889 |        2.322 |        9.211
       7.486 |        1.267 |        8.753
       5.930 |        0.503 |        6.434
       1.994 |        0.379 |        2.373
       1.381 |        0.593 |        1.974
       2.218 |        3.122 |        5.340
       9.701 |        0.880 |       10.581
       7.604 |        2.872 |       10.475
       8.015 |        0.493 |        8.508
       6.702 |        0.809 |        7.511
       6.778 |        0.522 |        7.300
      12.129 |        1.029 |       13.158
      10.730 |        1.068 |       11.798
       7.336 |        1.446 |        8.782
       7.465 |        0.495 |        7.960
       5.745 |        2.092 |        7.837
      14.648 |        1.005 |       15.653
      11.842 |        3.254 |       15.095
      13.225 |        1.578 |       14.804
      10.216 |        2.305 |       12.521
       9.522 |        0.697 |       10.220
      10.335 |        2.348 |       12.683
      10.044 |        0.592 |       10.636
       8.596 |        0.606 |        9.202
       6.300 |        0.605 |        6.905
       5.828 |        0.540 |        6.367
       2.252 |        0.504 |        2.756
       0.303 |        1.520 |        1.823
       0.390 |        0.964 |        1.354
       1.009 |        0.491 |        1.499
       0.607 |        1.758 |        2.365
       1.067 |        1.875 |        2.942
       0.352 |        0.744 |        1.097
       0.445 |        1.722 |        2.167
       0.748 |        1.599 |        2.347
       0.354 |        0.656 |        1.010
       0.267 |        1.187 |        1.454
       0.442 |        0.656 |        1.098
       1.434 |        2.111 |        3.545
       4.847 |        2.065 |        6.912
       6.404 |        0.486 |        6.890
       5.255 |        1.108 |        6.363
       5.727 |        0.598 |        6.325
       4.634 |        1.228 |        5.863
       1.544 |        2.603 |        4.147
       1.151 |        1.006 |        2.158
       1.396 |        0.663 |        2.059
       0.266 |        1.197 |        1.463
       0.652 |        1.216 |        1.868
       2.578 |        0.937 |        3.515
       1.582 |        1.261 |        2.843
       1.608 |        0.587 |        2.195
       0.284 |        0.571 |        0.855
       0.264 |        0.544 |        0.808
       0.358 |        0.596 |        0.954
       0.703 |        0.598 |        1.301
       2.174 |        0.612 |        2.786
       1.755 |        0.926 |        2.681
       4.689 |        0.696 |        5.385
       2.551 |        2.651 |        5.202
       3.415 |        1.820 |        5.235
       0.300 |        0.594 |        0.895
       0.668 |        1.393 |        2.061
       1.854 |        0.825 |        2.679
       1.506 |        0.857 |        2.363
       1.846 |        0.352 |        2.198
