528	548
290	325
137	201
270	388
516	41
20	160
260	272
0	445
616	402
992	340
280	337
730	130
873	519
676	258
512	624
68	608
424	846
800	713
715	260
5	669
136	10
258	965
512	602
773	73
468	530
138	561
274	208
776	385
472	661
609	212
6	200
26	53
30	142
160	844
40	141
679	519
2	260
11	94
261	541
0	658
40	522
396	130
165	785
70	912
9	393
35	466
900	256
346	344
70	610
33	256
4	160
38	789
9	546
92	260
250	331
338	64
522	329
800	994
0	913
13	351
676	672
512	144
133	40
42	799
792	530
480	484
431	105
0	94
792	339
50	624
8	552
257	420
417	190
66	965
664	156
178	193
845	259
225	567
18	392
747	204
84	639
290	264
32	672
448	515
424	132
756	8
340	220
844	787
274	596
617	332
262	100
69	647
429	296
84	489
145	68
320	352
32	250
809	368
386	632
30	706
640	32
806	898
40	137
34	323
925	521
4	0
64	217
977	131
65	392
584	602
128	604
396	90
772	664
16	128
832	21
328	937
92	274
33	320
688	33
275	512
560	364
166	672
566	612
128	288
871	108
274	584
256	581
536	572
52	1003
816	457
512	18
72	259
870	289
67	131
768	657
72	35
0	80
71	561
105	0
275	417
5	545
768	20
548	36
117	398
553	518
120	908
866	528
344	193
523	129
160	13
768	144
590	136
520	54
682	848
88	187
2	58
132	947
962	929
592	641
9	0
516	19
584	209
0	768
35	73
372	273
52	32
158	648
144	544
563	70
348	0
141	176
68	643
6	71
202	526
328	652
528	528
785	321
0	1
0	397
17	74
144	283
4	16
68	446
261	857
73	123
323	386
525	134
676	91
280	530
99	832
896	759
503	41
56	802
192	476
33	512
84	139
70	71
400	305
16	52
4	278
610	337
608	673
36	201
386	268
6	427
418	656
424	258
8	996
193	134
13	422
832	658
282	96
849	512
152	69
80	818
66	681
194	1
542	537
138	806
608	9
640	168
524	897
329	24
64	27
0	833
853	131
158	20
277	137
844	12
621	541
98	140
576	813
901	8
524	467
20	388
149	547
32	768
794	455
14	71
545	9
0	578
136	737
50	54
166	70
140	352
569	19
643	89
17	6
326	56
192	170
694	394
82	56
256	14
8	778
680	706
393	795
260	805
356	501
196	27
769	66
645	5
16	20
517	833
292	66
168	71
122	82
40	33
0	354
64	293
680	899
704	916
46	858
64	274
52	27
318	72
34	545
37	192
528	581
128	26
256	901
803	514
970	10
4	596
12	266
4	218
310	164
296	562
3	704
122	779
525	58
289	97
517	272
880	342
292	568
698	112
325	96
330	79
144	88
408	1
51	80
870	592
516	402
586	114
32	100
22	118
9	836
828	16
124	128
98	42
548	230
135	268
16	128
688	193
978	606
13	33
269	201
276	388
529	631
3	401
641	340
0	4
386	71
130	400
804	809
58	208
232	256
1	133
538	295
536	528
5	423
588	768
92	608
122	200
517	577
202	99
977	335
516	394
256	36
512	782
267	580
132	769
166	119
256	332
193	641
36	312
7	218
5	141
8	28
650	306
74	88
396	18
31	2
281	897
135	213
128	420
32	129
640	120
768	386
257	712
718	596
324	68
262	8
746	788
128	328
128	197
2	36
5	148
0	448
33	133
272	160
51	292
32	704
133	348
540	708
96	816
132	20
570	10
228	337
768	181
16	601
514	579
6	540
11	32
57	611
816	844
588	474
139	160
616	778
457	784
144	96
320	0
884	8
517	80
0	261
294	776
560	678
376	845
608	53
644	516
68	28
389	92
457	68
75	400
65	1006
54	384
323	928
240	208
5	3
266	774
29	138
341	878
777	817
258	52
500	65
9	64
32	515
264	11
148	905
5	53
76	353
32	281
82	678
584	660
24	144
260	14
966	481
772	721
4	524
364	627
24	6
68	288
784	360
29	710
277	523
643	9
4	0
20	868
560	689
131	849
82	152
582	18
257	429
109	74
620	97
64	262
80	390
325	282
456	676
592	64
272	323
33	512
16	806
305	643
390	536
262	649
674	721
454	487
30	930
128	227
129	0
6	682
432	636
0	38
258	48
400	6
6	515
152	284
777	869
50	640
76	648
3	902
651	224
380	243
788	15
96	48
82	104
487	878
346	778
390	115
898	772
712	708
42	784
328	797
260	800
24	394
160	535
676	647
122	481
771	285
320	498
329	565
5	804
346	296
4	612
128	138
260	600
326	785
612	403
17	9
145	12
276	156
726	520
35	646
180	890
82	864
296	584
33	65
775	13
816	137
512	3
87	261
20	952
49	234
203	46
545	119
16	960
512	953
101	411
0	450
265	385
280	273
801	521
513	712
140	177
542	134
550	38
672	528
547	282
216	464
194	281
519	157
0	100
160	774
728	728
264	0
107	266
217	533
192	69
930	274
3	982
71	164
648	10
776	4
140	233
522	773
314	469
847	197
73	617
162	161
128	529
67	445
772	1
258	128
296	807
210	19
787	318
12	421
644	340
178	71
655	3
448	585
516	258
448	6
2	528
1	371
814	258
64	336
260	826
153	530
118	424
80	367
544	24
390	23
38	305
201	648
594	256
299	864
26	62
516	176
535	214
6	552
592	388
14	457
18	792
66	378
256	10
768	105
212	408
278	262
133	14
0	457
136	588
712	192
514	225
104	5
0	129
153	1
57	677
85	592
654	521
277	352
428	160
401	180
42	72
122	674
806	69
524	31
36	0
716	161
131	264
18	889
683	725
143	880
350	138
260	579
393	988
401	66
225	114
520	149
320	256
96	427
298	390
0	10
37	32
0	35
976	673
612	152
705	500
736	42
13	363
1	392
547	289
676	718
8	788
137	347
848	67
340	554
786	32
55	425
386	64
766	621
6	520
552	762
64	648
130	658
48	3
360	515
128	2
840	162
439	56
34	35
424	537
328	865
136	780
5	19
76	847
42	233
128	168
642	192
242	830
76	32
24	279
260	64
206	172
34	530
200	583
82	86
265	403
947	679
97	320
4	332
195	408
964	27
192	6
552	768
394	11
98	33
406	747
33	576
32	775
569	254
520	617
780	752
653	570
8	677
802	8
337	130
276	270
198	897
512	896
260	872
522	1017
258	634
520	622
273	286
80	82
1	288
530	735
92	51
172	434
576	277
567	107
130	225
0	293
194	259
64	2
384	212
81	82
32	546
67	20
105	321
0	184
530	784
212	153
644	435
616	0
308	557
549	25
34	579
0	448
532	348
304	10
520	892
656	164
400	746
132	258
16	196
0	2
32	320
88	144
577	8
250	613
512	673
776	262
657	84
528	144
490	840
39	310
302	75
608	286
587	64
609	1014
326	164
352	921
259	531
256	610
125	88
598	25
216	266
108	18
289	36
770	256
553	769
32	599
649	102
32	462
57	260
313	256
291	575
532	265
36	331
386	10
672	102
162	450
50	546
816	72
616	643
295	59
352	520
39	652
274	770
512	689
521	404
257	336
272	267
324	592
464	192
75	21
664	838
729	124
48	49
6	192
144	712
840	423
713	322
419	1
514	0
642	6
200	659
133	576
124	832
312	134
556	125
186	38
275	356
408	530
18	282
176	541
292	191
524	512
544	354
105	340
97	256
2	76
64	77
0	458
416	554
48	310
448	576
528	74
768	260
891	105
64	778
816	276
297	428
663	5
352	844
68	664
618	289
121	2
0	132
6	3
608	129
129	332
705	562
328	848
930	444
928	194
244	928
643	728
540	839
205	576
37	789
32	263
40	773
194	654
401	544
257	542
544	44
45	500
130	76
0	522
103	680
8	464
229	731
513	940
2	48
5	595
371	226
8	5
530	70
79	294
388	718
549	22
192	32
172	265
278	12
704	153
641	166
644	136
780	128
290	114
3	148
176	398
139	351
612	519
517	845
600	168
107	168
652	652
3	737
193	107
593	4
487	0
22	641
66	784
455	834
544	108
86	2
274	532
112	32
510	36
322	64
553	614
247	73
153	2
112	560
289	230
385	304
528	134
835	293
392	16
598	42
174	328
768	991
496	160
581	146
5	400
32	16
156	66
4	458
258	703
24	656
36	528
265	14
275	446
51	141
615	693
8	432
74	64
259	720
912	306
419	721
417	43
65	544
193	97
92	210
55	30
657	364
663	196
5	1002
1	592
960	595
0	392
265	68
407	339
38	215
596	913
168	801
746	192
50	926
256	672
0	547
16	17
521	100
612	142
257	227
75	785
69	500
516	232
514	0
257	896
276	458
38	550
476	402
2	0
516	49
769	290
187	226
0	402
64	904
40	663
160	554
641	114
2	309
595	132
145	726
9	268
266	376
25	384
784	124
513	346
4	12
16	378
460	733
193	230
385	481
719	260
264	40
56	804
344	356
0	578
64	64
144	607
64	609
577	654
1	452
308	77
64	73
528	63
481	56
149	46
542	650
144	321
282	348
588	533
207	969
392	451
320	416
12	837
288	288
36	137
730	10
800	516
141	4
9	73
0	288
136	18
91	760
402	536
38	392
36	70
210	792
133	299
112	284
134	6
73	66
128	464
32	990
594	338
560	73
256	1
256	67
110	274
3	641
200	606
268	304
576	259
300	35
141	569
7	184
7	164
2	536
632	73
16	154
419	322
194	40
91	137
172	52
80	53
401	260
784	80
256	68
64	232
257	428
48	992
768	41
36	64
41	520
424	64
446	653
0	321
256	216
276	72
170	128
569	489
266	64
264	797
2	551
65	682
617	697
138	37
499	35
157	392
424	480
516	494
296	236
801	162
963	160
144	957
72	292
660	131
247	41
0	977
258	130
195	206
586	281
329	516
740	597
841	132
368	240
6	43
71	522
812	139
322	854
674	261
140	878
518	780
0	267
138	833
260	20
3	986
524	342
25	908
33	611
12	40
544	29
8	888
6	6
26	128
128	916
68	7
10	344
112	323
146	21
384	160
591	130
564	515
396	128
645	92
512	59
520	538
345	314
200	137
172	41
512	265
83	136
232	804
34	89
531	32
928	74
204	291
112	582
96	5
514	343
16	520
64	352
808	11
192	156
164	313
658	224
512	392
408	372
0	384
452	389
143	562
896	561
0	73
100	432
369	132
143	169
128	35
832	737
822	220
88	548
652	218
143	15
88	22
834	5
164	20
424	827
394	282
908	6
612	433
100	177
336	23
673	38
770	320
182	560
150	386
257	674
32	8
68	216
10	1002
136	20
853	389
452	104
65	657
160	8
385	105
583	937
480	59
590	19
287	836
32	68
379	221
616	133
0	581
946	20
865	160
519	207
258	304
137	322
192	513
130	881
519	621
604	9
264	106
577	45
105	144
464	883
600	432
704	873
704	52
92	898
147	274
137	36
289	520
47	722
916	104
18	257
580	172
424	49
528	130
40	41
229	205
641	339
336	272
104	617
597	528
0	649
94	641
129	576
515	6
1	785
537	364
0	47
36	153
8	134
128	131
2	256
35	214
104	176
536	305
256	483
3	264
788	677
88	193
160	826
594	559
8	913
330	162
20	514
841	72
929	786
40	161
226	72
101	297
513	46
515	689
308	893
66	774
128	431
420	57
388	1006
193	194
545	423
441	669
321	0
152	50
726	37
67	709
518	790
545	230
127	105
426	513
36	32
785	528
288	576
652	6
133	586
912	211
258	289
561	800
160	68
768	5
41	664
539	800
66	8
72	2
350	32
74	56
334	640
717	818
132	283
641	352
676	458
896	932
632	608
312	199
514	36
566	389
2	548
473	53
160	776
160	571
395	104
288	44
585	7
3	674
514	686
770	580
0	896
408	532
65	816
216	104
225	292
827	0
264	144
535	541
228	645
30	632
824	513
12	314
297	36
110	684
130	481
282	196
81	706
244	662
841	115
145	319
512	546
526	60
304	144
34	439
82	624
120	2
512	249
744	386
528	83
663	66
932	48
616	612
5	448
389	4
82	544
34	544
3	264
64	514
70	52
0	520
873	772
8	716
135	48
577	929
8	679
2	13
394	536
652	0
512	273
837	228
280	13
68	910
426	22
770	288
320	592
67	320
160	800
738	71
591	600
865	264
2	55
70	18
672	178
72	690
25	569
36	961
3	388
0	940
266	72
209	2
544	464
32	32
129	520
324	263
592	760
412	2
7	515
959	0
562	646
160	313
10	2
925	590
304	705
130	678
536	670
850	968
65	268
640	9
326	791
642	55
82	640
0	920
512	82
81	386
1	19
32	162
36	704
248	36
48	10
196	100
4	272
72	601
227	72
242	36
539	753
154	47
767	988
388	370
97	349
729	168
897	192
108	575
338	450
263	392
152	105
313	969
680	86
579	778
172	19
516	13
57	19
827	513
291	104
266	565
204	176
163	33
17	256
8	25
17	864
545	948
696	880
258	644
265	168
156	0
261	0
1	801
720	128
976	757
934	810
6	450
16	917
82	76
642	477
640	4
531	640
120	435
201	960
288	12
264	267
516	184
16	48
820	66
54	294
848	913
7	867
13	672
520	538
772	580
53	8
172	770
736	317
168	902
66	77
704	64
260	739
578	353
222	201
52	194
232	56
545	144
592	519
522	653
273	23
121	802
520	177
146	629
132	348
245	464
273	28
800	146
32	546
553	778
330	156
2	562
632	40
409	146
897	0
70	787
77	36
409	81
1	993
722	196
524	294
257	137
144	74
656	770
2	780
78	464
0	625
304	609
320	6
268	640
320	624
16	25
769	70
162	16
175	819
32	376
518	632
0	545
170	28
613	714
144	938
67	3
512	856
528	545
371	3
14	4
555	210
0	796
940	840
34	259
516	524
129	9
266	248
341	16
34	402
605	272
72	528
18	34
5	964
731	65
16	454
256	47
260	633
73	20
9	580
644	514
16	331
720	360
128	272
264	688
801	697
548	813
520	405
960	414
32	68
265	21
72	406
664	435
802	361
8	146
393	11
337	16
124	234
521	641
160	388
2	414
286	532
286	899
31	99
199	512
57	417
324	43
256	2
458	579
385	640
8	902
64	279
521	472
312	835
193	142
130	864
4	73
193	273
286	310
648	288
140	140
1	33
322	32
984	271
805	104
17	81
8	360
433	658
805	962
961	4
997	264
0	725
512	952
696	27
96	513
132	47
72	168
240	16
48	642
8	780
61	516
611	524
555	279
129	16
65	262
259	44
194	140
120	643
139	22
300	36
293	1
198	261
132	516
18	605
614	864
208	500
392	144
513	810
27	128
1009	32
154	218
712	32
1	3
210	132
9	331
400	259
738	109
1000	553
198	50
441	771
648	905
64	161
26	33
834	908
284	586
599	80
528	720
398	582
323	13
929	366
26	729
641	774
17	42
712	996
0	544
